symbol,timeframe,universe_month,selected_top50,relative_path,size_bytes
CELRUSDT,4h,2021-10,True,CELRUSDT/4h/CELRUSDT-4h-2021-10.zip,9615
CELRUSDT,4h,2021-11,True,CELRUSDT/4h/CELRUSDT-4h-2021-11.zip,9261
CELRUSDT,4h,2021-12,True,CELRUSDT/4h/CELRUSDT-4h-2021-12.zip,9555
CELRUSDT,4h,2022-01,True,CELRUSDT/4h/CELRUSDT-4h-2022-01.zip,9654
CELRUSDT,4h,2022-02,True,CELRUSDT/4h/CELRUSDT-4h-2022-02.zip,8601
CELRUSDT,4h,2022-03,True,CELRUSDT/4h/CELRUSDT-4h-2022-03.zip,9445
CELRUSDT,4h,2022-04,False,CELRUSDT/4h/CELRUSDT-4h-2022-04.zip,9226
CELRUSDT,4h,2022-05,True,CELRUSDT/4h/CELRUSDT-4h-2022-05.zip,9386
CELRUSDT,4h,2023-03,False,CELRUSDT/4h/CELRUSDT-4h-2023-03.zip,9260
CELRUSDT,4h,2023-04,False,CELRUSDT/4h/CELRUSDT-4h-2023-04.zip,9043
CELRUSDT,4h,2023-05,True,CELRUSDT/4h/CELRUSDT-4h-2023-05.zip,9080
CFXUSDT,4h,2023-03,False,CFXUSDT/4h/CFXUSDT-4h-2023-03.zip,10069
CFXUSDT,4h,2023-04,True,CFXUSDT/4h/CFXUSDT-4h-2023-04.zip,9448
CFXUSDT,4h,2023-05,True,CFXUSDT/4h/CFXUSDT-4h-2023-05.zip,9599
CFXUSDT,4h,2023-06,True,CFXUSDT/4h/CFXUSDT-4h-2023-06.zip,9275
CFXUSDT,4h,2023-07,True,CFXUSDT/4h/CFXUSDT-4h-2023-07.zip,9278
CFXUSDT,4h,2023-08,True,CFXUSDT/4h/CFXUSDT-4h-2023-08.zip,9224
CFXUSDT,4h,2023-09,True,CFXUSDT/4h/CFXUSDT-4h-2023-09.zip,8805
CFXUSDT,4h,2023-10,True,CFXUSDT/4h/CFXUSDT-4h-2023-10.zip,9186
CFXUSDT,4h,2023-11,True,CFXUSDT/4h/CFXUSDT-4h-2023-11.zip,8963
CFXUSDT,4h,2023-12,False,CFXUSDT/4h/CFXUSDT-4h-2023-12.zip,9256
CFXUSDT,4h,2024-01,False,CFXUSDT/4h/CFXUSDT-4h-2024-01.zip,9409
CFXUSDT,4h,2024-02,True,CFXUSDT/4h/CFXUSDT-4h-2024-02.zip,8656
CHRUSDT,4h,2021-06,False,CHRUSDT/4h/CHRUSDT-4h-2021-06.zip,8244
CHRUSDT,4h,2021-07,False,CHRUSDT/4h/CHRUSDT-4h-2021-07.zip,9089
CHRUSDT,4h,2021-08,True,CHRUSDT/4h/CHRUSDT-4h-2021-08.zip,9015
CHRUSDT,4h,2021-09,True,CHRUSDT/4h/CHRUSDT-4h-2021-09.zip,8604
CHRUSDT,4h,2021-10,False,CHRUSDT/4h/CHRUSDT-4h-2021-10.zip,8761
CHRUSDT,4h,2021-11,False,CHRUSDT/4h/CHRUSDT-4h-2021-11.zip,9160
CHRUSDT,4h,2021-12,True,CHRUSDT/4h/CHRUSDT-4h-2021-12.zip,9085
CHRUSDT,4h,2022-01,True,CHRUSDT/4h/CHRUSDT-4h-2022-01.zip,9206
CHRUSDT,4h,2022-02,True,CHRUSDT/4h/CHRUSDT-4h-2022-02.zip,8195
CHRUSDT,4h,2022-03,True,CHRUSDT/4h/CHRUSDT-4h-2022-03.zip,8947
CHRUSDT,4h,2022-04,False,CHRUSDT/4h/CHRUSDT-4h-2022-04.zip,8656
CHRUSDT,4h,2022-05,True,CHRUSDT/4h/CHRUSDT-4h-2022-05.zip,8916
CHZUSDT,4h,2021-02,False,CHZUSDT/4h/CHZUSDT-4h-2021-02.zip,8246
CHZUSDT,4h,2021-03,False,CHZUSDT/4h/CHZUSDT-4h-2021-03.zip,10023
CHZUSDT,4h,2021-04,True,CHZUSDT/4h/CHZUSDT-4h-2021-04.zip,9620
CHZUSDT,4h,2021-05,True,CHZUSDT/4h/CHZUSDT-4h-2021-05.zip,9811
CHZUSDT,4h,2021-06,True,CHZUSDT/4h/CHZUSDT-4h-2021-06.zip,9440
CHZUSDT,4h,2021-07,True,CHZUSDT/4h/CHZUSDT-4h-2021-07.zip,9501
CHZUSDT,4h,2021-08,True,CHZUSDT/4h/CHZUSDT-4h-2021-08.zip,9666
CHZUSDT,4h,2021-09,True,CHZUSDT/4h/CHZUSDT-4h-2021-09.zip,9264
CHZUSDT,4h,2021-10,False,CHZUSDT/4h/CHZUSDT-4h-2021-10.zip,9586
CHZUSDT,4h,2021-11,True,CHZUSDT/4h/CHZUSDT-4h-2021-11.zip,9510
CHZUSDT,4h,2021-12,True,CHZUSDT/4h/CHZUSDT-4h-2021-12.zip,9530
CHZUSDT,4h,2022-01,False,CHZUSDT/4h/CHZUSDT-4h-2022-01.zip,9601
CHZUSDT,4h,2022-02,False,CHZUSDT/4h/CHZUSDT-4h-2022-02.zip,8669
CHZUSDT,4h,2022-03,True,CHZUSDT/4h/CHZUSDT-4h-2022-03.zip,9665
CHZUSDT,4h,2022-04,True,CHZUSDT/4h/CHZUSDT-4h-2022-04.zip,9280
CHZUSDT,4h,2022-05,True,CHZUSDT/4h/CHZUSDT-4h-2022-05.zip,9553
CHZUSDT,4h,2022-07,False,CHZUSDT/4h/CHZUSDT-4h-2022-07.zip,9396
CHZUSDT,4h,2022-08,False,CHZUSDT/4h/CHZUSDT-4h-2022-08.zip,9941
CHZUSDT,4h,2022-09,True,CHZUSDT/4h/CHZUSDT-4h-2022-09.zip,9674
CHZUSDT,4h,2022-10,True,CHZUSDT/4h/CHZUSDT-4h-2022-10.zip,9784
CHZUSDT,4h,2022-11,True,CHZUSDT/4h/CHZUSDT-4h-2022-11.zip,9834
CHZUSDT,4h,2022-12,True,CHZUSDT/4h/CHZUSDT-4h-2022-12.zip,9639
CHZUSDT,4h,2023-01,True,CHZUSDT/4h/CHZUSDT-4h-2023-01.zip,9584
CHZUSDT,4h,2023-02,True,CHZUSDT/4h/CHZUSDT-4h-2023-02.zip,8643
CHZUSDT,4h,2023-03,True,CHZUSDT/4h/CHZUSDT-4h-2023-03.zip,9365
CHZUSDT,4h,2023-04,False,CHZUSDT/4h/CHZUSDT-4h-2023-04.zip,9155
CHZUSDT,4h,2023-05,True,CHZUSDT/4h/CHZUSDT-4h-2023-05.zip,9297
CHZUSDT,4h,2023-12,False,CHZUSDT/4h/CHZUSDT-4h-2023-12.zip,9313
CHZUSDT,4h,2024-01,False,CHZUSDT/4h/CHZUSDT-4h-2024-01.zip,9607
CHZUSDT,4h,2024-02,True,CHZUSDT/4h/CHZUSDT-4h-2024-02.zip,8854
CKBUSDT,4h,2024-01,False,CKBUSDT/4h/CKBUSDT-4h-2024-01.zip,9480
CKBUSDT,4h,2024-02,False,CKBUSDT/4h/CKBUSDT-4h-2024-02.zip,9856
COCOSUSDT,4h,2023-03,False,COCOSUSDT/4h/COCOSUSDT-4h-2023-03.zip,9152
COCOSUSDT,4h,2023-04,False,COCOSUSDT/4h/COCOSUSDT-4h-2023-04.zip,9058
COCOSUSDT,4h,2023-05,True,COCOSUSDT/4h/COCOSUSDT-4h-2023-05.zip,7843
COMPUSDT,4h,2020-07,False,COMPUSDT/4h/COMPUSDT-4h-2020-07.zip,9154
COMPUSDT,4h,2020-08,True,COMPUSDT/4h/COMPUSDT-4h-2020-08.zip,9456
COMPUSDT,4h,2020-09,True,COMPUSDT/4h/COMPUSDT-4h-2020-09.zip,9008
COMPUSDT,4h,2020-10,True,COMPUSDT/4h/COMPUSDT-4h-2020-10.zip,9171
COMPUSDT,4h,2020-11,True,COMPUSDT/4h/COMPUSDT-4h-2020-11.zip,9035
COMPUSDT,4h,2020-12,True,COMPUSDT/4h/COMPUSDT-4h-2020-12.zip,9413
COMPUSDT,4h,2021-01,True,COMPUSDT/4h/COMPUSDT-4h-2021-01.zip,9506
COMPUSDT,4h,2021-02,True,COMPUSDT/4h/COMPUSDT-4h-2021-02.zip,8735
COMPUSDT,4h,2021-06,False,COMPUSDT/4h/COMPUSDT-4h-2021-06.zip,9212
COMPUSDT,4h,2021-07,False,COMPUSDT/4h/COMPUSDT-4h-2021-07.zip,9789
COMPUSDT,4h,2021-08,True,COMPUSDT/4h/COMPUSDT-4h-2021-08.zip,9693
COMPUSDT,4h,2022-03,False,COMPUSDT/4h/COMPUSDT-4h-2022-03.zip,9430
COMPUSDT,4h,2022-04,False,COMPUSDT/4h/COMPUSDT-4h-2022-04.zip,9312
COMPUSDT,4h,2022-05,True,COMPUSDT/4h/COMPUSDT-4h-2022-05.zip,9440
COMPUSDT,4h,2022-06,False,COMPUSDT/4h/COMPUSDT-4h-2022-06.zip,9188
COMPUSDT,4h,2022-07,False,COMPUSDT/4h/COMPUSDT-4h-2022-07.zip,9446
COMPUSDT,4h,2022-08,True,COMPUSDT/4h/COMPUSDT-4h-2022-08.zip,9335
COMPUSDT,4h,2022-09,False,COMPUSDT/4h/COMPUSDT-4h-2022-09.zip,9099
COMPUSDT,4h,2022-10,True,COMPUSDT/4h/COMPUSDT-4h-2022-10.zip,9183
COMPUSDT,4h,2023-05,False,COMPUSDT/4h/COMPUSDT-4h-2023-05.zip,8911
COMPUSDT,4h,2023-06,False,COMPUSDT/4h/COMPUSDT-4h-2023-06.zip,8946
COMPUSDT,4h,2023-07,True,COMPUSDT/4h/COMPUSDT-4h-2023-07.zip,9923
COMPUSDT,4h,2023-08,True,COMPUSDT/4h/COMPUSDT-4h-2023-08.zip,9489
COMPUSDT,4h,2023-09,True,COMPUSDT/4h/COMPUSDT-4h-2023-09.zip,8966
COMPUSDT,4h,2023-10,True,COMPUSDT/4h/COMPUSDT-4h-2023-10.zip,9232
COTIUSDT,4h,2021-08,False,COTIUSDT/4h/COTIUSDT-4h-2021-08.zip,9517
COTIUSDT,4h,2021-09,False,COTIUSDT/4h/COTIUSDT-4h-2021-09.zip,9439
COTIUSDT,4h,2021-10,True,COTIUSDT/4h/COTIUSDT-4h-2021-10.zip,9636
COTIUSDT,4h,2021-11,True,COTIUSDT/4h/COTIUSDT-4h-2021-11.zip,9246
COTIUSDT,4h,2021-12,False,COTIUSDT/4h/COTIUSDT-4h-2021-12.zip,9481
COTIUSDT,4h,2022-01,False,COTIUSDT/4h/COTIUSDT-4h-2022-01.zip,9703
COTIUSDT,4h,2022-02,True,COTIUSDT/4h/COTIUSDT-4h-2022-02.zip,8624
COTIUSDT,4h,2022-03,True,COTIUSDT/4h/COTIUSDT-4h-2022-03.zip,9384
COTIUSDT,4h,2022-04,False,COTIUSDT/4h/COTIUSDT-4h-2022-04.zip,9216
COTIUSDT,4h,2022-05,True,COTIUSDT/4h/COTIUSDT-4h-2022-05.zip,9433
COTIUSDT,4h,2024-01,False,COTIUSDT/4h/COTIUSDT-4h-2024-01.zip,8989
COTIUSDT,4h,2024-02,False,COTIUSDT/4h/COTIUSDT-4h-2024-02.zip,9077
CRVUSDT,4h,2020-10,False,CRVUSDT/4h/CRVUSDT-4h-2020-10.zip,8620
CRVUSDT,4h,2020-11,True,CRVUSDT/4h/CRVUSDT-4h-2020-11.zip,8581
CRVUSDT,4h,2020-12,True,CRVUSDT/4h/CRVUSDT-4h-2020-12.zip,8682
CRVUSDT,4h,2021-01,True,CRVUSDT/4h/CRVUSDT-4h-2021-01.zip,9000
CRVUSDT,4h,2021-02,True,CRVUSDT/4h/CRVUSDT-4h-2021-02.zip,8159
CRVUSDT,4h,2021-03,True,CRVUSDT/4h/CRVUSDT-4h-2021-03.zip,8994
CRVUSDT,4h,2021-04,True,CRVUSDT/4h/CRVUSDT-4h-2021-04.zip,8744
CRVUSDT,4h,2021-05,True,CRVUSDT/4h/CRVUSDT-4h-2021-05.zip,9090
CRVUSDT,4h,2021-06,True,CRVUSDT/4h/CRVUSDT-4h-2021-06.zip,8684
CRVUSDT,4h,2021-07,True,CRVUSDT/4h/CRVUSDT-4h-2021-07.zip,8709
CRVUSDT,4h,2021-08,False,CRVUSDT/4h/CRVUSDT-4h-2021-08.zip,8890
CRVUSDT,4h,2021-09,False,CRVUSDT/4h/CRVUSDT-4h-2021-09.zip,8757
CRVUSDT,4h,2021-10,True,CRVUSDT/4h/CRVUSDT-4h-2021-10.zip,9080
CRVUSDT,4h,2021-11,True,CRVUSDT/4h/CRVUSDT-4h-2021-11.zip,8912
CRVUSDT,4h,2021-12,True,CRVUSDT/4h/CRVUSDT-4h-2021-12.zip,9254
CRVUSDT,4h,2022-01,True,CRVUSDT/4h/CRVUSDT-4h-2022-01.zip,9371
CRVUSDT,4h,2022-02,True,CRVUSDT/4h/CRVUSDT-4h-2022-02.zip,8272
CRVUSDT,4h,2022-03,True,CRVUSDT/4h/CRVUSDT-4h-2022-03.zip,9057
CRVUSDT,4h,2022-04,True,CRVUSDT/4h/CRVUSDT-4h-2022-04.zip,8767
CRVUSDT,4h,2022-05,True,CRVUSDT/4h/CRVUSDT-4h-2022-05.zip,9133
CRVUSDT,4h,2022-06,True,CRVUSDT/4h/CRVUSDT-4h-2022-06.zip,8706
CRVUSDT,4h,2022-07,True,CRVUSDT/4h/CRVUSDT-4h-2022-07.zip,9223
CRVUSDT,4h,2022-08,True,CRVUSDT/4h/CRVUSDT-4h-2022-08.zip,9019
CRVUSDT,4h,2022-09,True,CRVUSDT/4h/CRVUSDT-4h-2022-09.zip,8643
CRVUSDT,4h,2022-10,True,CRVUSDT/4h/CRVUSDT-4h-2022-10.zip,8805
CRVUSDT,4h,2022-11,True,CRVUSDT/4h/CRVUSDT-4h-2022-11.zip,8814
CRVUSDT,4h,2022-12,True,CRVUSDT/4h/CRVUSDT-4h-2022-12.zip,8704
CRVUSDT,4h,2023-01,True,CRVUSDT/4h/CRVUSDT-4h-2023-01.zip,9006
CRVUSDT,4h,2023-02,True,CRVUSDT/4h/CRVUSDT-4h-2023-02.zip,8263
CRVUSDT,4h,2023-03,True,CRVUSDT/4h/CRVUSDT-4h-2023-03.zip,8930
CRVUSDT,4h,2023-04,True,CRVUSDT/4h/CRVUSDT-4h-2023-04.zip,8440
CRVUSDT,4h,2023-05,True,CRVUSDT/4h/CRVUSDT-4h-2023-05.zip,8639
CRVUSDT,4h,2023-06,True,CRVUSDT/4h/CRVUSDT-4h-2023-06.zip,8549
CRVUSDT,4h,2023-07,True,CRVUSDT/4h/CRVUSDT-4h-2023-07.zip,8712
CRVUSDT,4h,2023-08,True,CRVUSDT/4h/CRVUSDT-4h-2023-08.zip,8861
CRVUSDT,4h,2023-09,True,CRVUSDT/4h/CRVUSDT-4h-2023-09.zip,8364
CRVUSDT,4h,2023-10,True,CRVUSDT/4h/CRVUSDT-4h-2023-10.zip,8633
CRVUSDT,4h,2023-11,True,CRVUSDT/4h/CRVUSDT-4h-2023-11.zip,8428
CTSIUSDT,4h,2023-03,False,CTSIUSDT/4h/CTSIUSDT-4h-2023-03.zip,8388
CTSIUSDT,4h,2023-04,False,CTSIUSDT/4h/CTSIUSDT-4h-2023-04.zip,8606
CTSIUSDT,4h,2023-05,True,CTSIUSDT/4h/CTSIUSDT-4h-2023-05.zip,8911
CTSIUSDT,4h,2023-06,True,CTSIUSDT/4h/CTSIUSDT-4h-2023-06.zip,8430
CVCUSDT,4h,2020-12,False,CVCUSDT/4h/CVCUSDT-4h-2020-12.zip,8985
CVCUSDT,4h,2021-01,True,CVCUSDT/4h/CVCUSDT-4h-2021-01.zip,9103
CVCUSDT,4h,2021-08,False,CVCUSDT/4h/CVCUSDT-4h-2021-08.zip,9275
CVCUSDT,4h,2021-09,False,CVCUSDT/4h/CVCUSDT-4h-2021-09.zip,9313
CVCUSDT,4h,2021-10,True,CVCUSDT/4h/CVCUSDT-4h-2021-10.zip,9361
CYBERUSDT,4h,2023-09,False,CYBERUSDT/4h/CYBERUSDT-4h-2023-09.zip,9208
CYBERUSDT,4h,2023-10,True,CYBERUSDT/4h/CYBERUSDT-4h-2023-10.zip,9130
DARUSDT,4h,2022-05,False,DARUSDT/4h/DARUSDT-4h-2022-05.zip,9408
DARUSDT,4h,2022-06,True,DARUSDT/4h/DARUSDT-4h-2022-06.zip,8991
DASHUSDT,4h,2020-03,False,DASHUSDT/4h/DASHUSDT-4h-2020-03.zip,8934
DASHUSDT,4h,2020-04,True,DASHUSDT/4h/DASHUSDT-4h-2020-04.zip,8616
DASHUSDT,4h,2020-05,True,DASHUSDT/4h/DASHUSDT-4h-2020-05.zip,8805
DASHUSDT,4h,2020-06,True,DASHUSDT/4h/DASHUSDT-4h-2020-06.zip,8334
DASHUSDT,4h,2020-07,True,DASHUSDT/4h/DASHUSDT-4h-2020-07.zip,8728
DASHUSDT,4h,2020-08,True,DASHUSDT/4h/DASHUSDT-4h-2020-08.zip,9006
DASHUSDT,4h,2020-09,True,DASHUSDT/4h/DASHUSDT-4h-2020-09.zip,8549
DASHUSDT,4h,2020-10,True,DASHUSDT/4h/DASHUSDT-4h-2020-10.zip,8797
DASHUSDT,4h,2020-11,True,DASHUSDT/4h/DASHUSDT-4h-2020-11.zip,8857
DASHUSDT,4h,2020-12,True,DASHUSDT/4h/DASHUSDT-4h-2020-12.zip,9162
DASHUSDT,4h,2021-01,True,DASHUSDT/4h/DASHUSDT-4h-2021-01.zip,9437
DASHUSDT,4h,2021-02,True,DASHUSDT/4h/DASHUSDT-4h-2021-02.zip,8785
DASHUSDT,4h,2021-03,True,DASHUSDT/4h/DASHUSDT-4h-2021-03.zip,9447
DASHUSDT,4h,2021-04,False,DASHUSDT/4h/DASHUSDT-4h-2021-04.zip,9414
DASHUSDT,4h,2021-05,True,DASHUSDT/4h/DASHUSDT-4h-2021-05.zip,9777
DASHUSDT,4h,2021-06,True,DASHUSDT/4h/DASHUSDT-4h-2021-06.zip,9097
DASHUSDT,4h,2021-07,False,DASHUSDT/4h/DASHUSDT-4h-2021-07.zip,9357
DASHUSDT,4h,2021-08,True,DASHUSDT/4h/DASHUSDT-4h-2021-08.zip,9525
DASHUSDT,4h,2022-11,False,DASHUSDT/4h/DASHUSDT-4h-2022-11.zip,8996
DASHUSDT,4h,2022-12,False,DASHUSDT/4h/DASHUSDT-4h-2022-12.zip,9223
DASHUSDT,4h,2023-01,True,DASHUSDT/4h/DASHUSDT-4h-2023-01.zip,9304
DEFIUSDT,4h,2020-09,False,DEFIUSDT/4h/DEFIUSDT-4h-2020-09.zip,8478
DEFIUSDT,4h,2020-10,True,DEFIUSDT/4h/DEFIUSDT-4h-2020-10.zip,8485
DEFIUSDT,4h,2020-11,True,DEFIUSDT/4h/DEFIUSDT-4h-2020-11.zip,8367
DEFIUSDT,4h,2020-12,True,DEFIUSDT/4h/DEFIUSDT-4h-2020-12.zip,8505
DENTUSDT,4h,2021-04,False,DENTUSDT/4h/DENTUSDT-4h-2021-04.zip,9989
DENTUSDT,4h,2021-05,True,DENTUSDT/4h/DENTUSDT-4h-2021-05.zip,10026
DENTUSDT,4h,2021-07,False,DENTUSDT/4h/DENTUSDT-4h-2021-07.zip,9566
DENTUSDT,4h,2021-08,False,DENTUSDT/4h/DENTUSDT-4h-2021-08.zip,10100
DENTUSDT,4h,2021-09,True,DENTUSDT/4h/DENTUSDT-4h-2021-09.zip,9579
DENTUSDT,4h,2022-01,False,DENTUSDT/4h/DENTUSDT-4h-2022-01.zip,9866
DENTUSDT,4h,2022-02,False,DENTUSDT/4h/DENTUSDT-4h-2022-02.zip,8944
DENTUSDT,4h,2022-03,True,DENTUSDT/4h/DENTUSDT-4h-2022-03.zip,9744
DODOUSDT,4h,2021-06,False,DODOUSDT/4h/DODOUSDT-4h-2021-06.zip,8388
DODOUSDT,4h,2021-07,False,DODOUSDT/4h/DODOUSDT-4h-2021-07.zip,8819
DODOUSDT,4h,2021-08,True,DODOUSDT/4h/DODOUSDT-4h-2021-08.zip,8930
DODOUSDT,4h,2022-01,False,DODOUSDT/4h/DODOUSDT-4h-2022-01.zip,8782
DODOUSDT,4h,2022-02,False,DODOUSDT/4h/DODOUSDT-4h-2022-02.zip,7933
DODOUSDT,4h,2022-03,True,DODOUSDT/4h/DODOUSDT-4h-2022-03.zip,8629
DODOUSDT,4h,2022-04,False,DODOUSDT/4h/DODOUSDT-4h-2022-04.zip,8460
DODOUSDT,4h,2022-05,True,DODOUSDT/4h/DODOUSDT-4h-2022-05.zip,7452
DOGEUSDT,4h,2020-08,False,DOGEUSDT/4h/DOGEUSDT-4h-2020-08.zip,9078
DOGEUSDT,4h,2020-09,True,DOGEUSDT/4h/DOGEUSDT-4h-2020-09.zip,8618
DOGEUSDT,4h,2020-10,True,DOGEUSDT/4h/DOGEUSDT-4h-2020-10.zip,8749
DOGEUSDT,4h,2020-11,False,DOGEUSDT/4h/DOGEUSDT-4h-2020-11.zip,8919
DOGEUSDT,4h,2020-12,False,DOGEUSDT/4h/DOGEUSDT-4h-2020-12.zip,9270
DOGEUSDT,4h,2021-01,True,DOGEUSDT/4h/DOGEUSDT-4h-2021-01.zip,9993
DOGEUSDT,4h,2021-02,True,DOGEUSDT/4h/DOGEUSDT-4h-2021-02.zip,9532
DOGEUSDT,4h,2021-03,True,DOGEUSDT/4h/DOGEUSDT-4h-2021-03.zip,9979
DOGEUSDT,4h,2021-04,True,DOGEUSDT/4h/DOGEUSDT-4h-2021-04.zip,10480
DOGEUSDT,4h,2021-05,True,DOGEUSDT/4h/DOGEUSDT-4h-2021-05.zip,10765
DOGEUSDT,4h,2021-06,True,DOGEUSDT/4h/DOGEUSDT-4h-2021-06.zip,10155
DOGEUSDT,4h,2021-07,True,DOGEUSDT/4h/DOGEUSDT-4h-2021-07.zip,10221
DOGEUSDT,4h,2021-08,True,DOGEUSDT/4h/DOGEUSDT-4h-2021-08.zip,10413
DOGEUSDT,4h,2021-09,True,DOGEUSDT/4h/DOGEUSDT-4h-2021-09.zip,9812
DOGEUSDT,4h,2021-10,True,DOGEUSDT/4h/DOGEUSDT-4h-2021-10.zip,10263
DOGEUSDT,4h,2021-11,True,DOGEUSDT/4h/DOGEUSDT-4h-2021-11.zip,9779
DOGEUSDT,4h,2021-12,True,DOGEUSDT/4h/DOGEUSDT-4h-2021-12.zip,9961
DOGEUSDT,4h,2022-01,True,DOGEUSDT/4h/DOGEUSDT-4h-2022-01.zip,10113
DOGEUSDT,4h,2022-02,True,DOGEUSDT/4h/DOGEUSDT-4h-2022-02.zip,9050
DOGEUSDT,4h,2022-03,True,DOGEUSDT/4h/DOGEUSDT-4h-2022-03.zip,9901
DOGEUSDT,4h,2022-04,True,DOGEUSDT/4h/DOGEUSDT-4h-2022-04.zip,9806
DOGEUSDT,4h,2022-05,True,DOGEUSDT/4h/DOGEUSDT-4h-2022-05.zip,9988
DOGEUSDT,4h,2022-06,True,DOGEUSDT/4h/DOGEUSDT-4h-2022-06.zip,9620
DOGEUSDT,4h,2022-07,True,DOGEUSDT/4h/DOGEUSDT-4h-2022-07.zip,9806
DOGEUSDT,4h,2022-08,True,DOGEUSDT/4h/DOGEUSDT-4h-2022-08.zip,9912
DOGEUSDT,4h,2022-09,True,DOGEUSDT/4h/DOGEUSDT-4h-2022-09.zip,9410
DOGEUSDT,4h,2022-10,True,DOGEUSDT/4h/DOGEUSDT-4h-2022-10.zip,9874
DOGEUSDT,4h,2022-11,True,DOGEUSDT/4h/DOGEUSDT-4h-2022-11.zip,10066
DOGEUSDT,4h,2022-12,True,DOGEUSDT/4h/DOGEUSDT-4h-2022-12.zip,10068
DOGEUSDT,4h,2023-01,True,DOGEUSDT/4h/DOGEUSDT-4h-2023-01.zip,10039
DOGEUSDT,4h,2023-02,True,DOGEUSDT/4h/DOGEUSDT-4h-2023-02.zip,9105
DOGEUSDT,4h,2023-03,True,DOGEUSDT/4h/DOGEUSDT-4h-2023-03.zip,9864
DOGEUSDT,4h,2023-04,True,DOGEUSDT/4h/DOGEUSDT-4h-2023-04.zip,9817
DOGEUSDT,4h,2023-05,True,DOGEUSDT/4h/DOGEUSDT-4h-2023-05.zip,9702
DOGEUSDT,4h,2023-06,True,DOGEUSDT/4h/DOGEUSDT-4h-2023-06.zip,9439
DOGEUSDT,4h,2023-07,True,DOGEUSDT/4h/DOGEUSDT-4h-2023-07.zip,9958
DOGEUSDT,4h,2023-08,True,DOGEUSDT/4h/DOGEUSDT-4h-2023-08.zip,9819
DOGEUSDT,4h,2023-09,True,DOGEUSDT/4h/DOGEUSDT-4h-2023-09.zip,9234
DOGEUSDT,4h,2023-10,True,DOGEUSDT/4h/DOGEUSDT-4h-2023-10.zip,9758
DOGEUSDT,4h,2023-11,True,DOGEUSDT/4h/DOGEUSDT-4h-2023-11.zip,9723
DOGEUSDT,4h,2023-12,True,DOGEUSDT/4h/DOGEUSDT-4h-2023-12.zip,10037
DOGEUSDT,4h,2024-01,True,DOGEUSDT/4h/DOGEUSDT-4h-2024-01.zip,9897
DOGEUSDT,4h,2024-02,True,DOGEUSDT/4h/DOGEUSDT-4h-2024-02.zip,9191
DOTUSDT,4h,2020-09,False,DOTUSDT/4h/DOTUSDT-4h-2020-09.zip,8673
DOTUSDT,4h,2020-10,True,DOTUSDT/4h/DOTUSDT-4h-2020-10.zip,8722
DOTUSDT,4h,2020-11,True,DOTUSDT/4h/DOTUSDT-4h-2020-11.zip,8574
DOTUSDT,4h,2020-12,True,DOTUSDT/4h/DOTUSDT-4h-2020-12.zip,8805
DOTUSDT,4h,2021-01,True,DOTUSDT/4h/DOTUSDT-4h-2021-01.zip,9442
DOTUSDT,4h,2021-02,True,DOTUSDT/4h/DOTUSDT-4h-2021-02.zip,8709
DOTUSDT,4h,2021-03,True,DOTUSDT/4h/DOTUSDT-4h-2021-03.zip,9473
DOTUSDT,4h,2021-04,True,DOTUSDT/4h/DOTUSDT-4h-2021-04.zip,9318
DOTUSDT,4h,2021-05,True,DOTUSDT/4h/DOTUSDT-4h-2021-05.zip,9687
DOTUSDT,4h,2021-06,True,DOTUSDT/4h/DOTUSDT-4h-2021-06.zip,9274
DOTUSDT,4h,2021-07,True,DOTUSDT/4h/DOTUSDT-4h-2021-07.zip,9425
DOTUSDT,4h,2021-08,True,DOTUSDT/4h/DOTUSDT-4h-2021-08.zip,9581
DOTUSDT,4h,2021-09,True,DOTUSDT/4h/DOTUSDT-4h-2021-09.zip,9372
DOTUSDT,4h,2021-10,True,DOTUSDT/4h/DOTUSDT-4h-2021-10.zip,9585
DOTUSDT,4h,2021-11,True,DOTUSDT/4h/DOTUSDT-4h-2021-11.zip,9270
DOTUSDT,4h,2021-12,True,DOTUSDT/4h/DOTUSDT-4h-2021-12.zip,9545
DOTUSDT,4h,2022-01,True,DOTUSDT/4h/DOTUSDT-4h-2022-01.zip,9647
DOTUSDT,4h,2022-02,True,DOTUSDT/4h/DOTUSDT-4h-2022-02.zip,8675
DOTUSDT,4h,2022-03,True,DOTUSDT/4h/DOTUSDT-4h-2022-03.zip,9489
DOTUSDT,4h,2022-04,True,DOTUSDT/4h/DOTUSDT-4h-2022-04.zip,9145
DOTUSDT,4h,2022-05,True,DOTUSDT/4h/DOTUSDT-4h-2022-05.zip,9512
DOTUSDT,4h,2022-06,True,DOTUSDT/4h/DOTUSDT-4h-2022-06.zip,9071
DOTUSDT,4h,2022-07,True,DOTUSDT/4h/DOTUSDT-4h-2022-07.zip,9263
DOTUSDT,4h,2022-08,True,DOTUSDT/4h/DOTUSDT-4h-2022-08.zip,9272
DOTUSDT,4h,2022-09,True,DOTUSDT/4h/DOTUSDT-4h-2022-09.zip,8883
DOTUSDT,4h,2022-10,True,DOTUSDT/4h/DOTUSDT-4h-2022-10.zip,9041
DOTUSDT,4h,2022-11,True,DOTUSDT/4h/DOTUSDT-4h-2022-11.zip,8883
DOTUSDT,4h,2022-12,True,DOTUSDT/4h/DOTUSDT-4h-2022-12.zip,8933
