trial_id,feature_id,variant,market,timeframe,side,cohort,horizon_bars_24h,status,observations,signals,executed_trades,signal_frequency,exposure,turnover,gross_return,net_return,hit_rate,mean_net_return,median_net_return,sharpe,sortino,max_drawdown,calmar,hac_t_stat,bootstrap_ci_low,bootstrap_ci_high
T0190,orderflow.taker_ratio,ratio_sign,um,15m,SHORT,top50,96,REGISTERED,6367589,64990,64990,0.0102063748147061,0.9798119822117916,129980.0,-1.0,-1.0,0.4812432681951069,-0.0037601635003766,-0.0017658102162183,-9.485820023684706,-12.117464195878547,-1.0,-131.75612905319895,-12.578104441567133,-0.0067188088457392,-0.0007701164349164
T0191,orderflow.cvd,cvd_slope6_sign,um,15m,SHORT,top50,96,REGISTERED,6367589,64990,64990,0.0102063748147061,0.9798119822117916,129980.0,-1.0,-1.0,0.4811355593168179,-0.0037740420546859,-0.0017858182777696,-9.52169936010754,-12.161638070005624,-1.0,-132.24243359619578,-12.625418566726577,-0.0067225660684693,-0.0007932598717164
T0192,context.btc_regime,regime_follow,um,15m,SHORT,top50,96,REGISTERED,6367589,61315,61315,0.0096292332937945,0.9244063962042776,122630.0,-1.0,-1.0,0.4759846693305064,-0.00394713802263,-0.0023,-9.935183254753635,-12.704424260753283,-1.0,-138.30771631295704,-12.623319134025762,-0.0069766149584648,-0.0008372595342648
T0193,context.market_breadth,breadth_0.4_0.6,um,15m,SHORT,top50,96,REGISTERED,6367589,64911,64911,0.0101939682350729,0.9786209505670044,129822.0,-1.0,-1.0,0.479086749549383,-0.0039214198884226,-0.00197928,-9.945868736738516,-12.714937199780854,-1.0,-137.40655289032833,-13.181567281749777,-0.0068737289451868,-0.0010360911536056
T0194,derivatives.funding,funding_sign,um,15m,SHORT,top50,96,REGISTERED,6367589,63937,63937,0.0100410061013674,0.9639365857312712,127874.0,-1.0,-1.0,0.4804729655754883,-0.0038303813142544,-0.0018420349102656,-9.646599777357306,-12.307590152294972,-1.0,-134.21656125147467,-12.688080680078158,-0.0067613481383669,-0.0008049643239687
T0195,derivatives.funding_zscore,z90_extreme,um,15m,SHORT,top50,96,REGISTERED,6367589,4230,4230,0.0006643016689676,0.0637729602208936,8460.0,-0.9999999999689588,-0.9999999999999936,0.4891252955082742,-0.0041658695484234,-0.0012340022479923,-9.727634227747291,-12.733156893302125,-0.9999999999999956,-145.97206897675972,-3.6024097718414887,-0.0077169570602769,-0.0007704058161417
T0196,trend.ema_20_50_spread,ema_10_30,um,1h,SHORT,top50,24,REGISTERED,1591936,61262,61262,0.038482702822224,0.9235848677333762,122524.0,-1.0,-1.0,0.4812281675426855,-0.0038642608958838,-0.0017620806932984,-4.409078504453676,-5.324421173102495,-1.0,-33.85092544794253,-11.567286736292049,-0.0068228324300622,-0.0010772153265317
T0197,trend.ema_20_50_spread,ema_20_50,um,1h,SHORT,top50,24,REGISTERED,1591936,61250,61250,0.0384751648307469,0.9234039559379272,122500.0,-1.0,-1.0,0.4813224489795918,-0.0038645673633246,-0.0017479614202619,-4.408996456911943,-5.324322500336064,-1.0,-33.85361010272417,-11.565944726930647,-0.0068229268394593,-0.0010767504618446
T0198,trend.ema_20_50_spread,ema_50_200,um,1h,SHORT,top50,24,REGISTERED,1591936,61262,61262,0.038482702822224,0.9235848677333762,122524.0,-1.0,-1.0,0.4812281675426855,-0.0038642608958838,-0.0017620806932984,-4.409078504453676,-5.324421173102495,-1.0,-33.85092544794253,-11.567286736292049,-0.0068228324300622,-0.0010772153265317
T0199,trend.ema_50_200_regime,ema_10_30,um,1h,SHORT,top50,24,REGISTERED,1591936,61262,61262,0.038482702822224,0.9235848677333762,122524.0,-1.0,-1.0,0.4812281675426855,-0.0038642608958838,-0.0017620806932984,-4.409078504453676,-5.324421173102495,-1.0,-33.85092544794253,-11.567286736292049,-0.0068228324300622,-0.0010772153265317
