trial_id,fold_id,feature_id,signal_variant,timeframe,side,horizon_bars,valid_fold,trades,aggregate_observations,aggregate_mean_net_return,aggregate_hac_t
R2B0050,F08,derivatives.premium_zscore,PRESSURE_CONTINUATION,1h,SHORT,24,True,7836,3356,-0.00528092645567152,-4.0691081394636
R2B0051,F01,derivatives.premium_zscore,PRESSURE_CONTINUATION,4h,LONG,3,True,2151,648,-0.0018236418869205205,-0.9359344323426713
R2B0051,F02,derivatives.premium_zscore,PRESSURE_CONTINUATION,4h,LONG,3,True,5553,980,-0.0009884299934457938,-0.6508433553261971
R2B0051,F03,derivatives.premium_zscore,PRESSURE_CONTINUATION,4h,LONG,3,True,7619,1003,0.0010594612486667277,0.46266096042591665
R2B0051,F04,derivatives.premium_zscore,PRESSURE_CONTINUATION,4h,LONG,3,True,6644,866,0.0003030748082281847,0.16714370383547714
R2B0051,F05,derivatives.premium_zscore,PRESSURE_CONTINUATION,4h,LONG,3,True,8885,1066,-0.005039594577797761,-2.4464377147213234
R2B0051,F06,derivatives.premium_zscore,PRESSURE_CONTINUATION,4h,LONG,3,True,8034,995,-0.0037200508718363626,-2.7309415293869748
R2B0051,F07,derivatives.premium_zscore,PRESSURE_CONTINUATION,4h,LONG,3,True,7773,1045,-0.0011367513232578318,-0.8688667599638741
R2B0051,F08,derivatives.premium_zscore,PRESSURE_CONTINUATION,4h,LONG,3,True,9191,1090,-0.0007824644995599634,-0.8653320346646174
R2B0052,F01,derivatives.premium_zscore,PRESSURE_CONTINUATION,4h,LONG,6,True,1461,589,-0.0017225680003923975,-0.4995269724689343
R2B0052,F02,derivatives.premium_zscore,PRESSURE_CONTINUATION,4h,LONG,6,True,3784,923,0.00043231628382921894,0.1508144812196616
R2B0052,F03,derivatives.premium_zscore,PRESSURE_CONTINUATION,4h,LONG,6,True,5192,939,0.0057803429545495635,1.4654261132635673
R2B0052,F04,derivatives.premium_zscore,PRESSURE_CONTINUATION,4h,LONG,6,True,4508,825,0.001480723693958212,0.44262225327248944
R2B0052,F05,derivatives.premium_zscore,PRESSURE_CONTINUATION,4h,LONG,6,True,5834,1031,-0.008549197087508462,-2.3594074312024107
R2B0052,F06,derivatives.premium_zscore,PRESSURE_CONTINUATION,4h,LONG,6,True,5328,944,-0.00590682113535886,-2.2864404541640333
R2B0052,F07,derivatives.premium_zscore,PRESSURE_CONTINUATION,4h,LONG,6,True,5192,1006,-0.0009622595471320807,-0.3718452044981561
R2B0052,F08,derivatives.premium_zscore,PRESSURE_CONTINUATION,4h,LONG,6,True,6041,1069,0.0008821273227813423,0.5401902146699681
R2B0053,F01,derivatives.premium_zscore,PRESSURE_CONTINUATION,4h,SHORT,3,True,2296,665,-0.003392556105926838,-1.5589891980382278
R2B0053,F02,derivatives.premium_zscore,PRESSURE_CONTINUATION,4h,SHORT,3,True,5840,983,-0.0047797518049695,-3.057936229158484
R2B0053,F03,derivatives.premium_zscore,PRESSURE_CONTINUATION,4h,SHORT,3,True,8416,1027,-0.006598923155195856,-2.6306013535267967
R2B0053,F04,derivatives.premium_zscore,PRESSURE_CONTINUATION,4h,SHORT,3,True,6923,887,-0.0033257954673460845,-1.7029882959527665
R2B0053,F05,derivatives.premium_zscore,PRESSURE_CONTINUATION,4h,SHORT,3,True,8138,1049,0.0013774832963947834,0.6927491117035057
R2B0053,F06,derivatives.premium_zscore,PRESSURE_CONTINUATION,4h,SHORT,3,True,7273,986,-0.0014250567790499464,-1.0104897799411596
R2B0053,F07,derivatives.premium_zscore,PRESSURE_CONTINUATION,4h,SHORT,3,True,7405,1025,-0.004464916337998094,-3.0949087977926593
R2B0053,F08,derivatives.premium_zscore,PRESSURE_CONTINUATION,4h,SHORT,3,True,7878,1082,-0.004406722043603804,-4.530025781506578
R2B0054,F01,derivatives.premium_zscore,PRESSURE_CONTINUATION,4h,SHORT,6,True,1530,591,-0.005325370824142487,-1.4714709096719407
R2B0054,F02,derivatives.premium_zscore,PRESSURE_CONTINUATION,4h,SHORT,6,True,3886,934,-0.007070361133461301,-2.4807421717877824
R2B0054,F03,derivatives.premium_zscore,PRESSURE_CONTINUATION,4h,SHORT,6,True,5700,962,-0.010296472999896973,-2.136681908427182
R2B0054,F04,derivatives.premium_zscore,PRESSURE_CONTINUATION,4h,SHORT,6,True,4613,852,-0.003105298431357486,-0.8952466550417141
R2B0054,F05,derivatives.premium_zscore,PRESSURE_CONTINUATION,4h,SHORT,6,True,5481,1033,0.0038654477196930735,1.0935043468114352
R2B0054,F06,derivatives.premium_zscore,PRESSURE_CONTINUATION,4h,SHORT,6,True,4936,950,0.000444477771088676,0.17340048686128728
R2B0054,F07,derivatives.premium_zscore,PRESSURE_CONTINUATION,4h,SHORT,6,True,5005,988,-0.004310707077568919,-1.6445033452100852
R2B0054,F08,derivatives.premium_zscore,PRESSURE_CONTINUATION,4h,SHORT,6,True,5377,1051,-0.006031465873378137,-3.5501412965577033
R2B0055,F01,derivatives.premium_zscore,CROWDING_REVERSION,15m,LONG,4,True,30351,10219,-0.0017953062430129236,-9.57339194947157
R2B0055,F02,derivatives.premium_zscore,CROWDING_REVERSION,15m,LONG,4,True,88333,17002,-0.00163507315822207,-12.322651355028663
R2B0055,F03,derivatives.premium_zscore,CROWDING_REVERSION,15m,LONG,4,True,108403,16915,-0.00140056127050859,-5.941505792421524
R2B0055,F04,derivatives.premium_zscore,CROWDING_REVERSION,15m,LONG,4,True,110335,16676,-0.0016093506616542228,-10.899698616972785
R2B0055,F05,derivatives.premium_zscore,CROWDING_REVERSION,15m,LONG,4,True,111897,16760,-0.0021236124821262764,-12.50300120768344
R2B0055,F06,derivatives.premium_zscore,CROWDING_REVERSION,15m,LONG,4,True,114724,17254,-0.0018656208431276917,-15.826282950700893
R2B0055,F07,derivatives.premium_zscore,CROWDING_REVERSION,15m,LONG,4,True,113589,16891,-0.0016729359670893979,-14.352060891376802
R2B0055,F08,derivatives.premium_zscore,CROWDING_REVERSION,15m,LONG,4,True,117596,17441,-0.0017536317669690125,-19.458975430337542
R2B0056,F01,derivatives.premium_zscore,CROWDING_REVERSION,15m,LONG,16,True,11724,6985,-0.0015607572162030239,-2.6398220909623427
R2B0056,F02,derivatives.premium_zscore,CROWDING_REVERSION,15m,LONG,16,True,33576,13811,-0.001013851098486424,-2.2629790880388527
R2B0056,F03,derivatives.premium_zscore,CROWDING_REVERSION,15m,LONG,16,True,42072,14494,-0.00021890833675389877,-0.2907218309267647
R2B0056,F04,derivatives.premium_zscore,CROWDING_REVERSION,15m,LONG,16,True,42526,14337,-0.0013120469115261344,-2.678821751965853
R2B0056,F05,derivatives.premium_zscore,CROWDING_REVERSION,15m,LONG,16,True,43110,14337,-0.0027210679022707917,-4.701149437005119
R2B0056,F06,derivatives.premium_zscore,CROWDING_REVERSION,15m,LONG,16,True,44047,14986,-0.0019236784633472014,-4.938002360870414
R2B0056,F07,derivatives.premium_zscore,CROWDING_REVERSION,15m,LONG,16,True,43448,14723,-0.0013745928729552248,-3.5525265862760462
R2B0056,F08,derivatives.premium_zscore,CROWDING_REVERSION,15m,LONG,16,True,44794,15397,-0.0012935059459365298,-4.472967595662759
R2B0057,F01,derivatives.premium_zscore,CROWDING_REVERSION,15m,LONG,48,True,4550,3591,-0.00023892288431669255,-0.1819490578248576
R2B0057,F02,derivatives.premium_zscore,CROWDING_REVERSION,15m,LONG,48,True,12927,8253,2.3879274246050575e-05,0.022619863760929594
R2B0057,F03,derivatives.premium_zscore,CROWDING_REVERSION,15m,LONG,48,True,16383,9399,0.0020043859794165084,1.2325107647412885
R2B0057,F04,derivatives.premium_zscore,CROWDING_REVERSION,15m,LONG,48,True,16283,9337,-0.0007451706157556927,-0.6775142837181459
R2B0057,F05,derivatives.premium_zscore,CROWDING_REVERSION,15m,LONG,48,True,16424,9213,-0.004934416835092281,-3.867885838357884
R2B0057,F06,derivatives.premium_zscore,CROWDING_REVERSION,15m,LONG,48,True,16776,9652,-0.00268693726308827,-3.0026576805199845
R2B0057,F07,derivatives.premium_zscore,CROWDING_REVERSION,15m,LONG,48,True,16545,9578,-0.0007839425335681146,-0.868750472875138
R2B0057,F08,derivatives.premium_zscore,CROWDING_REVERSION,15m,LONG,48,True,16995,10056,-0.0005717897853995112,-0.9045791042573059
R2B0058,F01,derivatives.premium_zscore,CROWDING_REVERSION,15m,LONG,96,True,2378,2084,0.001508154706872317,0.6381995872279748
R2B0058,F02,derivatives.premium_zscore,CROWDING_REVERSION,15m,LONG,96,True,6757,4996,0.0019073282283168646,1.0220767078316715
R2B0058,F03,derivatives.premium_zscore,CROWDING_REVERSION,15m,LONG,96,True,8559,5908,0.004958734374557224,1.7133906326694006
R2B0058,F04,derivatives.premium_zscore,CROWDING_REVERSION,15m,LONG,96,True,8481,5548,0.0010832605794636819,0.56236580145142
R2B0058,F05,derivatives.premium_zscore,CROWDING_REVERSION,15m,LONG,96,True,8486,5643,-0.007601449547905613,-3.406240706466389
R2B0058,F06,derivatives.premium_zscore,CROWDING_REVERSION,15m,LONG,96,True,8711,5651,-0.004695311093551232,-3.023716654937482
R2B0058,F07,derivatives.premium_zscore,CROWDING_REVERSION,15m,LONG,96,True,8583,5799,-0.000364886225064485,-0.2337253320096251
R2B0058,F08,derivatives.premium_zscore,CROWDING_REVERSION,15m,LONG,96,True,8775,5925,0.0020948173114893145,1.876161002652137
R2B0059,F01,derivatives.premium_zscore,CROWDING_REVERSION,15m,SHORT,4,True,29511,10147,-0.0020186876853561663,-11.656515216684015
R2B0059,F02,derivatives.premium_zscore,CROWDING_REVERSION,15m,SHORT,4,True,82911,16762,-0.0020157140637274396,-14.887504383536555
R2B0059,F03,derivatives.premium_zscore,CROWDING_REVERSION,15m,SHORT,4,True,110426,16780,-0.0020432477970284677,-9.03711198756308
R2B0059,F04,derivatives.premium_zscore,CROWDING_REVERSION,15m,SHORT,4,True,117292,16994,-0.0020300847994961214,-13.92364446431116
R2B0059,F05,derivatives.premium_zscore,CROWDING_REVERSION,15m,SHORT,4,True,121273,16953,-0.0015118950734136832,-8.988659260285774
R2B0059,F06,derivatives.premium_zscore,CROWDING_REVERSION,15m,SHORT,4,True,123328,17364,-0.001814180541882658,-15.106794888811962
R2B0059,F07,derivatives.premium_zscore,CROWDING_REVERSION,15m,SHORT,4,True,119349,17052,-0.0019194710106099917,-16.73646043526212
R2B0059,F08,derivatives.premium_zscore,CROWDING_REVERSION,15m,SHORT,4,True,122134,17413,-0.0020399382439013447,-23.451794395639983
R2B0060,F01,derivatives.premium_zscore,CROWDING_REVERSION,15m,SHORT,16,True,11616,6886,-0.002506645274612226,-4.509743222421101
R2B0060,F02,derivatives.premium_zscore,CROWDING_REVERSION,15m,SHORT,16,True,32805,13518,-0.0022248749299997356,-4.940957404151271
R2B0060,F03,derivatives.premium_zscore,CROWDING_REVERSION,15m,SHORT,16,True,42384,14491,-0.003031947261182074,-4.11367847429677
R2B0060,F04,derivatives.premium_zscore,CROWDING_REVERSION,15m,SHORT,16,True,44207,14744,-0.00241937030788517,-4.99678446329633
R2B0060,F05,derivatives.premium_zscore,CROWDING_REVERSION,15m,SHORT,16,True,44613,14657,-0.000770722703455221,-1.3516081699853577
R2B0060,F06,derivatives.premium_zscore,CROWDING_REVERSION,15m,SHORT,16,True,45462,15210,-0.0016095505100156384,-4.056997586050541
R2B0060,F07,derivatives.premium_zscore,CROWDING_REVERSION,15m,SHORT,16,True,44342,14864,-0.0020892258984706773,-5.34446101530863
R2B0060,F08,derivatives.premium_zscore,CROWDING_REVERSION,15m,SHORT,16,True,45451,15431,-0.002283990171339868,-7.921134030931406
R2B0061,F01,derivatives.premium_zscore,CROWDING_REVERSION,15m,SHORT,48,True,4552,3598,-0.003253916211522609,-2.288373712345349
R2B0061,F02,derivatives.premium_zscore,CROWDING_REVERSION,15m,SHORT,48,True,12825,8232,-0.003623041497115295,-3.504566873529556
R2B0061,F03,derivatives.premium_zscore,CROWDING_REVERSION,15m,SHORT,48,True,16388,9289,-0.004935367211968428,-3.028591893279835
R2B0061,F04,derivatives.premium_zscore,CROWDING_REVERSION,15m,SHORT,48,True,16764,9424,-0.0037411723385996354,-3.445613249656533
R2B0061,F05,derivatives.premium_zscore,CROWDING_REVERSION,15m,SHORT,48,True,16644,9210,0.0014127583073393608,1.0699732122853574
R2B0061,F06,derivatives.premium_zscore,CROWDING_REVERSION,15m,SHORT,48,True,17007,9557,-0.0010519408123170868,-1.19492101586935
R2B0061,F07,derivatives.premium_zscore,CROWDING_REVERSION,15m,SHORT,48,True,16699,9320,-0.002295699203765848,-2.5677114950641755
R2B0061,F08,derivatives.premium_zscore,CROWDING_REVERSION,15m,SHORT,48,True,17088,9758,-0.003476991638517291,-5.418224312552428
R2B0062,F01,derivatives.premium_zscore,CROWDING_REVERSION,15m,SHORT,96,True,2383,2017,-0.004870642350378156,-2.142295324701396
R2B0062,F02,derivatives.premium_zscore,CROWDING_REVERSION,15m,SHORT,96,True,6729,5026,-0.005420232108781789,-2.894051126212922
R2B0062,F03,derivatives.premium_zscore,CROWDING_REVERSION,15m,SHORT,96,True,8564,5973,-0.00796345572517476,-2.7906256065155985
R2B0062,F04,derivatives.premium_zscore,CROWDING_REVERSION,15m,SHORT,96,True,8703,5497,-0.0045601304506686716,-2.293044360210781
R2B0062,F05,derivatives.premium_zscore,CROWDING_REVERSION,15m,SHORT,96,True,8587,5075,0.00432158000995758,1.808028152131286
R2B0062,F06,derivatives.premium_zscore,CROWDING_REVERSION,15m,SHORT,96,True,8801,5530,0.0006708470508502154,0.4240582272961262
R2B0062,F07,derivatives.premium_zscore,CROWDING_REVERSION,15m,SHORT,96,True,8622,5664,-0.0029749516471459002,-1.9096471787083338
R2B0062,F08,derivatives.premium_zscore,CROWDING_REVERSION,15m,SHORT,96,True,8808,5744,-0.005231165825892125,-4.768723557479244
R2B0063,F01,derivatives.premium_zscore,CROWDING_REVERSION,1h,LONG,4,True,7798,2550,-0.0017676788049318258,-2.519277981893147
R2B0063,F02,derivatives.premium_zscore,CROWDING_REVERSION,1h,LONG,4,True,21737,4170,-0.0010808998810515375,-2.1141725569681777
R2B0063,F03,derivatives.premium_zscore,CROWDING_REVERSION,1h,LONG,4,True,27649,4158,-0.00029256240410975164,-0.3415409076290186
R2B0063,F04,derivatives.premium_zscore,CROWDING_REVERSION,1h,LONG,4,True,26883,4008,-0.001370824657087167,-2.3891788557894085
R2B0063,F05,derivatives.premium_zscore,CROWDING_REVERSION,1h,LONG,4,True,28024,4174,-0.0026481165755766023,-3.974523211012232
R2B0063,F06,derivatives.premium_zscore,CROWDING_REVERSION,1h,LONG,4,True,27936,4222,-0.0021687724305740853,-4.894229262623044
R2B0063,F07,derivatives.premium_zscore,CROWDING_REVERSION,1h,LONG,4,True,27626,4199,-0.0011857599311305422,-2.6327173476136965
R2B0063,F08,derivatives.premium_zscore,CROWDING_REVERSION,1h,LONG,4,True,28878,4352,-0.0013751474541204554,-4.2170296287894615
R2B0064,F01,derivatives.premium_zscore,CROWDING_REVERSION,1h,LONG,12,True,3723,1972,0.0005257387898774816,0.3199163793305089
R2B0064,F02,derivatives.premium_zscore,CROWDING_REVERSION,1h,LONG,12,True,10343,3616,0.0006392692979339938,0.5031658030216983
R2B0064,F03,derivatives.premium_zscore,CROWDING_REVERSION,1h,LONG,12,True,13377,3701,0.0014431345219842664,0.6635290276013474
R2B0064,F04,derivatives.premium_zscore,CROWDING_REVERSION,1h,LONG,12,True,12945,3624,-0.00045502885258955083,-0.3172497471785328
R2B0064,F05,derivatives.premium_zscore,CROWDING_REVERSION,1h,LONG,12,True,13492,3715,-0.004694862976302826,-2.8771357327416065
R2B0064,F06,derivatives.premium_zscore,CROWDING_REVERSION,1h,LONG,12,True,13489,3842,-0.0029782887949390104,-2.6116729258621025
R2B0064,F07,derivatives.premium_zscore,CROWDING_REVERSION,1h,LONG,12,True,13281,3849,-0.000480681423913478,-0.4077144441285586
R2B0064,F08,derivatives.premium_zscore,CROWDING_REVERSION,1h,LONG,12,True,13872,3994,0.00029361002952615596,0.352382240771788
R2B0065,F01,derivatives.premium_zscore,CROWDING_REVERSION,1h,LONG,24,True,2117,1395,0.0011223730151395108,0.3754340324120639
R2B0065,F02,derivatives.premium_zscore,CROWDING_REVERSION,1h,LONG,24,True,5854,2853,0.0032865094446063023,1.493594853338607
R2B0065,F03,derivatives.premium_zscore,CROWDING_REVERSION,1h,LONG,24,True,7601,3019,0.00556867841391252,1.5290500662803215
R2B0065,F04,derivatives.premium_zscore,CROWDING_REVERSION,1h,LONG,24,True,7330,3001,0.0011777596977634436,0.47286745476991415
R2B0065,F05,derivatives.premium_zscore,CROWDING_REVERSION,1h,LONG,24,True,7629,3129,-0.007809626700223441,-2.8014135347377214
R2B0065,F06,derivatives.premium_zscore,CROWDING_REVERSION,1h,LONG,24,True,7625,3164,-0.004019349716762553,-2.0321702123430683
R2B0065,F07,derivatives.premium_zscore,CROWDING_REVERSION,1h,LONG,24,True,7536,3136,-4.6213355436134206e-05,-0.024515728010328666
R2B0065,F08,derivatives.premium_zscore,CROWDING_REVERSION,1h,LONG,24,True,7836,3356,0.0012809264556715178,0.9869912619649329
R2B0066,F01,derivatives.premium_zscore,CROWDING_REVERSION,1h,SHORT,4,True,7519,2551,-0.002091010704825568,-3.0547652758595896
R2B0066,F02,derivatives.premium_zscore,CROWDING_REVERSION,1h,SHORT,4,True,20596,4093,-0.0022320887043130334,-4.4793157215466675
R2B0066,F03,derivatives.premium_zscore,CROWDING_REVERSION,1h,SHORT,4,True,27424,4125,-0.0029121639081644475,-3.530830504162073
R2B0066,F04,derivatives.premium_zscore,CROWDING_REVERSION,1h,SHORT,4,True,28002,4050,-0.0023679800167139523,-4.122554485060101
R2B0066,F05,derivatives.premium_zscore,CROWDING_REVERSION,1h,SHORT,4,True,30448,4227,-0.000802485838273696,-1.1845034034580757
R2B0066,F06,derivatives.premium_zscore,CROWDING_REVERSION,1h,SHORT,4,True,30266,4255,-0.0015565600030613864,-3.4156246045083773
R2B0066,F07,derivatives.premium_zscore,CROWDING_REVERSION,1h,SHORT,4,True,28931,4224,-0.0020561809457800436,-4.610605167848109
R2B0066,F08,derivatives.premium_zscore,CROWDING_REVERSION,1h,SHORT,4,True,30782,4366,-0.0025027303859556883,-7.988313611302745
R2B0067,F01,derivatives.premium_zscore,CROWDING_REVERSION,1h,SHORT,12,True,3667,1955,-0.0028158265159915073,-1.6499483630622434
R2B0067,F02,derivatives.premium_zscore,CROWDING_REVERSION,1h,SHORT,12,True,10043,3581,-0.003304393924077422,-2.5326591751893726
R2B0067,F03,derivatives.premium_zscore,CROWDING_REVERSION,1h,SHORT,12,True,13144,3730,-0.005180593885084026,-2.4621223759989923
R2B0067,F04,derivatives.premium_zscore,CROWDING_REVERSION,1h,SHORT,12,True,13298,3649,-0.0033527049556185914,-2.4373341270753537
R2B0067,F05,derivatives.premium_zscore,CROWDING_REVERSION,1h,SHORT,12,True,14108,3848,0.001264562610138494,0.7299333057218109
R2B0067,F06,derivatives.premium_zscore,CROWDING_REVERSION,1h,SHORT,12,True,14072,3905,-0.0006287649342523356,-0.5485626450070995
R2B0067,F07,derivatives.premium_zscore,CROWDING_REVERSION,1h,SHORT,12,True,13574,3828,-0.002168641750555998,-1.8915639492576464
R2B0067,F08,derivatives.premium_zscore,CROWDING_REVERSION,1h,SHORT,12,True,14388,4060,-0.0037176453981969696,-4.537582746456961
R2B0068,F01,derivatives.premium_zscore,CROWDING_REVERSION,1h,SHORT,24,True,2105,1403,-0.00371007704333191,-1.250736640368294
R2B0068,F02,derivatives.premium_zscore,CROWDING_REVERSION,1h,SHORT,24,True,5755,2810,-0.006251479897208043,-3.007804806588861
R2B0068,F03,derivatives.premium_zscore,CROWDING_REVERSION,1h,SHORT,24,True,7481,3133,-0.008016472902303657,-2.287375153633375
R2B0068,F04,derivatives.premium_zscore,CROWDING_REVERSION,1h,SHORT,24,True,7507,2990,-0.005227224504798263,-2.153452485738117
R2B0068,F05,derivatives.premium_zscore,CROWDING_REVERSION,1h,SHORT,24,True,7825,3106,0.003973423372724727,1.4200571650942362
R2B0068,F06,derivatives.premium_zscore,CROWDING_REVERSION,1h,SHORT,24,True,7819,3127,0.0016570510099213687,0.881139298947286
R2B0068,F07,derivatives.premium_zscore,CROWDING_REVERSION,1h,SHORT,24,True,7614,3077,-0.0025396293321684957,-1.3347513657030434
R2B0068,F08,derivatives.premium_zscore,CROWDING_REVERSION,1h,SHORT,24,True,8017,3322,-0.00475942016297187,-3.6720152899524763
R2B0069,F01,derivatives.premium_zscore,CROWDING_REVERSION,4h,LONG,3,True,2296,665,-0.0006074438940731633,-0.27914010548563095
R2B0069,F02,derivatives.premium_zscore,CROWDING_REVERSION,4h,LONG,3,True,5840,983,0.000779751804969497,0.4988609014570287
R2B0069,F03,derivatives.premium_zscore,CROWDING_REVERSION,4h,LONG,3,True,8416,1027,0.002598923155195853,1.0360373365444093
R2B0069,F04,derivatives.premium_zscore,CROWDING_REVERSION,4h,LONG,3,True,6923,887,-0.0006742045326539182,-0.34522941637903465
R2B0069,F05,derivatives.premium_zscore,CROWDING_REVERSION,4h,LONG,3,True,8138,1049,-0.005377483296394787,-2.704386170436931
R2B0069,F06,derivatives.premium_zscore,CROWDING_REVERSION,4h,LONG,3,True,7273,986,-0.0025749432209500557,-1.8258597460470782
R2B0069,F07,derivatives.premium_zscore,CROWDING_REVERSION,4h,LONG,3,True,7405,1025,0.0004649163379980916,0.322262178232208
R2B0069,F08,derivatives.premium_zscore,CROWDING_REVERSION,4h,LONG,3,True,7878,1082,0.00040672204360380236,0.41810246373640303
R2B0070,F01,derivatives.premium_zscore,CROWDING_REVERSION,4h,LONG,6,True,1530,591,0.0013253708241424836,0.36621761688635573
R2B0070,F02,derivatives.premium_zscore,CROWDING_REVERSION,4h,LONG,6,True,3886,934,0.003070361133461298,1.0772822211793842
R2B0070,F03,derivatives.premium_zscore,CROWDING_REVERSION,4h,LONG,6,True,5700,962,0.00629647299989697,1.3066182901576782
R2B0070,F04,derivatives.premium_zscore,CROWDING_REVERSION,4h,LONG,6,True,4613,852,-0.0008947015686425175,-0.2579393267002809
R2B0070,F05,derivatives.premium_zscore,CROWDING_REVERSION,4h,LONG,6,True,5481,1033,-0.007865447719693075,-2.2250724611495722
R2B0070,F06,derivatives.premium_zscore,CROWDING_REVERSION,4h,LONG,6,True,4936,950,-0.004444477771088679,-1.7338878555463046
R2B0070,F07,derivatives.premium_zscore,CROWDING_REVERSION,4h,LONG,6,True,5005,988,0.0003107070775689165,0.11853248649191322
R2B0070,F08,derivatives.premium_zscore,CROWDING_REVERSION,4h,LONG,6,True,5377,1051,0.002031465873378135,1.1957277121404069
R2B0071,F01,derivatives.premium_zscore,CROWDING_REVERSION,4h,SHORT,3,True,2151,648,-0.002176358113079482,-1.1169564099994747
R2B0071,F02,derivatives.premium_zscore,CROWDING_REVERSION,4h,SHORT,3,True,5553,980,-0.0030115700065542084,-1.9830036935974156
R2B0071,F03,derivatives.premium_zscore,CROWDING_REVERSION,4h,SHORT,3,True,7619,1003,-0.00505946124866673,-2.209439187598075
R2B0071,F04,derivatives.premium_zscore,CROWDING_REVERSION,4h,SHORT,3,True,6644,866,-0.004303074808228187,-2.373116609503505
R2B0071,F05,derivatives.premium_zscore,CROWDING_REVERSION,4h,SHORT,3,True,8885,1066,0.001039594577797758,0.5046642827875288
R2B0071,F06,derivatives.premium_zscore,CROWDING_REVERSION,4h,SHORT,3,True,8034,995,-0.00027994912816363914,-0.2055145820735402
R2B0071,F07,derivatives.premium_zscore,CROWDING_REVERSION,4h,SHORT,3,True,7773,1045,-0.0028632486767421698,-2.1885011698091104
R2B0071,F08,derivatives.premium_zscore,CROWDING_REVERSION,4h,SHORT,3,True,9191,1090,-0.003217535500440039,-3.5582911975779035
R2B0072,F01,derivatives.premium_zscore,CROWDING_REVERSION,4h,SHORT,6,True,1461,589,-0.002277431999607605,-0.660431815468943
R2B0072,F02,derivatives.premium_zscore,CROWDING_REVERSION,4h,SHORT,6,True,3784,923,-0.004432316283829222,-1.54622323042365
R2B0072,F03,derivatives.premium_zscore,CROWDING_REVERSION,4h,SHORT,6,True,5192,939,-0.009780342954549565,-2.4795016619194947
R2B0072,F04,derivatives.premium_zscore,CROWDING_REVERSION,4h,SHORT,6,True,4508,825,-0.005480723693958216,-1.6383139412721317
R2B0072,F05,derivatives.premium_zscore,CROWDING_REVERSION,4h,SHORT,6,True,5834,1031,0.004549197087508459,1.2554874223165111
R2B0072,F06,derivatives.premium_zscore,CROWDING_REVERSION,4h,SHORT,6,True,5328,944,0.001906821135358857,0.7381014056174916
R2B0072,F07,derivatives.premium_zscore,CROWDING_REVERSION,4h,SHORT,6,True,5192,1006,-0.0030377404528679226,-1.1738716682786503
R2B0072,F08,derivatives.premium_zscore,CROWDING_REVERSION,4h,SHORT,6,True,6041,1069,-0.004882127322781345,-2.989678857496502
