trial_id,fold_id,scope,symbols_traded,top_symbol,top_symbol_share_abs
R2B0036,F05,fold_diagnostic,97,ANCUSDT,0.05776175034478738
R2B0036,F06,fold_diagnostic,83,HNTUSDT,0.049934891680547364
R2B0036,F07,fold_diagnostic,97,CRVUSDT,0.034071991278118954
R2B0036,F08,fold_diagnostic,99,TRBUSDT,0.056045832766862404
R2B0036,ALL_VALID,aggregate_valid_gate,183,DOGEUSDT,0.053129977074334166
R2B0037,F01,fold_diagnostic,24,BTCUSDT,0.0629722414451522
R2B0037,F02,fold_diagnostic,62,ETCUSDT,0.03401878643554874
R2B0037,F03,fold_diagnostic,80,AAVEUSDT,0.025727214385593562
R2B0037,F04,fold_diagnostic,93,DOGEUSDT,0.02261054676403849
R2B0037,F05,fold_diagnostic,98,LINKUSDT,0.022793824122393048
R2B0037,F06,fold_diagnostic,85,GALAUSDT,0.022462302165299305
R2B0037,F07,fold_diagnostic,97,FILUSDT,0.022291818240740866
R2B0037,F08,fold_diagnostic,99,APEUSDT,0.02387166770581187
R2B0037,ALL_VALID,aggregate_valid_gate,183,LINKUSDT,0.022313468044996353
R2B0038,F01,fold_diagnostic,24,BCHUSDT,0.07806098991644315
R2B0038,F02,fold_diagnostic,62,KAVAUSDT,0.03957893925717504
R2B0038,F03,fold_diagnostic,80,ATOMUSDT,0.04028196698105782
R2B0038,F04,fold_diagnostic,93,FILUSDT,0.03193764306440914
R2B0038,F05,fold_diagnostic,98,ALICEUSDT,0.023800165171400437
R2B0038,F06,fold_diagnostic,85,GMTUSDT,0.0304387257299165
R2B0038,F07,fold_diagnostic,97,ATOMUSDT,0.02612557497366495
R2B0038,F08,fold_diagnostic,99,TRBUSDT,0.03702258912390955
R2B0038,ALL_VALID,aggregate_valid_gate,183,BCHUSDT,0.02445274297763554
R2B0039,F01,fold_diagnostic,24,ETHUSDT,0.10077773068464767
R2B0039,F02,fold_diagnostic,62,THETAUSDT,0.07141533813502447
R2B0039,F03,fold_diagnostic,80,DOGEUSDT,0.13924451590675874
R2B0039,F04,fold_diagnostic,93,LUNAUSDT,0.053251979314993196
R2B0039,F05,fold_diagnostic,98,SUSHIUSDT,0.025898629782663496
R2B0039,F06,fold_diagnostic,85,SANDUSDT,0.0339964756080694
R2B0039,F07,fold_diagnostic,97,IDUSDT,0.02931699833007734
R2B0039,F08,fold_diagnostic,99,TRBUSDT,0.11461408741133922
R2B0039,ALL_VALID,aggregate_valid_gate,183,EOSUSDT,0.023018013906731347
R2B0040,F01,fold_diagnostic,24,VETUSDT,0.15447656076645652
R2B0040,F02,fold_diagnostic,62,THETAUSDT,0.06751015936256763
R2B0040,F03,fold_diagnostic,80,DOGEUSDT,0.13051620134822997
R2B0040,F04,fold_diagnostic,93,LUNAUSDT,0.07717661047746499
R2B0040,F05,fold_diagnostic,98,SUSHIUSDT,0.027182916316230078
R2B0040,F06,fold_diagnostic,85,GMTUSDT,0.04084439750015241
R2B0040,F07,fold_diagnostic,97,INJUSDT,0.03918901097652423
R2B0040,F08,fold_diagnostic,99,TRBUSDT,0.123568024086425
R2B0040,ALL_VALID,aggregate_valid_gate,183,DOGEUSDT,0.043914080372708
R2B0041,F01,fold_diagnostic,24,BTCUSDT,0.05431849818840606
R2B0041,F02,fold_diagnostic,62,ADAUSDT,0.03037542069202722
