granularity,feature,eligible_rows,finite_rows,coverage_fraction,first_finite_timestamp,last_finite_timestamp,missingness_cause,symbol,timeframe,year,segment_start,segment_end,month,segment_id
segment,derivatives.premium,11712,11712,1.0,2021-04-01T00:00:00+00:00,2021-09-30T23:45:00+00:00,AVAILABLE,KAVAUSDT,15m,,2021-02-01 00:00:00+00:00,2021-09-30 23:45:00+00:00,,1.0
segment,derivatives.premium,8544,8544,1.0,2022-02-01T00:00:00+00:00,2022-06-30T23:45:00+00:00,AVAILABLE,KAVAUSDT,15m,,2021-12-01 00:00:00+00:00,2022-06-30 23:45:00+00:00,,2.0
segment,derivatives.premium,11424,11424,1.0,2023-02-01T00:00:00+00:00,2023-07-31T23:45:00+00:00,AVAILABLE,KAVAUSDT,15m,,2022-12-01 00:00:00+00:00,2023-07-31 23:45:00+00:00,,3.0
segment,derivatives.premium,2928,2928,1.0,2020-09-01T00:00:00+00:00,2020-12-31T23:00:00+00:00,AVAILABLE,KAVAUSDT,1h,,2020-07-28 07:00:00+00:00,2020-12-31 23:00:00+00:00,,0.0
segment,derivatives.premium,2928,2928,1.0,2021-04-01T00:00:00+00:00,2021-09-30T23:00:00+00:00,AVAILABLE,KAVAUSDT,1h,,2021-02-01 00:00:00+00:00,2021-09-30 23:00:00+00:00,,1.0
segment,derivatives.premium,2136,2136,1.0,2022-02-01T00:00:00+00:00,2022-06-30T23:00:00+00:00,AVAILABLE,KAVAUSDT,1h,,2021-12-01 00:00:00+00:00,2022-06-30 23:00:00+00:00,,2.0
segment,derivatives.premium,2856,2856,1.0,2023-02-01T00:00:00+00:00,2023-07-31T23:00:00+00:00,AVAILABLE,KAVAUSDT,1h,,2022-12-01 00:00:00+00:00,2023-07-31 23:00:00+00:00,,3.0
segment,derivatives.premium,732,732,1.0,2020-09-01T00:00:00+00:00,2020-12-31T20:00:00+00:00,AVAILABLE,KAVAUSDT,4h,,2020-07-28 04:00:00+00:00,2020-12-31 20:00:00+00:00,,0.0
segment,derivatives.premium,732,732,1.0,2021-04-01T00:00:00+00:00,2021-09-30T20:00:00+00:00,AVAILABLE,KAVAUSDT,4h,,2021-02-01 00:00:00+00:00,2021-09-30 20:00:00+00:00,,1.0
segment,derivatives.premium,534,534,1.0,2022-02-01T00:00:00+00:00,2022-06-30T20:00:00+00:00,AVAILABLE,KAVAUSDT,4h,,2021-12-01 00:00:00+00:00,2022-06-30 20:00:00+00:00,,2.0
segment,derivatives.premium,714,714,1.0,2023-02-01T00:00:00+00:00,2023-07-31T20:00:00+00:00,AVAILABLE,KAVAUSDT,4h,,2022-12-01 00:00:00+00:00,2023-07-31 20:00:00+00:00,,3.0
segment,derivatives.premium,2880,2880,1.0,2021-11-01T00:00:00+00:00,2021-11-30T23:45:00+00:00,AVAILABLE,KEEPUSDT,15m,,2021-09-01 00:00:00+00:00,2021-11-30 23:45:00+00:00,,0.0
segment,derivatives.premium,720,720,1.0,2021-11-01T00:00:00+00:00,2021-11-30T23:00:00+00:00,AVAILABLE,KEEPUSDT,1h,,2021-09-01 00:00:00+00:00,2021-11-30 23:00:00+00:00,,0.0
segment,derivatives.premium,180,180,1.0,2021-11-01T00:00:00+00:00,2021-11-30T20:00:00+00:00,AVAILABLE,KEEPUSDT,4h,,2021-09-01 00:00:00+00:00,2021-11-30 20:00:00+00:00,,0.0
segment,derivatives.premium,2880,2880,1.0,2022-11-01T00:00:00+00:00,2022-11-30T23:45:00+00:00,AVAILABLE,KLAYUSDT,15m,,2022-09-01 00:00:00+00:00,2022-11-30 23:45:00+00:00,,0.0
segment,derivatives.premium,2976,2976,1.0,2023-03-01T00:00:00+00:00,2023-03-31T23:45:00+00:00,AVAILABLE,KLAYUSDT,15m,,2023-01-01 00:00:00+00:00,2023-03-31 23:45:00+00:00,,1.0
segment,derivatives.premium,720,720,1.0,2022-11-01T00:00:00+00:00,2022-11-30T23:00:00+00:00,AVAILABLE,KLAYUSDT,1h,,2022-09-01 00:00:00+00:00,2022-11-30 23:00:00+00:00,,0.0
segment,derivatives.premium,744,744,1.0,2023-03-01T00:00:00+00:00,2023-03-31T23:00:00+00:00,AVAILABLE,KLAYUSDT,1h,,2023-01-01 00:00:00+00:00,2023-03-31 23:00:00+00:00,,1.0
segment,derivatives.premium,180,180,1.0,2022-11-01T00:00:00+00:00,2022-11-30T20:00:00+00:00,AVAILABLE,KLAYUSDT,4h,,2022-09-01 00:00:00+00:00,2022-11-30 20:00:00+00:00,,0.0
segment,derivatives.premium,186,186,1.0,2023-03-01T00:00:00+00:00,2023-03-31T20:00:00+00:00,AVAILABLE,KLAYUSDT,4h,,2023-01-01 00:00:00+00:00,2023-03-31 20:00:00+00:00,,1.0
segment,derivatives.premium,8832,8832,1.0,2020-08-01T00:00:00+00:00,2020-10-31T23:45:00+00:00,AVAILABLE,KNCUSDT,15m,,2020-06-22 08:45:00+00:00,2020-10-31 23:45:00+00:00,,0.0
segment,derivatives.premium,14400,14400,1.0,2022-04-03T00:00:00+00:00,2022-10-31T23:45:00+00:00,AVAILABLE,KNCUSDT,15m,,2022-04-03 00:00:00+00:00,2022-10-31 23:45:00+00:00,,3.0
segment,derivatives.premium,8832,8832,1.0,2023-08-01T00:00:00+00:00,2023-10-31T23:45:00+00:00,AVAILABLE,KNCUSDT,15m,,2023-06-01 00:00:00+00:00,2023-10-31 23:45:00+00:00,,4.0
segment,derivatives.premium,2208,2208,1.0,2020-08-01T00:00:00+00:00,2020-10-31T23:00:00+00:00,AVAILABLE,KNCUSDT,1h,,2020-06-22 08:00:00+00:00,2020-10-31 23:00:00+00:00,,0.0
segment,derivatives.premium,3600,3600,1.0,2022-04-03T00:00:00+00:00,2022-10-31T23:00:00+00:00,AVAILABLE,KNCUSDT,1h,,2022-04-03 00:00:00+00:00,2022-10-31 23:00:00+00:00,,3.0
segment,derivatives.premium,2208,2208,1.0,2023-08-01T00:00:00+00:00,2023-10-31T23:00:00+00:00,AVAILABLE,KNCUSDT,1h,,2023-06-01 00:00:00+00:00,2023-10-31 23:00:00+00:00,,4.0
segment,derivatives.premium,552,552,1.0,2020-08-01T00:00:00+00:00,2020-10-31T20:00:00+00:00,AVAILABLE,KNCUSDT,4h,,2020-06-22 08:00:00+00:00,2020-10-31 20:00:00+00:00,,0.0
segment,derivatives.premium,900,900,1.0,2022-04-03T00:00:00+00:00,2022-10-31T20:00:00+00:00,AVAILABLE,KNCUSDT,4h,,2022-04-03 00:00:00+00:00,2022-10-31 20:00:00+00:00,,3.0
segment,derivatives.premium,552,552,1.0,2023-08-01T00:00:00+00:00,2023-10-31T20:00:00+00:00,AVAILABLE,KNCUSDT,4h,,2023-06-01 00:00:00+00:00,2023-10-31 20:00:00+00:00,,4.0
segment,derivatives.premium,29472,29472,1.0,2020-12-01T00:00:00+00:00,2021-10-31T23:45:00+00:00,AVAILABLE,KSMUSDT,15m,,2020-10-14 07:00:00+00:00,2021-10-31 23:45:00+00:00,,0.0
segment,derivatives.premium,7368,7368,1.0,2020-12-01T00:00:00+00:00,2021-10-31T23:00:00+00:00,AVAILABLE,KSMUSDT,1h,,2020-10-14 07:00:00+00:00,2021-10-31 23:00:00+00:00,,0.0
segment,derivatives.premium,1842,1842,1.0,2020-12-01T00:00:00+00:00,2021-10-31T20:00:00+00:00,AVAILABLE,KSMUSDT,4h,,2020-10-14 04:00:00+00:00,2021-10-31 20:00:00+00:00,,0.0
segment,derivatives.premium,20352,20352,1.0,2023-02-01T00:00:00+00:00,2023-08-31T23:45:00+00:00,AVAILABLE,LDOUSDT,15m,,2022-12-01 00:00:00+00:00,2023-08-31 23:45:00+00:00,,0.0
segment,derivatives.premium,864,864,1.0,2024-02-01T00:00:00+00:00,2024-02-09T23:45:00+00:00,AVAILABLE,LDOUSDT,15m,,2023-12-01 00:00:00+00:00,2024-02-29 23:45:00+00:00,,1.0
segment,derivatives.premium,5088,5088,1.0,2023-02-01T00:00:00+00:00,2023-08-31T23:00:00+00:00,AVAILABLE,LDOUSDT,1h,,2022-12-01 00:00:00+00:00,2023-08-31 23:00:00+00:00,,0.0
segment,derivatives.premium,216,216,1.0,2024-02-01T00:00:00+00:00,2024-02-09T23:00:00+00:00,AVAILABLE,LDOUSDT,1h,,2023-12-01 00:00:00+00:00,2024-02-29 23:00:00+00:00,,1.0
segment,derivatives.premium,1272,1272,1.0,2023-02-01T00:00:00+00:00,2023-08-31T20:00:00+00:00,AVAILABLE,LDOUSDT,4h,,2022-12-01 00:00:00+00:00,2023-08-31 20:00:00+00:00,,0.0
segment,derivatives.premium,54,54,1.0,2024-02-01T00:00:00+00:00,2024-02-09T20:00:00+00:00,AVAILABLE,LDOUSDT,4h,,2023-12-01 00:00:00+00:00,2024-02-29 20:00:00+00:00,,1.0
segment,derivatives.premium,6755,6755,1.0,2020-09-01T00:00:00+00:00,2020-11-10T08:30:00+00:00,AVAILABLE,LENDUSDT,15m,,2020-07-23 09:00:00+00:00,2020-11-10 08:30:00+00:00,,0.0
segment,derivatives.premium,1689,1689,1.0,2020-09-01T00:00:00+00:00,2020-11-10T08:00:00+00:00,AVAILABLE,LENDUSDT,1h,,2020-07-23 09:00:00+00:00,2020-11-10 08:00:00+00:00,,0.0
segment,derivatives.premium,423,423,1.0,2020-09-01T00:00:00+00:00,2020-11-10T08:00:00+00:00,AVAILABLE,LENDUSDT,4h,,2020-07-23 08:00:00+00:00,2020-11-10 08:00:00+00:00,,0.0
segment,derivatives.premium,8736,8736,1.0,2023-09-01T00:00:00+00:00,2023-11-30T23:45:00+00:00,AVAILABLE,LEVERUSDT,15m,,2023-07-01 00:00:00+00:00,2023-11-30 23:45:00+00:00,,0.0
segment,derivatives.premium,2184,2184,1.0,2023-09-01T00:00:00+00:00,2023-11-30T23:00:00+00:00,AVAILABLE,LEVERUSDT,1h,,2023-07-01 00:00:00+00:00,2023-11-30 23:00:00+00:00,,0.0
segment,derivatives.premium,546,546,1.0,2023-09-01T00:00:00+00:00,2023-11-30T20:00:00+00:00,AVAILABLE,LEVERUSDT,4h,,2023-07-01 00:00:00+00:00,2023-11-30 20:00:00+00:00,,0.0
segment,derivatives.premium,2976,2976,1.0,2021-08-01T00:00:00+00:00,2021-08-31T23:45:00+00:00,AVAILABLE,LINAUSDT,15m,,2021-06-01 00:00:00+00:00,2021-08-31 23:45:00+00:00,,0.0
segment,derivatives.premium,14688,14688,1.0,2023-04-01T00:00:00+00:00,2023-08-31T23:45:00+00:00,AVAILABLE,LINAUSDT,15m,,2023-02-01 00:00:00+00:00,2023-08-31 23:45:00+00:00,,1.0
segment,derivatives.premium,744,744,1.0,2021-08-01T00:00:00+00:00,2021-08-31T23:00:00+00:00,AVAILABLE,LINAUSDT,1h,,2021-06-01 00:00:00+00:00,2021-08-31 23:00:00+00:00,,0.0
segment,derivatives.premium,3672,3672,1.0,2023-04-01T00:00:00+00:00,2023-08-31T23:00:00+00:00,AVAILABLE,LINAUSDT,1h,,2023-02-01 00:00:00+00:00,2023-08-31 23:00:00+00:00,,1.0
segment,derivatives.premium,186,186,1.0,2021-08-01T00:00:00+00:00,2021-08-31T20:00:00+00:00,AVAILABLE,LINAUSDT,4h,,2021-06-01 00:00:00+00:00,2021-08-31 20:00:00+00:00,,0.0
segment,derivatives.premium,918,918,1.0,2023-04-01T00:00:00+00:00,2023-08-31T20:00:00+00:00,AVAILABLE,LINAUSDT,4h,,2023-02-01 00:00:00+00:00,2023-08-31 20:00:00+00:00,,1.0
segment,derivatives.premium,138336,138336,1.0,2020-03-01T00:00:00+00:00,2024-02-09T23:45:00+00:00,AVAILABLE,LINKUSDT,15m,,2020-01-17 08:00:00+00:00,2026-07-31 23:45:00+00:00,,0.0
segment,derivatives.premium,34584,34584,1.0,2020-03-01T00:00:00+00:00,2024-02-09T23:00:00+00:00,AVAILABLE,LINKUSDT,1h,,2020-01-17 08:00:00+00:00,2026-07-31 23:00:00+00:00,,0.0
segment,derivatives.premium,8646,8646,1.0,2020-03-01T00:00:00+00:00,2024-02-09T20:00:00+00:00,AVAILABLE,LINKUSDT,4h,,2020-01-17 08:00:00+00:00,2026-07-31 20:00:00+00:00,,0.0
segment,derivatives.premium,2976,2976,1.0,2021-08-01T00:00:00+00:00,2021-08-31T23:45:00+00:00,AVAILABLE,LITUSDT,15m,,2021-06-01 00:00:00+00:00,2021-08-31 23:45:00+00:00,,0.0
segment,derivatives.premium,2976,2976,1.0,2022-07-01T00:00:00+00:00,2022-07-31T23:45:00+00:00,AVAILABLE,LITUSDT,15m,,2022-05-01 00:00:00+00:00,2022-07-31 23:45:00+00:00,,1.0
segment,derivatives.premium,14496,14496,1.0,2022-11-01T00:00:00+00:00,2023-03-31T23:45:00+00:00,AVAILABLE,LITUSDT,15m,,2022-09-01 00:00:00+00:00,2023-03-31 23:45:00+00:00,,2.0
segment,derivatives.premium,744,744,1.0,2021-08-01T00:00:00+00:00,2021-08-31T23:00:00+00:00,AVAILABLE,LITUSDT,1h,,2021-06-01 00:00:00+00:00,2021-08-31 23:00:00+00:00,,0.0
segment,derivatives.premium,744,744,1.0,2022-07-01T00:00:00+00:00,2022-07-31T23:00:00+00:00,AVAILABLE,LITUSDT,1h,,2022-05-01 00:00:00+00:00,2022-07-31 23:00:00+00:00,,1.0
segment,derivatives.premium,3624,3624,1.0,2022-11-01T00:00:00+00:00,2023-03-31T23:00:00+00:00,AVAILABLE,LITUSDT,1h,,2022-09-01 00:00:00+00:00,2023-03-31 23:00:00+00:00,,2.0
segment,derivatives.premium,186,186,1.0,2021-08-01T00:00:00+00:00,2021-08-31T20:00:00+00:00,AVAILABLE,LITUSDT,4h,,2021-06-01 00:00:00+00:00,2021-08-31 20:00:00+00:00,,0.0
segment,derivatives.premium,186,186,1.0,2022-07-01T00:00:00+00:00,2022-07-31T20:00:00+00:00,AVAILABLE,LITUSDT,4h,,2022-05-01 00:00:00+00:00,2022-07-31 20:00:00+00:00,,1.0
segment,derivatives.premium,906,906,1.0,2022-11-01T00:00:00+00:00,2023-03-31T20:00:00+00:00,AVAILABLE,LITUSDT,4h,,2022-09-01 00:00:00+00:00,2023-03-31 20:00:00+00:00,,2.0
segment,derivatives.premium,5856,5856,1.0,2023-09-01T00:00:00+00:00,2023-10-31T23:45:00+00:00,AVAILABLE,LPTUSDT,15m,,2023-07-01 00:00:00+00:00,2023-10-31 23:45:00+00:00,,0.0
segment,derivatives.premium,1464,1464,1.0,2023-09-01T00:00:00+00:00,2023-10-31T23:00:00+00:00,AVAILABLE,LPTUSDT,1h,,2023-07-01 00:00:00+00:00,2023-10-31 23:00:00+00:00,,0.0
segment,derivatives.premium,366,366,1.0,2023-09-01T00:00:00+00:00,2023-10-31T20:00:00+00:00,AVAILABLE,LPTUSDT,4h,,2023-07-01 00:00:00+00:00,2023-10-31 20:00:00+00:00,,0.0
segment,derivatives.premium,5856,5856,1.0,2023-08-01T00:00:00+00:00,2023-11-30T23:45:00+00:00,AVAILABLE,LQTYUSDT,15m,,2023-06-01 00:00:00+00:00,2023-11-30 23:45:00+00:00,,0.0
segment,derivatives.premium,1464,1464,1.0,2023-08-01T00:00:00+00:00,2023-11-30T23:00:00+00:00,AVAILABLE,LQTYUSDT,1h,,2023-06-01 00:00:00+00:00,2023-11-30 23:00:00+00:00,,0.0
segment,derivatives.premium,366,366,1.0,2023-08-01T00:00:00+00:00,2023-11-30T20:00:00+00:00,AVAILABLE,LQTYUSDT,4h,,2023-06-01 00:00:00+00:00,2023-11-30 20:00:00+00:00,,0.0
segment,derivatives.premium,2688,2688,1.0,2021-02-01T00:00:00+00:00,2021-02-28T23:45:00+00:00,AVAILABLE,LRCUSDT,15m,,2020-12-01 00:00:00+00:00,2021-02-28 23:45:00+00:00,,0.0
segment,derivatives.premium,11232,11232,1.0,2021-09-01T00:00:00+00:00,2022-02-25T23:45:00+00:00,AVAILABLE,LRCUSDT,15m,,2021-07-01 00:00:00+00:00,2022-02-25 23:45:00+00:00,,1.0
segment,derivatives.premium,5568,5568,1.0,2022-04-03T00:00:00+00:00,2022-06-30T23:45:00+00:00,AVAILABLE,LRCUSDT,15m,,2022-04-03 00:00:00+00:00,2022-06-30 23:45:00+00:00,,3.0
segment,derivatives.premium,5952,5952,1.0,2022-12-01T00:00:00+00:00,2023-03-31T23:45:00+00:00,AVAILABLE,LRCUSDT,15m,,2022-10-01 00:00:00+00:00,2023-03-31 23:45:00+00:00,,4.0
segment,derivatives.premium,672,672,1.0,2021-02-01T00:00:00+00:00,2021-02-28T23:00:00+00:00,AVAILABLE,LRCUSDT,1h,,2020-12-01 00:00:00+00:00,2021-02-28 23:00:00+00:00,,0.0
segment,derivatives.premium,2808,2808,1.0,2021-09-01T00:00:00+00:00,2022-02-25T23:00:00+00:00,AVAILABLE,LRCUSDT,1h,,2021-07-01 00:00:00+00:00,2022-02-25 23:00:00+00:00,,1.0
segment,derivatives.premium,1392,1392,1.0,2022-04-03T00:00:00+00:00,2022-06-30T23:00:00+00:00,AVAILABLE,LRCUSDT,1h,,2022-04-03 00:00:00+00:00,2022-06-30 23:00:00+00:00,,3.0
segment,derivatives.premium,1488,1488,1.0,2022-12-01T00:00:00+00:00,2023-03-31T23:00:00+00:00,AVAILABLE,LRCUSDT,1h,,2022-10-01 00:00:00+00:00,2023-03-31 23:00:00+00:00,,4.0
segment,derivatives.premium,168,168,1.0,2021-02-01T00:00:00+00:00,2021-02-28T20:00:00+00:00,AVAILABLE,LRCUSDT,4h,,2020-12-01 00:00:00+00:00,2021-02-28 20:00:00+00:00,,0.0
segment,derivatives.premium,702,702,1.0,2021-09-01T00:00:00+00:00,2022-02-25T20:00:00+00:00,AVAILABLE,LRCUSDT,4h,,2021-07-01 00:00:00+00:00,2022-02-25 20:00:00+00:00,,1.0
segment,derivatives.premium,348,348,1.0,2022-04-03T00:00:00+00:00,2022-06-30T20:00:00+00:00,AVAILABLE,LRCUSDT,4h,,2022-04-03 00:00:00+00:00,2022-06-30 20:00:00+00:00,,3.0
segment,derivatives.premium,372,372,1.0,2022-12-01T00:00:00+00:00,2023-03-31T20:00:00+00:00,AVAILABLE,LRCUSDT,4h,,2022-10-01 00:00:00+00:00,2023-03-31 20:00:00+00:00,,4.0
segment,derivatives.premium,69792,69792,1.0,2020-03-01T00:00:00+00:00,2022-02-25T23:45:00+00:00,AVAILABLE,LTCUSDT,15m,,2020-01-09 08:00:00+00:00,2022-02-25 23:45:00+00:00,,0.0
segment,derivatives.premium,62112,62112,1.0,2022-04-03T00:00:00+00:00,2024-02-09T23:45:00+00:00,AVAILABLE,LTCUSDT,15m,,2022-04-03 00:00:00+00:00,2026-04-30 23:45:00+00:00,,2.0
segment,derivatives.premium,17448,17448,1.0,2020-03-01T00:00:00+00:00,2022-02-25T23:00:00+00:00,AVAILABLE,LTCUSDT,1h,,2020-01-09 08:00:00+00:00,2022-02-25 23:00:00+00:00,,0.0
segment,derivatives.premium,15528,15528,1.0,2022-04-03T00:00:00+00:00,2024-02-09T23:00:00+00:00,AVAILABLE,LTCUSDT,1h,,2022-04-03 00:00:00+00:00,2026-04-30 23:00:00+00:00,,2.0
segment,derivatives.premium,4362,4362,1.0,2020-03-01T00:00:00+00:00,2022-02-25T20:00:00+00:00,AVAILABLE,LTCUSDT,4h,,2020-01-09 08:00:00+00:00,2022-02-25 20:00:00+00:00,,0.0
segment,derivatives.premium,3882,3882,1.0,2022-04-03T00:00:00+00:00,2024-02-09T20:00:00+00:00,AVAILABLE,LTCUSDT,4h,,2022-04-03 00:00:00+00:00,2026-04-30 20:00:00+00:00,,2.0
segment,derivatives.premium,5568,5568,1.0,2022-11-01T00:00:00+00:00,2023-02-28T23:45:00+00:00,AVAILABLE,LUNA2USDT,15m,,2022-09-10 03:00:00+00:00,2023-02-28 23:45:00+00:00,,0.0
segment,derivatives.premium,5952,5952,1.0,2023-10-01T00:00:00+00:00,2023-12-31T23:45:00+00:00,AVAILABLE,LUNA2USDT,15m,,2023-08-01 00:00:00+00:00,2023-12-31 23:45:00+00:00,,1.0
segment,derivatives.premium,1392,1392,1.0,2022-11-01T00:00:00+00:00,2023-02-28T23:00:00+00:00,AVAILABLE,LUNA2USDT,1h,,2022-09-10 03:00:00+00:00,2023-02-28 23:00:00+00:00,,0.0
segment,derivatives.premium,1488,1488,1.0,2023-10-01T00:00:00+00:00,2023-12-31T23:00:00+00:00,AVAILABLE,LUNA2USDT,1h,,2023-08-01 00:00:00+00:00,2023-12-31 23:00:00+00:00,,1.0
segment,derivatives.premium,348,348,1.0,2022-11-01T00:00:00+00:00,2023-02-28T20:00:00+00:00,AVAILABLE,LUNA2USDT,4h,,2022-09-10 00:00:00+00:00,2023-02-28 20:00:00+00:00,,0.0
segment,derivatives.premium,372,372,1.0,2023-10-01T00:00:00+00:00,2023-12-31T20:00:00+00:00,AVAILABLE,LUNA2USDT,4h,,2023-08-01 00:00:00+00:00,2023-12-31 20:00:00+00:00,,1.0
segment,derivatives.premium,34752,34752,1.0,2021-03-01T00:00:00+00:00,2022-02-25T23:45:00+00:00,AVAILABLE,LUNAUSDT,15m,,2021-01-28 07:00:00+00:00,2022-02-25 23:45:00+00:00,,0.0
segment,derivatives.premium,2688,2688,1.0,2022-04-03T00:00:00+00:00,2022-04-30T23:45:00+00:00,AVAILABLE,LUNAUSDT,15m,,2022-04-03 00:00:00+00:00,2022-04-30 23:45:00+00:00,,2.0
segment,derivatives.premium,8688,8688,1.0,2021-03-01T00:00:00+00:00,2022-02-25T23:00:00+00:00,AVAILABLE,LUNAUSDT,1h,,2021-01-28 07:00:00+00:00,2022-02-25 23:00:00+00:00,,0.0
segment,derivatives.premium,672,672,1.0,2022-04-03T00:00:00+00:00,2022-04-30T23:00:00+00:00,AVAILABLE,LUNAUSDT,1h,,2022-04-03 00:00:00+00:00,2022-04-30 23:00:00+00:00,,2.0
segment,derivatives.premium,2172,2172,1.0,2021-03-01T00:00:00+00:00,2022-02-25T20:00:00+00:00,AVAILABLE,LUNAUSDT,4h,,2021-01-28 04:00:00+00:00,2022-02-25 20:00:00+00:00,,0.0
segment,derivatives.premium,168,168,1.0,2022-04-03T00:00:00+00:00,2022-04-30T20:00:00+00:00,AVAILABLE,LUNAUSDT,4h,,2022-04-03 00:00:00+00:00,2022-04-30 20:00:00+00:00,,2.0
segment,derivatives.premium,5856,5856,1.0,2023-03-01T00:00:00+00:00,2023-04-30T23:45:00+00:00,AVAILABLE,MAGICUSDT,15m,,2023-01-25 03:00:00+00:00,2023-04-30 23:45:00+00:00,,0.0
segment,derivatives.premium,1464,1464,1.0,2023-03-01T00:00:00+00:00,2023-04-30T23:00:00+00:00,AVAILABLE,MAGICUSDT,1h,,2023-01-25 03:00:00+00:00,2023-04-30 23:00:00+00:00,,0.0
segment,derivatives.premium,366,366,1.0,2023-03-01T00:00:00+00:00,2023-04-30T20:00:00+00:00,AVAILABLE,MAGICUSDT,4h,,2023-01-25 00:00:00+00:00,2023-04-30 20:00:00+00:00,,0.0
segment,derivatives.premium,14208,14208,1.0,2021-08-01T00:00:00+00:00,2022-02-25T23:45:00+00:00,AVAILABLE,MANAUSDT,15m,,2021-06-01 00:00:00+00:00,2022-02-25 23:45:00+00:00,,0.0
segment,derivatives.premium,34752,34752,1.0,2022-04-03T00:00:00+00:00,2023-04-30T23:45:00+00:00,AVAILABLE,MANAUSDT,15m,,2022-04-03 00:00:00+00:00,2023-04-30 23:45:00+00:00,,2.0
segment,derivatives.premium,3552,3552,1.0,2021-08-01T00:00:00+00:00,2022-02-25T23:00:00+00:00,AVAILABLE,MANAUSDT,1h,,2021-06-01 00:00:00+00:00,2022-02-25 23:00:00+00:00,,0.0
segment,derivatives.premium,8688,8688,1.0,2022-04-03T00:00:00+00:00,2023-04-30T23:00:00+00:00,AVAILABLE,MANAUSDT,1h,,2022-04-03 00:00:00+00:00,2023-04-30 23:00:00+00:00,,2.0
segment,derivatives.premium,888,888,1.0,2021-08-01T00:00:00+00:00,2022-02-25T20:00:00+00:00,AVAILABLE,MANAUSDT,4h,,2021-06-01 00:00:00+00:00,2022-02-25 20:00:00+00:00,,0.0
segment,derivatives.premium,2172,2172,1.0,2022-04-03T00:00:00+00:00,2023-04-30T20:00:00+00:00,AVAILABLE,MANAUSDT,4h,,2022-04-03 00:00:00+00:00,2023-04-30 20:00:00+00:00,,2.0
segment,derivatives.premium,2976,2976,1.0,2021-12-01T00:00:00+00:00,2021-12-31T23:45:00+00:00,AVAILABLE,MASKUSDT,15m,,2021-10-01 00:00:00+00:00,2021-12-31 23:45:00+00:00,,0.0
segment,derivatives.premium,35904,35904,1.0,2022-11-01T00:00:00+00:00,2024-02-09T23:45:00+00:00,AVAILABLE,MASKUSDT,15m,,2022-09-01 00:00:00+00:00,2024-02-29 23:45:00+00:00,,1.0
segment,derivatives.premium,744,744,1.0,2021-12-01T00:00:00+00:00,2021-12-31T23:00:00+00:00,AVAILABLE,MASKUSDT,1h,,2021-10-01 00:00:00+00:00,2021-12-31 23:00:00+00:00,,0.0
segment,derivatives.premium,8976,8976,1.0,2022-11-01T00:00:00+00:00,2024-02-09T23:00:00+00:00,AVAILABLE,MASKUSDT,1h,,2022-09-01 00:00:00+00:00,2024-02-29 23:00:00+00:00,,1.0
segment,derivatives.premium,186,186,1.0,2021-12-01T00:00:00+00:00,2021-12-31T20:00:00+00:00,AVAILABLE,MASKUSDT,4h,,2021-10-01 00:00:00+00:00,2021-12-31 20:00:00+00:00,,0.0
segment,derivatives.premium,2244,2244,1.0,2022-11-01T00:00:00+00:00,2024-02-09T20:00:00+00:00,AVAILABLE,MASKUSDT,4h,,2022-09-01 00:00:00+00:00,2024-02-29 20:00:00+00:00,,1.0
segment,derivatives.premium,103296,103296,1.0,2021-03-01T00:00:00+00:00,2024-02-09T23:45:00+00:00,AVAILABLE,MATICUSDT,15m,,2021-01-01 00:00:00+00:00,2024-09-11 09:30:00+00:00,,0.0
segment,derivatives.premium,25824,25824,1.0,2021-03-01T00:00:00+00:00,2024-02-09T23:00:00+00:00,AVAILABLE,MATICUSDT,1h,,2021-01-01 00:00:00+00:00,2024-09-11 09:00:00+00:00,,0.0
segment,derivatives.premium,6456,6456,1.0,2021-03-01T00:00:00+00:00,2024-02-09T20:00:00+00:00,AVAILABLE,MATICUSDT,4h,,2021-01-01 00:00:00+00:00,2024-09-11 08:00:00+00:00,,0.0
segment,derivatives.premium,2976,2976,1.0,2024-01-01T00:00:00+00:00,2024-01-31T23:45:00+00:00,AVAILABLE,MEMEUSDT,15m,,2023-11-03 12:00:00+00:00,2024-04-30 23:45:00+00:00,,0.0
segment,derivatives.premium,744,744,1.0,2024-01-01T00:00:00+00:00,2024-01-31T23:00:00+00:00,AVAILABLE,MEMEUSDT,1h,,2023-11-03 12:00:00+00:00,2024-04-30 23:00:00+00:00,,0.0
segment,derivatives.premium,186,186,1.0,2024-01-01T00:00:00+00:00,2024-01-31T20:00:00+00:00,AVAILABLE,MEMEUSDT,4h,,2023-11-03 12:00:00+00:00,2024-04-30 20:00:00+00:00,,0.0
segment,derivatives.premium,6720,6720,1.0,2023-11-01T00:00:00+00:00,2024-02-09T23:45:00+00:00,AVAILABLE,MINAUSDT,15m,,2023-09-01 00:00:00+00:00,2024-02-29 23:45:00+00:00,,0.0
segment,derivatives.premium,1680,1680,1.0,2023-11-01T00:00:00+00:00,2024-02-09T23:00:00+00:00,AVAILABLE,MINAUSDT,1h,,2023-09-01 00:00:00+00:00,2024-02-29 23:00:00+00:00,,0.0
segment,derivatives.premium,420,420,1.0,2023-11-01T00:00:00+00:00,2024-02-09T20:00:00+00:00,AVAILABLE,MINAUSDT,4h,,2023-09-01 00:00:00+00:00,2024-02-29 20:00:00+00:00,,0.0
