market,symbol,archive_dataset,interval,first_archive_month,last_archive_month,available_month_count,missing_month_count_inside_observed_span,object_count,compressed_bytes_from_s3_listing,first_key,last_key,eligible,instrument_class,exclusion_reason,evidence
spot,NXPCTRY,klines,15m,2025-05,2026-07,15,0,15,968830,data/spot/monthly/klines/NXPCTRY/15m/NXPCTRY-15m-2025-05.zip,data/spot/monthly/klines/NXPCTRY/15m/NXPCTRY-15m-2026-07.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,NXPCUSDC,klines,15m,2025-05,2026-07,15,0,15,1272622,data/spot/monthly/klines/NXPCUSDC/15m/NXPCUSDC-15m-2025-05.zip,data/spot/monthly/klines/NXPCUSDC/15m/NXPCUSDC-15m-2026-07.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,NXPCUSDT,klines,15m,2025-05,2026-07,15,0,15,1717398,data/spot/monthly/klines/NXPCUSDT/15m/NXPCUSDT-15m-2025-05.zip,data/spot/monthly/klines/NXPCUSDT/15m/NXPCUSDT-15m-2026-07.zip,True,SPOT_ORDINARY_USDT,,USDT quote plus non-leveraged symbol policy
spot,NXSBNB,klines,15m,2018-06,2020-03,22,0,22,936422,data/spot/monthly/klines/NXSBNB/15m/NXSBNB-15m-2018-06.zip,data/spot/monthly/klines/NXSBNB/15m/NXSBNB-15m-2020-03.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,NXSBTC,klines,15m,2018-06,2022-08,51,0,51,4181997,data/spot/monthly/klines/NXSBTC/15m/NXSBTC-15m-2018-06.zip,data/spot/monthly/klines/NXSBTC/15m/NXSBTC-15m-2022-08.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,NXSETH,klines,15m,2018-06,2020-05,24,0,24,1350266,data/spot/monthly/klines/NXSETH/15m/NXSETH-15m-2018-06.zip,data/spot/monthly/klines/NXSETH/15m/NXSETH-15m-2020-05.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,OAXBTC,klines,15m,2017-10,2024-12,87,0,87,7142285,data/spot/monthly/klines/OAXBTC/15m/OAXBTC-15m-2017-10.zip,data/spot/monthly/klines/OAXBTC/15m/OAXBTC-15m-2024-12.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,OAXETH,klines,15m,2017-08,2020-04,33,0,33,2394999,data/spot/monthly/klines/OAXETH/15m/OAXETH-15m-2017-08.zip,data/spot/monthly/klines/OAXETH/15m/OAXETH-15m-2020-04.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,OAXUSDT,klines,15m,2023-03,2024-12,22,0,22,2205759,data/spot/monthly/klines/OAXUSDT/15m/OAXUSDT-15m-2023-03.zip,data/spot/monthly/klines/OAXUSDT/15m/OAXUSDT-15m-2024-12.zip,True,SPOT_ORDINARY_USDT,,USDT quote plus non-leveraged symbol policy
spot,OCEANBNB,klines,15m,2020-08,2024-07,48,0,48,3554305,data/spot/monthly/klines/OCEANBNB/15m/OCEANBNB-15m-2020-08.zip,data/spot/monthly/klines/OCEANBNB/15m/OCEANBNB-15m-2024-07.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,OCEANBTC,klines,15m,2020-08,2024-07,48,0,48,4317144,data/spot/monthly/klines/OCEANBTC/15m/OCEANBTC-15m-2020-08.zip,data/spot/monthly/klines/OCEANBTC/15m/OCEANBTC-15m-2024-07.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,OCEANBUSD,klines,15m,2020-08,2023-10,39,0,39,3910103,data/spot/monthly/klines/OCEANBUSD/15m/OCEANBUSD-15m-2020-08.zip,data/spot/monthly/klines/OCEANBUSD/15m/OCEANBUSD-15m-2023-10.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,OCEANTRY,klines,15m,2023-07,2024-07,13,0,13,1048730,data/spot/monthly/klines/OCEANTRY/15m/OCEANTRY-15m-2023-07.zip,data/spot/monthly/klines/OCEANTRY/15m/OCEANTRY-15m-2024-07.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,OCEANUSDT,klines,15m,2020-08,2024-07,48,0,48,5554173,data/spot/monthly/klines/OCEANUSDT/15m/OCEANUSDT-15m-2020-08.zip,data/spot/monthly/klines/OCEANUSDT/15m/OCEANUSDT-15m-2024-07.zip,True,SPOT_ORDINARY_USDT,,USDT quote plus non-leveraged symbol policy
spot,OGBTC,klines,15m,2020-12,2026-01,62,0,62,4281028,data/spot/monthly/klines/OGBTC/15m/OGBTC-15m-2020-12.zip,data/spot/monthly/klines/OGBTC/15m/OGBTC-15m-2026-01.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,OGBUSD,klines,15m,2022-06,2023-11,18,0,18,1617932,data/spot/monthly/klines/OGBUSD/15m/OGBUSD-15m-2022-06.zip,data/spot/monthly/klines/OGBUSD/15m/OGBUSD-15m-2023-11.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,OGNBNB,klines,15m,2020-01,2022-11,35,0,35,2706632,data/spot/monthly/klines/OGNBNB/15m/OGNBNB-15m-2020-01.zip,data/spot/monthly/klines/OGNBNB/15m/OGNBNB-15m-2022-11.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,OGNBTC,klines,15m,2020-01,2026-01,73,0,73,5350714,data/spot/monthly/klines/OGNBTC/15m/OGNBTC-15m-2020-01.zip,data/spot/monthly/klines/OGNBTC/15m/OGNBTC-15m-2026-01.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,OGNBUSD,klines,15m,2021-09,2023-09,25,0,25,2407957,data/spot/monthly/klines/OGNBUSD/15m/OGNBUSD-15m-2021-09.zip,data/spot/monthly/klines/OGNBUSD/15m/OGNBUSD-15m-2023-09.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,OGNTRY,klines,15m,2023-08,2026-07,36,0,36,2870010,data/spot/monthly/klines/OGNTRY/15m/OGNTRY-15m-2023-08.zip,data/spot/monthly/klines/OGNTRY/15m/OGNTRY-15m-2026-07.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,OGNUSDT,klines,15m,2020-01,2026-07,79,0,79,8936552,data/spot/monthly/klines/OGNUSDT/15m/OGNUSDT-15m-2020-01.zip,data/spot/monthly/klines/OGNUSDT/15m/OGNUSDT-15m-2026-07.zip,True,SPOT_ORDINARY_USDT,,USDT quote plus non-leveraged symbol policy
spot,OGTRY,klines,15m,2023-05,2026-07,39,0,39,3743926,data/spot/monthly/klines/OGTRY/15m/OGTRY-15m-2023-05.zip,data/spot/monthly/klines/OGTRY/15m/OGTRY-15m-2026-07.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,OGUSDT,klines,15m,2020-12,2026-07,68,0,68,7480629,data/spot/monthly/klines/OGUSDT/15m/OGUSDT-15m-2020-12.zip,data/spot/monthly/klines/OGUSDT/15m/OGUSDT-15m-2026-07.zip,True,SPOT_ORDINARY_USDT,,USDT quote plus non-leveraged symbol policy
spot,OMBTC,klines,15m,2021-03,2025-12,58,0,58,3983403,data/spot/monthly/klines/OMBTC/15m/OMBTC-15m-2021-03.zip,data/spot/monthly/klines/OMBTC/15m/OMBTC-15m-2025-12.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,OMBUSD,klines,15m,2021-03,2023-10,32,0,32,2779980,data/spot/monthly/klines/OMBUSD/15m/OMBUSD-15m-2021-03.zip,data/spot/monthly/klines/OMBUSD/15m/OMBUSD-15m-2023-10.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,OMGBNB,klines,15m,2019-04,2020-03,12,0,12,611792,data/spot/monthly/klines/OMGBNB/15m/OMGBNB-15m-2019-04.zip,data/spot/monthly/klines/OMGBNB/15m/OMGBNB-15m-2020-03.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,OMGBTC,klines,15m,2017-09,2023-05,69,0,69,6816725,data/spot/monthly/klines/OMGBTC/15m/OMGBTC-15m-2017-09.zip,data/spot/monthly/klines/OMGBTC/15m/OMGBTC-15m-2023-05.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,OMGBUSD,klines,15m,2021-02,2023-09,32,0,32,2919117,data/spot/monthly/klines/OMGBUSD/15m/OMGBUSD-15m-2021-02.zip,data/spot/monthly/klines/OMGBUSD/15m/OMGBUSD-15m-2023-09.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,OMGETH,klines,15m,2017-09,2023-04,68,0,68,6115610,data/spot/monthly/klines/OMGETH/15m/OMGETH-15m-2017-09.zip,data/spot/monthly/klines/OMGETH/15m/OMGETH-15m-2023-04.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,OMGUSDT,klines,15m,2019-04,2024-06,63,0,63,7252400,data/spot/monthly/klines/OMGUSDT/15m/OMGUSDT-15m-2019-04.zip,data/spot/monthly/klines/OMGUSDT/15m/OMGUSDT-15m-2024-06.zip,True,SPOT_ORDINARY_USDT,,USDT quote plus non-leveraged symbol policy
spot,OMNIBNB,klines,15m,2024-04,2024-08,5,0,5,220771,data/spot/monthly/klines/OMNIBNB/15m/OMNIBNB-15m-2024-04.zip,data/spot/monthly/klines/OMNIBNB/15m/OMNIBNB-15m-2024-08.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,OMNIBRL,klines,15m,2024-04,2024-08,5,0,5,164947,data/spot/monthly/klines/OMNIBRL/15m/OMNIBRL-15m-2024-04.zip,data/spot/monthly/klines/OMNIBRL/15m/OMNIBRL-15m-2024-08.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,OMNIBTC,klines,15m,2024-04,2025-09,18,0,18,1271403,data/spot/monthly/klines/OMNIBTC/15m/OMNIBTC-15m-2024-04.zip,data/spot/monthly/klines/OMNIBTC/15m/OMNIBTC-15m-2025-09.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,OMNIFDUSD,klines,15m,2024-04,2025-09,18,0,18,1254057,data/spot/monthly/klines/OMNIFDUSD/15m/OMNIFDUSD-15m-2024-04.zip,data/spot/monthly/klines/OMNIFDUSD/15m/OMNIFDUSD-15m-2025-09.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,OMNITRY,klines,15m,2024-04,2025-09,18,0,18,1742233,data/spot/monthly/klines/OMNITRY/15m/OMNITRY-15m-2024-04.zip,data/spot/monthly/klines/OMNITRY/15m/OMNITRY-15m-2025-09.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,OMNIUSDC,klines,15m,2024-04,2025-09,18,0,18,1347603,data/spot/monthly/klines/OMNIUSDC/15m/OMNIUSDC-15m-2024-04.zip,data/spot/monthly/klines/OMNIUSDC/15m/OMNIUSDC-15m-2025-09.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,OMNIUSDT,klines,15m,2024-04,2025-09,18,0,18,1950848,data/spot/monthly/klines/OMNIUSDT/15m/OMNIUSDT-15m-2024-04.zip,data/spot/monthly/klines/OMNIUSDT/15m/OMNIUSDT-15m-2025-09.zip,True,SPOT_ORDINARY_USDT,,USDT quote plus non-leveraged symbol policy
spot,OMTRY,klines,15m,2024-03,2026-03,25,0,25,2470893,data/spot/monthly/klines/OMTRY/15m/OMTRY-15m-2024-03.zip,data/spot/monthly/klines/OMTRY/15m/OMTRY-15m-2026-03.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,OMUSDC,klines,15m,2024-11,2026-03,17,0,17,1670944,data/spot/monthly/klines/OMUSDC/15m/OMUSDC-15m-2024-11.zip,data/spot/monthly/klines/OMUSDC/15m/OMUSDC-15m-2026-03.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,OMUSDT,klines,15m,2021-03,2026-03,61,0,61,6841293,data/spot/monthly/klines/OMUSDT/15m/OMUSDT-15m-2021-03.zip,data/spot/monthly/klines/OMUSDT/15m/OMUSDT-15m-2026-03.zip,True,SPOT_ORDINARY_USDT,,USDT quote plus non-leveraged symbol policy
spot,ONDOIDR,klines,15m,2025-11,2026-07,9,0,9,264354,data/spot/monthly/klines/ONDOIDR/15m/ONDOIDR-15m-2025-11.zip,data/spot/monthly/klines/ONDOIDR/15m/ONDOIDR-15m-2026-07.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,ONDOTRY,klines,15m,2025-04,2026-07,16,0,16,1683340,data/spot/monthly/klines/ONDOTRY/15m/ONDOTRY-15m-2025-04.zip,data/spot/monthly/klines/ONDOTRY/15m/ONDOTRY-15m-2026-07.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,ONDOUSDC,klines,15m,2025-04,2026-07,16,0,16,1832040,data/spot/monthly/klines/ONDOUSDC/15m/ONDOUSDC-15m-2025-04.zip,data/spot/monthly/klines/ONDOUSDC/15m/ONDOUSDC-15m-2026-07.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,ONDOUSDT,klines,15m,2025-04,2026-07,16,0,16,1987574,data/spot/monthly/klines/ONDOUSDT/15m/ONDOUSDT-15m-2025-04.zip,data/spot/monthly/klines/ONDOUSDT/15m/ONDOUSDT-15m-2026-07.zip,True,SPOT_ORDINARY_USDT,,USDT quote plus non-leveraged symbol policy
spot,ONEBIDR,klines,15m,2020-09,2021-01,5,0,5,220208,data/spot/monthly/klines/ONEBIDR/15m/ONEBIDR-15m-2020-09.zip,data/spot/monthly/klines/ONEBIDR/15m/ONEBIDR-15m-2021-01.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,ONEBNB,klines,15m,2019-06,2024-02,57,0,57,4908048,data/spot/monthly/klines/ONEBNB/15m/ONEBNB-15m-2019-06.zip,data/spot/monthly/klines/ONEBNB/15m/ONEBNB-15m-2024-02.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,ONEBTC,klines,15m,2019-06,2025-06,73,0,73,5669897,data/spot/monthly/klines/ONEBTC/15m/ONEBTC-15m-2019-06.zip,data/spot/monthly/klines/ONEBTC/15m/ONEBTC-15m-2025-06.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,ONEBUSD,klines,15m,2020-10,2023-11,38,0,38,4465539,data/spot/monthly/klines/ONEBUSD/15m/ONEBUSD-15m-2020-10.zip,data/spot/monthly/klines/ONEBUSD/15m/ONEBUSD-15m-2023-11.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,ONEETH,klines,15m,2022-01,2023-06,18,0,18,1377659,data/spot/monthly/klines/ONEETH/15m/ONEETH-15m-2022-01.zip,data/spot/monthly/klines/ONEETH/15m/ONEETH-15m-2023-06.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,ONEPAX,klines,15m,2019-06,2019-09,4,0,4,215392,data/spot/monthly/klines/ONEPAX/15m/ONEPAX-15m-2019-06.zip,data/spot/monthly/klines/ONEPAX/15m/ONEPAX-15m-2019-09.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,ONETRY,klines,15m,2022-01,2026-07,55,0,55,5064283,data/spot/monthly/klines/ONETRY/15m/ONETRY-15m-2022-01.zip,data/spot/monthly/klines/ONETRY/15m/ONETRY-15m-2026-07.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,ONETUSD,klines,15m,2019-06,2019-09,4,0,4,219655,data/spot/monthly/klines/ONETUSD/15m/ONETUSD-15m-2019-06.zip,data/spot/monthly/klines/ONETUSD/15m/ONETUSD-15m-2019-09.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,ONEUSDC,klines,15m,2019-06,2020-11,18,0,18,793928,data/spot/monthly/klines/ONEUSDC/15m/ONEUSDC-15m-2019-06.zip,data/spot/monthly/klines/ONEUSDC/15m/ONEUSDC-15m-2020-11.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,ONEUSDT,klines,15m,2019-06,2026-07,86,0,86,10653185,data/spot/monthly/klines/ONEUSDT/15m/ONEUSDT-15m-2019-06.zip,data/spot/monthly/klines/ONEUSDT/15m/ONEUSDT-15m-2026-07.zip,True,SPOT_ORDINARY_USDT,,USDT quote plus non-leveraged symbol policy
spot,ONGBNB,klines,15m,2019-02,2020-04,15,0,15,752204,data/spot/monthly/klines/ONGBNB/15m/ONGBNB-15m-2019-02.zip,data/spot/monthly/klines/ONGBNB/15m/ONGBNB-15m-2020-04.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,ONGBTC,klines,15m,2019-02,2026-07,90,0,90,6520542,data/spot/monthly/klines/ONGBTC/15m/ONGBTC-15m-2019-02.zip,data/spot/monthly/klines/ONGBTC/15m/ONGBTC-15m-2026-07.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,ONGUSDT,klines,15m,2019-02,2026-07,90,0,90,9477835,data/spot/monthly/klines/ONGUSDT/15m/ONGUSDT-15m-2019-02.zip,data/spot/monthly/klines/ONGUSDT/15m/ONGUSDT-15m-2026-07.zip,True,SPOT_ORDINARY_USDT,,USDT quote plus non-leveraged symbol policy
spot,ONTBNB,klines,15m,2018-03,2021-09,43,0,43,3580181,data/spot/monthly/klines/ONTBNB/15m/ONTBNB-15m-2018-03.zip,data/spot/monthly/klines/ONTBNB/15m/ONTBNB-15m-2021-09.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,ONTBTC,klines,15m,2018-03,2026-07,101,0,101,8475900,data/spot/monthly/klines/ONTBTC/15m/ONTBTC-15m-2018-03.zip,data/spot/monthly/klines/ONTBTC/15m/ONTBTC-15m-2026-07.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,ONTBUSD,klines,15m,2020-02,2023-10,45,0,45,4188174,data/spot/monthly/klines/ONTBUSD/15m/ONTBUSD-15m-2020-02.zip,data/spot/monthly/klines/ONTBUSD/15m/ONTBUSD-15m-2023-10.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,ONTETH,klines,15m,2018-03,2023-03,61,0,61,5456958,data/spot/monthly/klines/ONTETH/15m/ONTETH-15m-2018-03.zip,data/spot/monthly/klines/ONTETH/15m/ONTETH-15m-2023-03.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,ONTPAX,klines,15m,2019-07,2020-02,8,0,8,385914,data/spot/monthly/klines/ONTPAX/15m/ONTPAX-15m-2019-07.zip,data/spot/monthly/klines/ONTPAX/15m/ONTPAX-15m-2020-02.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,ONTTRY,klines,15m,2021-04,2026-07,64,0,64,5598861,data/spot/monthly/klines/ONTTRY/15m/ONTTRY-15m-2021-04.zip,data/spot/monthly/klines/ONTTRY/15m/ONTTRY-15m-2026-07.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,ONTUSDC,klines,15m,2019-07,2026-07,35,50,35,2221974,data/spot/monthly/klines/ONTUSDC/15m/ONTUSDC-15m-2019-07.zip,data/spot/monthly/klines/ONTUSDC/15m/ONTUSDC-15m-2026-07.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,ONTUSDT,klines,15m,2018-06,2026-07,98,0,98,11555434,data/spot/monthly/klines/ONTUSDT/15m/ONTUSDT-15m-2018-06.zip,data/spot/monthly/klines/ONTUSDT/15m/ONTUSDT-15m-2026-07.zip,True,SPOT_ORDINARY_USDT,,USDT quote plus non-leveraged symbol policy
spot,OOKIBNB,klines,15m,2022-01,2022-10,10,0,10,640720,data/spot/monthly/klines/OOKIBNB/15m/OOKIBNB-15m-2022-01.zip,data/spot/monthly/klines/OOKIBNB/15m/OOKIBNB-15m-2022-10.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,OOKIBUSD,klines,15m,2021-12,2023-09,22,0,22,2022310,data/spot/monthly/klines/OOKIBUSD/15m/OOKIBUSD-15m-2021-12.zip,data/spot/monthly/klines/OOKIBUSD/15m/OOKIBUSD-15m-2023-09.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,OOKIETH,klines,15m,2022-01,2023-01,13,0,13,761884,data/spot/monthly/klines/OOKIETH/15m/OOKIETH-15m-2022-01.zip,data/spot/monthly/klines/OOKIETH/15m/OOKIETH-15m-2023-01.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,OOKIUSDT,klines,15m,2021-12,2024-11,36,0,36,4024260,data/spot/monthly/klines/OOKIUSDT/15m/OOKIUSDT-15m-2021-12.zip,data/spot/monthly/klines/OOKIUSDT/15m/OOKIUSDT-15m-2024-11.zip,True,SPOT_ORDINARY_USDT,,USDT quote plus non-leveraged symbol policy
spot,OPBNB,klines,15m,2022-06,2024-10,29,0,29,1963042,data/spot/monthly/klines/OPBNB/15m/OPBNB-15m-2022-06.zip,data/spot/monthly/klines/OPBNB/15m/OPBNB-15m-2024-10.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,OPBTC,klines,15m,2022-06,2026-05,48,0,48,4178121,data/spot/monthly/klines/OPBTC/15m/OPBTC-15m-2022-06.zip,data/spot/monthly/klines/OPBTC/15m/OPBTC-15m-2026-05.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,OPBUSD,klines,15m,2022-06,2023-11,18,0,18,2073626,data/spot/monthly/klines/OPBUSD/15m/OPBUSD-15m-2022-06.zip,data/spot/monthly/klines/OPBUSD/15m/OPBUSD-15m-2023-11.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,OPENBNB,klines,15m,2025-09,2026-07,11,0,11,650226,data/spot/monthly/klines/OPENBNB/15m/OPENBNB-15m-2025-09.zip,data/spot/monthly/klines/OPENBNB/15m/OPENBNB-15m-2026-07.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,OPENFDUSD,klines,15m,2025-09,2026-07,11,0,11,791386,data/spot/monthly/klines/OPENFDUSD/15m/OPENFDUSD-15m-2025-09.zip,data/spot/monthly/klines/OPENFDUSD/15m/OPENFDUSD-15m-2026-07.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,OPENTRY,klines,15m,2025-09,2026-07,11,0,11,1075135,data/spot/monthly/klines/OPENTRY/15m/OPENTRY-15m-2025-09.zip,data/spot/monthly/klines/OPENTRY/15m/OPENTRY-15m-2026-07.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,OPENUSDC,klines,15m,2025-09,2026-07,11,0,11,1147199,data/spot/monthly/klines/OPENUSDC/15m/OPENUSDC-15m-2025-09.zip,data/spot/monthly/klines/OPENUSDC/15m/OPENUSDC-15m-2026-07.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,OPENUSDT,klines,15m,2025-09,2026-07,11,0,11,1284195,data/spot/monthly/klines/OPENUSDT/15m/OPENUSDT-15m-2025-09.zip,data/spot/monthly/klines/OPENUSDT/15m/OPENUSDT-15m-2026-07.zip,True,SPOT_ORDINARY_USDT,,USDT quote plus non-leveraged symbol policy
spot,OPETH,klines,15m,2022-08,2026-01,42,0,42,3204279,data/spot/monthly/klines/OPETH/15m/OPETH-15m-2022-08.zip,data/spot/monthly/klines/OPETH/15m/OPETH-15m-2026-01.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,OPEUR,klines,15m,2022-06,2026-02,45,0,45,2765752,data/spot/monthly/klines/OPEUR/15m/OPEUR-15m-2022-06.zip,data/spot/monthly/klines/OPEUR/15m/OPEUR-15m-2026-02.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,OPFDUSD,klines,15m,2023-11,2026-01,27,0,27,2714390,data/spot/monthly/klines/OPFDUSD/15m/OPFDUSD-15m-2023-11.zip,data/spot/monthly/klines/OPFDUSD/15m/OPFDUSD-15m-2026-01.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,OPGTRY,klines,15m,2026-05,2026-07,3,0,3,255105,data/spot/monthly/klines/OPGTRY/15m/OPGTRY-15m-2026-05.zip,data/spot/monthly/klines/OPGTRY/15m/OPGTRY-15m-2026-07.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,OPGUSDC,klines,15m,2026-05,2026-07,3,0,3,246231,data/spot/monthly/klines/OPGUSDC/15m/OPGUSDC-15m-2026-05.zip,data/spot/monthly/klines/OPGUSDC/15m/OPGUSDC-15m-2026-07.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,OPGUSDT,klines,15m,2026-05,2026-07,3,0,3,280551,data/spot/monthly/klines/OPGUSDT/15m/OPGUSDT-15m-2026-05.zip,data/spot/monthly/klines/OPGUSDT/15m/OPGUSDT-15m-2026-07.zip,True,SPOT_ORDINARY_USDT,,USDT quote plus non-leveraged symbol policy
spot,OPNBNB,klines,15m,2026-03,2026-06,4,0,4,117590,data/spot/monthly/klines/OPNBNB/15m/OPNBNB-15m-2026-03.zip,data/spot/monthly/klines/OPNBNB/15m/OPNBNB-15m-2026-06.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,OPNTRY,klines,15m,2026-03,2026-07,5,0,5,505149,data/spot/monthly/klines/OPNTRY/15m/OPNTRY-15m-2026-03.zip,data/spot/monthly/klines/OPNTRY/15m/OPNTRY-15m-2026-07.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,OPNU,klines,15m,2026-03,2026-07,5,0,5,344132,data/spot/monthly/klines/OPNU/15m/OPNU-15m-2026-03.zip,data/spot/monthly/klines/OPNU/15m/OPNU-15m-2026-07.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,OPNUSD1,klines,15m,2026-03,2026-07,5,0,5,230872,data/spot/monthly/klines/OPNUSD1/15m/OPNUSD1-15m-2026-03.zip,data/spot/monthly/klines/OPNUSD1/15m/OPNUSD1-15m-2026-07.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,OPNUSDC,klines,15m,2026-03,2026-07,5,0,5,437971,data/spot/monthly/klines/OPNUSDC/15m/OPNUSDC-15m-2026-03.zip,data/spot/monthly/klines/OPNUSDC/15m/OPNUSDC-15m-2026-07.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,OPNUSDT,klines,15m,2026-03,2026-07,5,0,5,592233,data/spot/monthly/klines/OPNUSDT/15m/OPNUSDT-15m-2026-03.zip,data/spot/monthly/klines/OPNUSDT/15m/OPNUSDT-15m-2026-07.zip,True,SPOT_ORDINARY_USDT,,USDT quote plus non-leveraged symbol policy
spot,OPTRY,klines,15m,2023-06,2026-07,38,0,38,4000416,data/spot/monthly/klines/OPTRY/15m/OPTRY-15m-2023-06.zip,data/spot/monthly/klines/OPTRY/15m/OPTRY-15m-2026-07.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,OPTUSD,klines,15m,2023-03,2024-04,14,0,14,1051049,data/spot/monthly/klines/OPTUSD/15m/OPTUSD-15m-2023-03.zip,data/spot/monthly/klines/OPTUSD/15m/OPTUSD-15m-2024-04.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
