trial_id,cohort,trades,mean_net_return,sharpe
T0107,top50,938,0.0005672197928940247,2.599931037834419
T0107,top100,938,0.0005672197928940247,2.599931037834419
T0108,top20,374,-0.0006238484625066377,-3.108897032891269
T0108,top50,925,-0.0014648987333425285,-7.169752002615301
T0108,top100,925,-0.0014648987333425285,-7.169752002615301
T0109,top20,17,0.009737513576198844,76.77082911015525
T0109,top50,24,0.007317562750608819,46.86056237804539
T0109,top100,24,0.007317562750608819,46.86056237804539
T0110,top20,368,0.0011203957281725526,2.670501666290028
T0110,top50,893,0.0010974646542494676,2.540413827282768
T0110,top100,893,0.0010974646542494676,2.540413827282768
T0111,top20,368,0.0001964813683860903,0.42449568101441476
T0111,top50,893,-0.00021484563855292223,-0.46605656218646097
T0111,top100,893,-0.00021484563855292223,-0.46605656218646097
T0112,top20,368,0.0001964813683860903,0.42449568101441476
T0112,top50,893,-0.00021484563855292223,-0.46605656218646097
T0112,top100,893,-0.00021484563855292223,-0.46605656218646097
T0113,top20,368,0.0011203957281725526,2.670501666290028
T0113,top50,893,0.0010974646542494676,2.540413827282768
T0113,top100,893,0.0010974646542494676,2.540413827282768
T0114,top20,368,0.0001964813683860903,0.42449568101441476
T0114,top50,893,-0.00021484563855292223,-0.46605656218646097
T0114,top100,893,-0.00021484563855292223,-0.46605656218646097
T0115,top20,368,0.0001964813683860903,0.42449568101441476
T0115,top50,893,-0.00021484563855292223,-0.46605656218646097
T0115,top100,893,-0.00021484563855292223,-0.46605656218646097
T0116,top20,368,0.0001964813683860903,0.42449568101441476
T0116,top50,893,-0.00021484563855292223,-0.46605656218646097
T0116,top100,893,-0.00021484563855292223,-0.46605656218646097
T0117,top20,319,-0.0008517774720886903,-2.0519193822436144
T0117,top50,743,-0.0005238208638049146,-1.2255148945906036
T0117,top100,743,-0.0005238208638049146,-1.2255148945906036
T0118,top20,341,0.0012028892546454698,2.89628282731891
T0118,top50,834,0.0005247599473090164,1.243786715414266
T0118,top100,834,0.0005247599473090164,1.243786715414266
T0119,top20,248,-0.0002520087303538462,-0.5820275563862424
T0119,top50,605,0.00034372370263664737,0.7728300894732801
T0119,top100,605,0.00034372370263664737,0.7728300894732801
T0120,top20,171,0.0006067046833550835,1.4126031768386238
T0120,top50,428,-0.002039789743568565,-4.645268136943471
T0120,top100,428,-0.002039789743568565,-4.645268136943471
T0121,top20,152,-0.000641228263748371,-1.5267360267347774
T0121,top50,391,-0.0032173407888662266,-7.446411322695586
T0121,top100,391,-0.0032173407888662266,-7.446411322695586
T0122,top20,368,0.00031261967026222906,0.760232936345738
T0122,top50,894,-0.00012472671064697326,-0.299071584865094
T0122,top100,894,-0.00012472671064697326,-0.299071584865094
T0123,top20,369,-0.0005271902311833346,-1.2876931004918672
T0123,top50,901,-0.0007150080393607221,-1.7176165924808555
T0123,top100,901,-0.0007150080393607221,-1.7176165924808555
T0124,top20,368,0.0001964813683860903,0.42449568101441476
T0124,top50,893,-0.00018073905255878848,-0.39290839676798767
T0124,top100,893,-0.00018073905255878848,-0.39290839676798767
T0125,top20,273,0.0019902790439575452,4.2228860409840845
T0125,top50,672,0.0003938520028460267,0.8679952646845088
T0125,top100,672,0.0003938520028460267,0.8679952646845088
T0126,top20,135,0.0051227733005719985,11.33477368870064
T0126,top50,324,-0.000703570691792502,-1.504463088209087
T0126,top100,324,-0.000703570691792502,-1.504463088209087
T0127,top20,64,0.003697305335231115,8.079612373214825
T0127,top50,140,0.004873852387516312,9.8904283624489
T0127,top100,140,0.004873852387516312,9.8904283624489
T0128,top20,32,-0.0013303077348098087,-2.952249849251867
T0128,top50,66,0.00641532432401279,11.067672171548242
T0128,top100,66,0.00641532432401279,11.067672171548242
T0129,top20,344,0.001189774471476502,2.8012505837692476
T0129,top50,841,0.0009214228166598618,2.1239299490197054
T0129,top100,841,0.0009214228166598618,2.1239299490197054
T0130,top20,106,0.0032167955634411745,6.675325329046462
T0130,top50,268,0.006179765351635183,12.915208199051339
T0130,top100,268,0.006179765351635183,12.915208199051339
T0131,top20,218,-0.00180833144570776,-3.8020781867591724
T0131,top50,521,-0.002131928265246563,-4.6819726915095705
T0131,top100,521,-0.002131928265246563,-4.6819726915095705
T0132,top20,368,0.0009163976356511185,2.012436001770578
T0132,top50,893,0.00025635095187487875,0.5721017668114401
T0132,top100,893,0.00025635095187487875,0.5721017668114401
T0133,top20,368,-0.0006467448218105663,-1.4444509021964123
T0133,top50,893,-0.0005986024821178787,-1.3451120266451866
T0133,top100,893,-0.0005986024821178787,-1.3451120266451866
T0134,top20,368,0.00031261967026222906,0.760232936345738
T0134,top50,893,-2.5795640639572427e-05,-0.06139296442204324
T0134,top100,893,-2.5795640639572427e-05,-0.06139296442204324
T0135,top20,369,0.00015272521500772998,0.3938594317963473
T0135,top50,901,-0.0005764075685213962,-1.447422986953585
T0135,top100,901,-0.0005764075685213962,-1.447422986953585
T0136,top20,356,-0.000801180235487919,-1.7676706608997443
T0136,top50,881,-0.0006603519704184748,-1.4765455320467056
