trial_id,feature_id,market,timeframe,side,observations,signals,executed_trades,signal_frequency,exposure,turnover,gross_return,net_return,hit_rate,mean_net_return,median_net_return,sharpe,sortino,max_drawdown,calmar,hac_t_stat,bootstrap_ci_low,bootstrap_ci_high
T0121,trend.donchian,um,1h,LONG,44330,292,292,0.006586961425671103,0.1580870742161065,584.0,41.55326675556077,21.1488806043423,0.5342465753424658,0.013356334016982474,0.00554313280762261,16.44189886672704,32.870455278052724,-0.3446684118960426,339.4610064355302,3.775584303482333,0.013356334016982474,0.013356334016982474
T0122,momentum.roc,um,1h,LONG,44330,854,854,0.019264606361380554,0.4623505526731333,1708.0,-0.893592667729881,-0.9863246682024727,0.42505854800936765,-0.002999300896458426,-0.0065083676146355,-4.328685038088687,-6.748359538753907,-0.9893582816631832,-26.55648245932456,-1.6380682440167527,-0.002999300896458426,-0.002999300896458426
T0123,momentum.roc,um,1h,LONG,44330,810,810,0.018272050530115047,0.43852921272276113,1620.0,-0.9976218791809964,-0.9996685179661708,0.4283950617283951,-0.007654559115397344,-0.00859974934291988,-10.749323749699098,-14.83241925214947,-0.9996840156634043,-67.07513254213913,-4.348280812859904,-0.007654559115397344,-0.007654559115397344
T0124,momentum.roc,um,1h,LONG,44330,810,810,0.018272050530115047,0.43852921272276113,1620.0,-0.9996269799537681,-0.9999459549161344,0.3617283950617284,-0.009523867177775678,-0.01161666769428763,-12.335100181147586,-17.65663237462877,-0.9999442762609032,-83.43372571647863,-4.259013452795706,-0.009523867177775678,-0.009523867177775678
T0125,momentum.rsi,um,1h,LONG,44330,641,641,0.014459733814572525,0.3470336115497406,1282.0,-0.9102017261573492,-0.981058221203315,0.43057722308892354,-0.003724861510922491,-0.007952306752214953,-4.9053298156785115,-7.413834399455527,-0.984022783925246,-33.15958468514468,-1.71646799812106,-0.003724861510922491,-0.003724861510922491
T0126,momentum.rsi,um,1h,LONG,44330,334,334,0.0075344010827881796,0.18082562598691632,668.0,54.088259402339595,23.497617715368865,0.562874251497006,0.011892168129997717,0.007386831531432521,16.07147617152471,30.64855440624189,-0.3787029032468504,275.0847482964112,3.902147259914743,0.011892168129997717,0.011892168129997717
T0127,momentum.rsi,um,1h,LONG,44330,184,184,0.004150688021655764,0.09961651251973833,368.0,7.764940328444986,4.420414762573081,0.4945652173913043,0.011283709294308837,-0.0008810505895903323,16.126236739723844,31.396279264697622,-0.3666793564980907,269.56874355336146,2.7530943128846,0.011283709294308837,0.011283709294308837
T0128,volatility.atr_natr,um,1h,LONG,44330,226,226,0.00509812767877284,0.12235506429054817,452.0,500.15050144792934,301.7515271607526,0.5265486725663717,0.0294164321700013,0.005290932419252017,30.282587919489863,72.66515227771752,-0.41074109450192864,627.3731780397771,6.706681324156119,0.0294164321700013,0.0294164321700013
T0129,volatility.bollinger_bandwidth,um,1h,LONG,44330,737,737,0.01662531017369727,0.3990074441687345,1474.0,-0.9963434440531799,-0.9993827955535828,0.37720488466757124,-0.0075598552098828185,-0.01373979379310352,-9.934935297891666,-14.983314104069901,-0.9994418183218355,-66.26131749196854,-3.396850645322072,-0.0075598552098828185,-0.0075598552098828185
T0130,volatility.realized_percentile,um,1h,LONG,44330,231,231,0.005210918114143921,0.1250620347394541,462.0,326.046343145037,195.14629476705298,0.5974025974025974,0.026692754827229066,0.011903058987342974,28.26648058340866,67.27481577206402,-0.2853652146309784,819.400965141821,5.595317288409169,0.026692754827229066,0.026692754827229066
T0131,volume.rvol,um,1h,LONG,44330,523,523,0.011797879539815023,0.28314910895556056,1046.0,-0.958975777724986,-0.9882769591613305,0.3938814531548757,-0.005892323608742354,-0.015304958140291014,-7.510551114014918,-11.49293396105864,-0.9910819845991337,-52.08121589805774,-2.088460216229159,-0.005892323608742354,-0.005892323608742354
T0132,volume.vwap_deviation,um,1h,LONG,44330,810,810,0.018272050530115047,0.43852921272276113,1620.0,-0.9999018571224739,-0.9999861627591247,0.3308641975308642,-0.011706210994734408,-0.01817475475895329,-17.050648698835303,-23.59002443105043,-0.9999863501181457,-102.54780807933811,-5.718638820180832,-0.011706210994734408,-0.011706210994734408
T0133,orderflow.taker_ratio,um,1h,LONG,44330,855,855,0.019287164448454772,0.4628919467629145,1710.0,-0.9969528465756253,-0.99961371283832,0.3672514619883041,-0.006918592123612394,-0.013069736419067342,-9.517555929330474,-14.149103303038707,-0.9996700543436582,-60.62687057544854,-3.832482502902907,-0.006918592123612394,-0.006918592123612394
T0134,orderflow.cvd,um,1h,LONG,44330,855,855,0.019287164448454772,0.4628919467629145,1710.0,-0.8920059620259644,-0.9861507357827497,0.4257309941520468,-0.00298065551656353,-0.006487411921000361,-4.303877533448143,-6.709760456486055,-0.989222932857923,-26.395003045129208,-1.629728160286906,-0.00298065551656353,-0.00298065551656353
T0135,context.btc_regime,um,1h,LONG,44330,810,810,0.018272050530115047,0.43852921272276113,1620.0,-0.8912152484620124,-0.9848701920310877,0.4123456790123457,-0.003014772950159719,-0.010027214033427411,-4.228479014806542,-6.615900513479232,-0.9887675227957744,-26.709424040067187,-1.6083531350807934,-0.003014772950159719,-0.003014772950159719
