trial_id,fold_id,cohort,cohort_universe_symbol_count,trades,aggregate_observations,mean_net_return,sharpe,hac_t
T0272,F06,top100,585,7365,4029,-0.004039519890655053,-0.07456301836963349,-2.1816516236828614
T0272,F07,top20,213,2873,2080,-0.0006541100624307092,-0.012555629754710926,-0.29544922201620183
T0272,F07,top50,404,7115,4031,-0.0010071307996029136,-0.019113807866811935,-0.5416382231478777
T0272,F07,top100,585,7115,4031,-0.0010071307996029136,-0.019113807866811935,-0.5416382231478777
T0272,F08,top20,213,2875,2252,0.001488107461880892,0.029198887951386268,0.9208880825540261
T0272,F08,top50,404,7115,4454,0.0004106167557867238,0.008571288982995329,0.3298210492187372
T0272,F08,top100,585,7115,4454,0.0004106167557867238,0.008571288982995329,0.3298210492187372
T0273,F01,top20,213,15205,5248,-0.002134652751479182,-0.19686209502023738,-9.939256417937946
T0273,F01,top50,404,17913,5639,-0.0021017033813647175,-0.19688022480534711,-10.171587073746517
T0273,F01,top100,585,17913,5639,-0.0021017033813647175,-0.19688022480534711,-10.171587073746517
T0273,F02,top20,213,25043,9805,-0.0019914590206388176,-0.15661006019736276,-12.332170319892203
T0273,F02,top50,404,49951,12345,-0.0019676825459357546,-0.1605385920589623,-13.32862923927388
T0273,F02,top100,585,49951,12345,-0.0019676825459357546,-0.1605385920589623,-13.32862923927388
T0273,F03,top20,213,25669,9027,-0.0020678934550950046,-0.11684409286096341,-8.816491948063598
T0273,F03,top50,404,64486,12472,-0.0020646093576210797,-0.11313400442842365,-9.296534267423453
T0273,F03,top100,585,64486,12472,-0.0020646093576210797,-0.11313400442842365,-9.296534267423453
T0273,F04,top20,213,24920,9118,-0.002256597538400961,-0.1679963278860971,-13.055628415124863
T0273,F04,top50,404,63162,12694,-0.0022370995668279914,-0.15664222418318488,-13.318395543453363
T0273,F04,top100,585,63162,12694,-0.0022370995668279914,-0.15664222418318488,-13.318395543453363
T0273,F05,top20,213,24650,8471,-0.0024096803421774764,-0.1881532347250153,-12.443091971024087
T0273,F05,top50,404,61635,11702,-0.002513430219548331,-0.18159527649279927,-13.869246022322029
T0273,F05,top100,585,61635,11702,-0.002513430219548331,-0.18159527649279927,-13.869246022322029
T0273,F06,top20,213,25020,9205,-0.0022552946547717994,-0.2187822068723706,-16.08744947079154
T0273,F06,top50,404,62664,12749,-0.0023629358397969343,-0.22400789954587413,-18.12671863137002
T0273,F06,top100,585,62664,12749,-0.0023629358397969343,-0.22400789954587413,-18.12671863137002
T0273,F07,top20,213,24559,9160,-0.0021079297091051307,-0.21632288871456767,-14.899597191233365
T0273,F07,top50,404,61146,12830,-0.0021272545546085378,-0.2067022304406807,-16.124615746569265
T0273,F07,top100,585,61146,12830,-0.0021272545546085378,-0.2067022304406807,-16.124615746569265
T0273,F08,top20,213,25319,10531,-0.0019336501469743486,-0.18141409471501854,-15.4709311166252
T0273,F08,top50,404,62572,13940,-0.002027748451349338,-0.2101613086479516,-19.09595430410077
T0273,F08,top100,585,62572,13940,-0.002027748451349338,-0.2101613086479516,-19.09595430410077
T0274,F01,top20,213,7918,3491,-0.001600521351191575,-0.07711166149964246,-2.494340822719214
T0274,F01,top50,404,9285,3809,-0.0015280662732010382,-0.07452860412156155,-2.4804375732473147
T0274,F01,top100,585,9285,3809,-0.0015280662732010382,-0.07452860412156155,-2.4804375732473147
T0274,F02,top20,213,13268,6634,-0.0021165360922363375,-0.0880546229828054,-4.070657570531794
T0274,F02,top50,404,26107,9094,-0.0021586118187283338,-0.09166701107278882,-4.441646581929642
T0274,F02,top100,585,26107,9094,-0.0021586118187283338,-0.09166701107278882,-4.441646581929642
T0274,F03,top20,213,13436,5960,-0.0019347415009764763,-0.05599368789880632,-2.6485301519066597
T0274,F03,top50,404,33583,9332,-0.002171708424290578,-0.06100460168546258,-3.1904001748896875
T0274,F03,top100,585,33583,9332,-0.002171708424290578,-0.06100460168546258,-3.1904001748896875
T0274,F04,top20,213,13187,6132,-0.002433683724523712,-0.09637687833564433,-4.675427585088847
T0274,F04,top50,404,33178,9570,-0.002116806253938239,-0.07432122103521824,-4.0819473913359925
T0274,F04,top100,585,33178,9570,-0.002116806253938239,-0.07432122103521824,-4.0819473913359925
T0274,F05,top20,213,13012,5679,-0.003159186867074903,-0.12176363909273862,-4.8826075245137925
T0274,F05,top50,404,32453,8792,-0.003279300359018041,-0.1205461225127466,-5.5192765849040235
T0274,F05,top100,585,32453,8792,-0.003279300359018041,-0.1205461225127466,-5.5192765849040235
T0274,F06,top20,213,13191,6262,-0.002485453102756474,-0.12361115994950321,-5.601533047797221
T0274,F06,top50,404,33074,9587,-0.002583245685576132,-0.12660939945672697,-6.358504718171358
T0274,F06,top100,585,33074,9587,-0.002583245685576132,-0.12660939945672697,-6.358504718171358
T0274,F07,top20,213,12962,6205,-0.0018945745600577753,-0.09772872730555766,-4.4826299649732855
T0274,F07,top50,404,32266,9791,-0.0020134258783778363,-0.0991388947879642,-4.936031595189496
