trial_id,fold_id,feature_id,variant,market,timeframe,side,horizon_bars,valid_fold,trades,symbols_traded,aggregate_observations,aggregate_mean_net_return,aggregate_sum_net_return,mean_net_return,median_net_return,aggregate_hac_t,p_value,gross_return,net_return,funding_cashflow
T0300,F02,momentum.roc,roc_24,um,15m,LONG,96,True,6522,62,3671,0.0008363628957969959,3.070288190470772,0.0015384253301189933,-0.0007991103744196435,0.42365827327814176,0.671839877691184,1751854.922731836,-0.8562928818571512,-3.25460327
T0300,F03,momentum.roc,roc_24,um,15m,LONG,96,True,8215,80,3866,0.005024877803193908,19.42617758714765,0.004791177708065835,-0.0009901469946150022,1.651172577212791,0.09878458194346383,74806158040625.64,2.242088375130463,-14.496794840000002
T0300,F04,momentum.roc,roc_24,um,15m,LONG,96,True,8288,93,3895,0.0017386171887344261,6.77191395012059,0.0017298876943988846,-0.0031989090630824956,0.7759325421116745,0.43783593962282186,12751950.39352869,-0.9768026098073029,-3.5347611700000003
T0300,F05,momentum.roc,roc_24,um,15m,LONG,96,True,8029,98,3451,-0.010533965633627556,-36.352715401648695,-0.008047362057472165,-0.007559653794939978,-3.9434717973401567,8.190603672006427e-05,-1.0,-1.0,0.9554379399999999
T0300,F06,momentum.roc,roc_24,um,15m,LONG,96,True,8261,85,4010,-0.003967863176389963,-15.911131337323752,-0.003388658282579956,-0.003490166752246477,-2.242926071021734,0.024956001630153414,-0.9999999999807274,-1.0,1.78705846
T0300,F07,momentum.roc,roc_24,um,15m,LONG,96,True,8180,97,4135,-0.00047906099057902377,-1.9809171960442633,-6.356487738430452e-05,-0.0017204412363987266,-0.2547177435878271,0.7989537805118474,169.9446114906277,-0.9999907771855717,-0.32972142000000004
T0300,F08,momentum.roc,roc_24,um,15m,LONG,96,True,8310,99,4555,0.0013833903709009675,6.301343139453907,0.0012470534517670729,-0.0021043743946483175,1.0948334162237667,0.27364752430454414,49655160.92479054,2.4615976898190155,0.21455165999999992
T0301,F01,momentum.rsi,rsi_7_30_70,um,15m,LONG,4,True,8096,24,2300,-0.001550175151452475,-3.565402848340692,-0.0012694432286451253,-0.0005959895697473776,-3.4209307330494583,0.0006349741786699837,118.08545649040704,-0.9999899820920292,-0.08906948
T0301,F02,momentum.rsi,rsi_7_30_70,um,15m,LONG,4,True,23828,62,6063,-0.0014065979593098814,-8.52820342729581,-0.0011797963661034753,-0.0005884044147898042,-6.126314937085636,9.558571707501e-10,21894385.825543188,-0.9999999999999711,-0.40252308000000003
T0301,F03,momentum.rsi,rsi_7_30_70,um,15m,LONG,4,True,31105,80,5808,-0.0008822383380254114,-5.12404026725159,-0.0006840682418009851,0.00021673993109193784,-2.129694883415993,0.033238746947248134,48176373803706.4,-0.9999999999999961,-2.46051805
T0301,F04,momentum.rsi,rsi_7_30_70,um,15m,LONG,4,True,31693,93,6137,-0.0010032489776979501,-6.15693897613232,-0.0009078467756372455,-0.00037874662257575214,-4.045337802927103,5.288887341424876e-05,21476121847153.77,-0.9999999999999963,-0.53842451
T0301,F05,momentum.rsi,rsi_7_30_70,um,15m,LONG,4,True,33070,98,6073,-0.002261683011514346,-13.735200928926622,-0.0023297747396106134,-0.001056232790072718,-8.05411991627368,9.558259249158308e-16,-0.999999942025923,-1.0,0.24109721
T0301,F06,momentum.rsi,rsi_7_30_70,um,15m,LONG,4,True,31257,85,6693,-0.0017489185385040481,-11.705511778207594,-0.0016880620623049437,-0.0007980769230768719,-9.41619109483947,6.299223113786095e-21,1246.4632844856033,-1.0,0.24904159999999997
T0301,F07,momentum.rsi,rsi_7_30_70,um,15m,LONG,4,True,30578,97,6697,-0.001772960214327562,-11.873514555351683,-0.0019674253009264327,-0.0009219960363220352,-9.511352559903909,2.5646987171652657e-21,-0.7346626414957689,-1.0,-0.08586093000000002
T0301,F08,momentum.rsi,rsi_7_30_70,um,15m,LONG,4,True,29809,99,7747,-0.0015687555675578254,-12.153149381870474,-0.0013465663837750124,-0.0009909182643794683,-11.383368945732903,8.720869846571217e-30,42302730.80583501,-1.0,-0.10725803
T0302,F01,momentum.rsi,rsi_7_30_70,um,15m,LONG,16,True,5161,24,1724,-0.0015653317965366761,-2.6986320172292295,-0.0010951443508159637,0.0005578073089702502,-1.698842745979803,0.08952934606417767,33.83336945701957,-0.9991030776614503,-0.23782471000000002
T0302,F02,momentum.rsi,rsi_7_30_70,um,15m,LONG,16,True,14970,62,4627,-0.00034148766527233794,-1.5800634272151077,9.743514866830051e-05,3.116279661996191e-05,-0.5461555187731483,0.5849853767240935,742082544304.876,-0.977262100566438,-1.1927751400000002
T0302,F03,momentum.rsi,rsi_7_30_70,um,15m,LONG,16,True,19268,80,4517,-2.33840079138754e-05,-0.10562556374697518,0.0002426387414935733,0.0011171120430707466,-0.023539332783222667,0.9812211041327831,57914741178797.23,-0.999996616973723,-5.7380238299999995
T0302,F04,momentum.rsi,rsi_7_30_70,um,15m,LONG,16,True,19731,93,4641,-0.0006584077882348644,-3.0556705451980055,0.00043975834391135713,0.00035142545850729473,-0.9572223918406332,0.338504887817938,1.2358285308405578e+18,1.5646543607232255,-1.29972616
T0302,F05,momentum.rsi,rsi_7_30_70,um,15m,LONG,16,True,19895,98,4561,-0.0036952944580974528,-16.854238023382482,-0.0033872706159239494,-0.0013730407523511162,-4.489714712977793,7.307857066273466e-06,-1.0,-1.0,0.44686140999999996
T0302,F06,momentum.rsi,rsi_7_30_70,um,15m,LONG,16,True,19244,85,5025,-0.002008812749104338,-10.0942840642493,-0.0016908925196880374,-0.0006994512354594152,-3.7555406715912047,0.00017492466605238514,1.0236160704208257,-0.9999999999999999,0.73663809
T0302,F07,momentum.rsi,rsi_7_30_70,um,15m,LONG,16,True,19118,97,5162,-0.0018547308507441884,-9.5741206515415,-0.0013495894052179195,-0.0006178466276647465,-3.5674905946232593,0.0003636876528772554,2707.537873338924,-0.9999999999999453,-0.17517405000000003
T0302,F08,momentum.rsi,rsi_7_30_70,um,15m,LONG,16,True,18838,99,5835,-0.0013778927725740123,-8.040004327969362,-0.0008297758941521318,-0.000701281251209605,-4.066833113542113,4.8284109872093554e-05,173435792.3996719,-0.9999999935901916,-0.14800971000000007
T0303,F01,momentum.rsi,rsi_7_30_70,um,15m,LONG,48,True,3085,24,1235,-0.0009778629544111889,-1.2076607486978181,0.0007117827465776929,0.0010699210914928026,-0.5191244551274122,0.6037670430929987,885.4568094499683,0.3017247875837443,-0.35526173000000005
T0303,F02,momentum.rsi,rsi_7_30_70,um,15m,LONG,48,True,8827,62,3376,0.0010410115586782522,3.5144550220977795,0.002338990649835095,0.0012634175650118398,0.6962472100410713,0.4863219711586622,37190196123495.28,96702.2851745623,-2.14824959
T0303,F03,momentum.rsi,rsi_7_30_70,um,15m,LONG,48,True,11227,80,3441,0.0018997746253909883,6.5371244859703905,0.0027926196307255465,0.0014204527324142339,0.873679683648025,0.3823537030262126,29211366226672.266,-0.5142223467373264,-9.289652910000001
T0303,F04,momentum.rsi,rsi_7_30_70,um,15m,LONG,48,True,11256,93,3529,-3.022329431457886e-05,-0.1066580056361488,0.0011401945911611881,-0.0008503628379072501,-0.01981264100696691,0.9841939541737184,114083345332.3516,0.9869693709297278,-2.2768425000000003
T0303,F05,momentum.rsi,rsi_7_30_70,um,15m,LONG,48,True,11267,98,3346,-0.005663078318808961,-18.948660054734784,-0.005143305091658572,-0.0024523231026323407,-3.0482214228153395,0.0023200026578718723,-1.0,-1.0,0.74452376
T0303,F06,momentum.rsi,rsi_7_30_70,um,15m,LONG,48,True,11403,85,3707,-0.002664113240261151,-9.875867781648086,-0.001283320688611972,-0.0014451211525870016,-2.301639202643935,0.021410736010242817,-0.3716018068589907,-0.9999999997163974,1.34307187
T0303,F07,momentum.rsi,rsi_7_30_70,um,15m,LONG,48,True,11418,97,3808,-0.00028763476815725557,-1.0953131971428292,0.001156119473217612,0.00021028952967964954,-0.23273953459624303,0.815976179122912,2252855593369.627,205.31193782088343,-0.2950353800000002
T0303,F08,momentum.rsi,rsi_7_30_70,um,15m,LONG,48,True,11162,99,4387,-0.0002553983306043924,-1.1204324763614695,0.0006094437535195481,-0.0007532614611357078,-0.31081138844210376,0.7559587810361197,19160120775.089024,2.375122265256483,-0.12982152000000008
T0304,F01,momentum.rsi,rsi_7_30_70,um,15m,LONG,96,True,1901,24,895,0.0013094905098497654,1.17199400631554,0.002656435703242089,0.003633837709538814,0.4131373412534446,0.6796050625540131,1265.4243396514073,16.90010911413371,-0.46246697000000003
T0304,F02,momentum.rsi,rsi_7_30_70,um,15m,LONG,96,True,5364,62,2554,0.0018514851478791759,4.728693067683415,0.0021636447258533294,0.00020146125641124938,0.7541846995536771,0.4508078784152953,3032749.868635558,4.190133346194578,-2.56029558
T0304,F03,momentum.rsi,rsi_7_30_70,um,15m,LONG,96,True,6884,80,2615,0.003472254313342271,9.07994502939004,0.006466183958799573,0.0019276549947130589,0.9510877526103317,0.3416477593616622,2457203041492185.0,36910.93049679431,-11.30621236
T0304,F04,momentum.rsi,rsi_7_30_70,um,15m,LONG,96,True,6996,93,2783,0.0021448732998648216,5.969182393523798,0.0017657215886826476,-0.0018074420068241595,0.8179984425403211,0.41342813045123195,861845.9386325169,-0.955731959649591,-2.7931693400000004
T0304,F05,momentum.rsi,rsi_7_30_70,um,15m,LONG,96,True,6830,98,2584,-0.011778894691570797,-30.43666388301894,-0.009986059845902904,-0.009434037568449438,-4.053736196943776,5.189608761147665e-05,-1.0,-1.0,0.9123717499999998
T0304,F06,momentum.rsi,rsi_7_30_70,um,15m,LONG,96,True,6905,85,2798,-0.004398980149283272,-12.308346457694595,-0.0038431551760234653,-0.0035293539002671736,-2.104811257987611,0.03539672721680415,-0.9999999999620971,-0.9999999999999998,1.5332105399999998
T0304,F07,momentum.rsi,rsi_7_30_70,um,15m,LONG,96,True,6905,97,2911,0.00022358323215506076,0.6508507888033819,0.001463066108511598,-0.0002022859105431658,0.10594857791193345,0.9156304538711711,2291482.037869747,0.8062384465941299,-0.23367026999999999
T0304,F08,momentum.rsi,rsi_7_30_70,um,15m,LONG,96,True,6973,99,3223,0.001703574940029001,5.49062203171347,0.002846680289096258,-0.00045837937384888086,1.2512725212552662,0.21092590989961083,451592252357.2393,383456.2534871676,-0.012706650000000042
T0305,F01,momentum.rsi,rsi_14_30_70,um,15m,LONG,4,True,2723,24,859,-0.0011367639043232793,-0.9764801938136969,-0.0013863742046944343,0.00023190827827445265,-1.0600369684045763,0.289426091232407,1.3567725276755316,-0.9901974289496236,-0.030992940000000004
T0305,F02,momentum.rsi,rsi_14_30_70,um,15m,LONG,4,True,7806,62,2414,-0.0008320241834055475,-2.0085063787409916,-0.00044530771706696097,-5.9351487270873846e-05,-1.8797290729865375,0.06026540837474142,55270.17539819196,-0.99161013664771,-0.09234234
T0305,F03,momentum.rsi,rsi_14_30_70,um,15m,LONG,4,True,9825,80,2108,0.0006474876382149627,1.3649039413571415,0.0026422926268208336,0.002266376039181452,0.9240160782546185,0.35558375043110985,6.516927375501033e+17,1208269901.9847355,-0.5110478
T0305,F04,momentum.rsi,rsi_14_30_70,um,15m,LONG,4,True,10289,93,2305,-0.0008298698242628539,-1.9128499449258785,-0.0006958264106179429,-9.79581062716655e-05,-1.8837757678228424,0.059721140807282636,88058.83736490452,-0.9999173612848152,-0.20351699
T0305,F05,momentum.rsi,rsi_14_30_70,um,15m,LONG,4,True,13558,98,2825,-0.003214044440781639,-9.079675545208131,-0.0025293025456250232,-0.0012178411035282926,-6.371471425970739,2.1786456651271958e-10,-0.9999745147882164,-1.0,0.12894118
T0305,F06,momentum.rsi,rsi_14_30_70,um,15m,LONG,4,True,11574,85,2918,-0.002159898460086322,-6.302583706531887,-0.0016587934369041053,-0.0002110822858312194,-6.825084065578897,1.0645911534211573e-11,11.991239987234323,-0.9999999986774424,0.15960373
T0305,F07,momentum.rsi,rsi_14_30_70,um,15m,LONG,4,True,10347,97,2787,-0.0018194431381835631,-5.07078802611759,-0.0022937906451427257,-0.0007752602571953187,-5.322252332534286,1.1063905386152954e-07,-0.9862692979538711,-0.9999999999865036,-0.015123360000000002
T0305,F08,momentum.rsi,rsi_14_30_70,um,15m,LONG,4,True,9062,99,3162,-0.0014901785809453307,-4.711944672949135,-0.00030712131877352124,6.9568250064006715e-06,-5.95914317842002,2.8149989965807004e-09,1790741.50782356,-0.9742005426093495,0.05442806999999998
T0306,F01,momentum.rsi,rsi_14_30_70,um,15m,LONG,16,True,1823,24,644,-0.0013422835551265343,-0.8644306095014881,-0.0026904046671210333,0.0014681732532532076,-0.6085255281893237,0.5430538807516411,-0.882835230422564,-0.9971979072107762,-0.07650793
T0306,F02,momentum.rsi,rsi_14_30_70,um,15m,LONG,16,True,5315,62,1825,0.0013316281298463807,2.4302213369696446,0.001300882303202069,0.0010310372393578144,1.2994199592622724,0.19396405563821859,5363318.732194852,94.65242677275656,-0.31958364
T0306,F03,momentum.rsi,rsi_14_30_70,um,15m,LONG,16,True,6773,80,1643,0.0024084058143176885,3.957010752923962,0.002230650588780805,0.004132612305635099,1.3435147264080924,0.17929099668275075,6735111186.840693,2441.8004264420692,-1.3108753000000002
T0306,F04,momentum.rsi,rsi_14_30_70,um,15m,LONG,16,True,7014,93,1723,-0.00013879014828877312,-0.2391354255015561,0.0010920066470655806,0.0025736925126448283,-0.11963862437198765,0.9047833772947789,95302778.11632897,58.17210271049222,-0.29122858000000007
T0306,F05,momentum.rsi,rsi_14_30_70,um,15m,LONG,16,True,8331,98,2020,-0.004691991151791417,-9.477822126618662,-0.003997828129604476,-0.0015905107629601383,-3.6959498378415465,0.00022490322648287497,-0.9999999996878758,-1.0,0.31376048999999995
T0306,F06,momentum.rsi,rsi_14_30_70,um,15m,LONG,16,True,7444,85,2087,-0.0026228488360800785,-5.473885520899124,-0.0017764604397298648,4.362748771683812e-05,-3.4161216783202852,0.0006473703241652515,-0.4972707253346419,-0.9999997447263013,0.41332836
T0306,F07,momentum.rsi,rsi_14_30_70,um,15m,LONG,16,True,6991,97,2037,-0.0012806265803464684,-2.608636344165756,-0.0007373645902971744,0.0007185920239654048,-1.3153296394054255,0.18854724745845952,752.5148779883507,-0.9993676885533656,-0.005829380000000019
T0306,F08,momentum.rsi,rsi_14_30_70,um,15m,LONG,16,True,6382,99,2332,-0.0009352327059456046,-2.18096267026515,0.00114661135639355,0.0011802919340875113,-1.5936160428074906,0.11115763467682252,114291340.61261609,357.434694110166,0.06667691999999997
T0307,F01,momentum.rsi,rsi_14_30_70,um,15m,LONG,48,True,1333,24,508,-0.0022392928835105025,-1.1375607848233353,-0.0024611287479480953,0.0032412112609414363,-0.5757838870946984,0.5650167410485208,-0.820777502187114,-0.9892228279050423,-0.13644265
T0307,F02,momentum.rsi,rsi_14_30_70,um,15m,LONG,48,True,4049,62,1519,0.0025700078334050924,3.9038418989423356,0.0018172545074307221,0.002519364375461954,1.2134785487594388,0.22513568796048775,136987.5414161298,19.603181059929707,-0.71127199
T0307,F03,momentum.rsi,rsi_14_30_70,um,15m,LONG,48,True,4932,80,1389,0.0007385530795961362,1.025850227559033,6.403331148351265e-05,0.0015502342482246888,0.21899218979286159,0.8266883282459592,-0.7840368974375838,-0.9999993394414115,-2.8402553900000003
T0307,F04,momentum.rsi,rsi_14_30_70,um,15m,LONG,48,True,5113,93,1434,0.0017839939610294563,2.55824734011624,0.002282080070501498,0.0004419254377741027,0.7356097171294986,0.4620886276166946,10101940.638295086,174.20366083567302,-0.77172026
T0307,F05,momentum.rsi,rsi_14_30_70,um,15m,LONG,48,True,5745,98,1545,-0.007758326092148835,-11.98661381236995,-0.008055665632275806,-0.0063209298023563535,-3.1638198972835574,0.0015874718945143701,-1.0,-1.0,0.6088079200000001
T0307,F06,momentum.rsi,rsi_14_30_70,um,15m,LONG,48,True,5522,85,1679,-0.0014706603554795685,-2.4692387368501953,-0.0009613393314109373,0.00044791366906832915,-0.9158237206790473,0.35989095197356336,1.0143473728495325,-0.9999243696101188,0.85194593
T0307,F07,momentum.rsi,rsi_14_30_70,um,15m,LONG,48,True,5226,97,1651,-0.0019051721903354404,-3.1454392862438123,0.0002446765273409903,-5.704893360154148e-06,-0.9359567339370383,0.3494324269441481,1674.5902213406898,-0.9509454374765479,0.013169109999999973
T0307,F08,momentum.rsi,rsi_14_30_70,um,15m,LONG,48,True,4885,99,1895,8.790277268073816e-05,0.16657575422999882,0.002485217356211114,0.002275132312469221,0.07749266472869171,0.9382398116037662,224456959.8425289,12797.669904219814,-0.02991160000000001
T0308,F01,momentum.rsi,rsi_14_30_70,um,15m,LONG,96,True,1081,24,425,0.00634616527084301,2.6971202401082794,0.004889511301382306,0.007957913247362359,1.4095988377571904,0.1593912175320448,509.3177460189167,45.52441478785089,-0.24109794
T0308,F02,momentum.rsi,rsi_14_30_70,um,15m,LONG,96,True,3074,62,1263,0.002831092065021435,3.5756692781220725,0.0034039412002851515,0.0047237842324261755,0.8200798159248072,0.41232546764032035,87756.28538212272,59.028392299312664,-1.1478071600000002
T0308,F03,momentum.rsi,rsi_14_30_70,um,15m,LONG,96,True,3954,80,1231,0.006744865055328671,8.302928883109594,0.010716723084533223,0.005432560827230501,1.3988472728077659,0.1621108853676638,1247378664544740.2,3993699069.803279,-4.9649380700000005
T0308,F04,momentum.rsi,rsi_14_30_70,um,15m,LONG,96,True,3970,93,1280,0.0005175268240064986,0.6624343347283181,0.0010081286502299784,-0.001031084315038806,0.14802596187894193,0.8823456117365116,93.93747547158941,-0.9907257565902061,-1.2961167599999999
T0308,F05,momentum.rsi,rsi_14_30_70,um,15m,LONG,96,True,4305,98,1306,-0.0107304827345139,-14.014010451275155,-0.010875655271609915,-0.011389951112234583,-2.8433575844582575,0.004533677155196344,-1.0,-1.0,0.80665008
T0308,F06,momentum.rsi,rsi_14_30_70,um,15m,LONG,96,True,4118,85,1392,-0.004737638550782382,-6.594792862689076,-0.002386581346078156,-0.00021904016560276408,-1.8119633845856367,0.07020741310206294,-0.9997934377286226,-0.9999998315003116,1.0987827499999998
T0308,F07,momentum.rsi,rsi_14_30_70,um,15m,LONG,96,True,4067,97,1395,-0.0018583035178565402,-2.5923334074098734,0.003027676658827823,0.002594903541606821,-0.6357489706413928,0.5250444051528046,2621437.0639103237,714.3247920554174,-0.09561056000000002
T0308,F08,momentum.rsi,rsi_14_30_70,um,15m,LONG,96,True,3879,99,1618,0.003525440048890855,5.704161999105403,0.00557190192625335,0.0022303967664670655,1.9727538729603507,0.048693722363085265,127095091760.65749,49452206.392422765,-0.12906596999999997
T0309,F01,momentum.rsi,rsi_21_30_70,um,15m,LONG,4,True,1354,24,413,-0.002276541301505029,-0.9402115575215769,-0.0009221626268188563,0.0006876857008421017,-1.2142761939243216,0.22533781279456377,1.305212434182756,-0.8494989152385815,-0.018605290000000003
T0309,F02,momentum.rsi,rsi_21_30_70,um,15m,LONG,4,True,3321,62,1134,-0.00013319840945425523,-0.15104699632112542,0.0014205617042368428,0.0014064586455919698,-0.1956495098358708,0.8449195876007418,44819.29449731086,57.84210876222925,-0.006977240000000003
T0309,F03,momentum.rsi,rsi_21_30_70,um,15m,LONG,4,True,3694,80,868,0.0022304769226570266,1.9360539688662992,0.008186695887558037,0.005458932993752998,1.3986374770650618,0.16227932117418978,912188624277861.6,532436103393.2407,-0.11497286
T0309,F04,momentum.rsi,rsi_21_30_70,um,15m,LONG,4,True,4009,93,1032,-0.001083090202067804,-1.1177490885339738,3.3836014155114193e-05,0.0006136707731045927,-1.5976811200439909,0.11042037928019065,806.8170791615025,-0.7522614746158144,-0.07248964999999999
T0309,F05,momentum.rsi,rsi_21_30_70,um,15m,LONG,4,True,6982,98,1533,-0.002660240940109925,-4.078149361188515,-0.0012566898810395482,-0.0008146687258202539,-2.8567888206537213,0.004337274841788673,16.37619228444319,-0.9999841478952254,0.07155432
T0309,F06,momentum.rsi,rsi_21_30_70,um,15m,LONG,4,True,5477,85,1518,-0.0019894170416994237,-3.0199350692997253,-0.0010854229563461713,-4.368191921222224e-05,-3.86057528606381,0.00011787255449175711,67.50091867269161,-0.9986873482464858,0.09344083
T0309,F07,momentum.rsi,rsi_21_30_70,um,15m,LONG,4,True,4659,97,1355,-0.0017159382578615288,-2.3250963394023714,-0.0025535586848161244,-0.000924217069089071,-3.012373154669051,0.0026402267779626542,-0.9623768211666174,-0.9999966888655334,-0.002297200000000003
T0309,F08,momentum.rsi,rsi_21_30_70,um,15m,LONG,4,True,3509,99,1398,-0.001485997486375357,-2.0774244859527493,0.0015866187920926143,0.0009365601741684344,-3.95368867885576,8.08081883339622e-05,167616.89138518527,155.18588202695832,0.022677399999999997
T0310,F01,momentum.rsi,rsi_21_30_70,um,15m,LONG,16,True,917,24,298,-0.00248865298148454,-0.7416185884823929,-0.0017042957517675729,0.0022160292530870505,-0.8223140425628687,0.4115578724402421,-0.2504523143711457,-0.8853421998640082,-0.03945217
T0310,F02,momentum.rsi,rsi_21_30_70,um,15m,LONG,16,True,2393,62,859,0.001915695553143716,1.645582480150452,0.004190432840010258,0.0024595553594389625,1.186444227962211,0.23577533455244343,863674.4202237867,6773.815027311593,-0.08116918000000001
T0310,F03,momentum.rsi,rsi_21_30_70,um,15m,LONG,16,True,2707,80,691,0.00443647678099675,3.0656054556687544,0.008061737265155603,0.007219812447303187,1.6534613619265557,0.09869185638748044,13954887036.257755,50716580.037939705,-0.23344175
T0310,F04,momentum.rsi,rsi_21_30_70,um,15m,LONG,16,True,2816,93,767,0.0008802430017324255,0.6751463823287703,0.002032798652856056,0.003602860951529837,0.5262912135962748,0.5988382312493032,8109.53872675845,28.902300988278654,0.01310603
T0310,F05,momentum.rsi,rsi_21_30_70,um,15m,LONG,16,True,4365,98,1077,-0.001483928277860085,-1.5981907552553116,-0.002045516338341304,-0.0003895890415629346,-0.48609881432091195,0.6269960861997013,-0.9913166342176692,-0.9999983216154265,0.20527046
T0310,F06,momentum.rsi,rsi_21_30_70,um,15m,LONG,16,True,3497,85,1071,-0.001810008148316216,-1.9385187268466673,-0.0005975918462970924,0.0009644268774704496,-1.7765205805556303,0.07593123622668708,32.34922407930374,-0.9590833883608958,0.29264437
T0310,F07,momentum.rsi,rsi_21_30_70,um,15m,LONG,16,True,3107,97,948,-0.001405505468843347,-1.332419184463493,-0.001905771362242725,0.00038095238095237245,-0.8858536442447857,0.3759212820954645,-0.6449076214987007,-0.9992720222609148,0.03386188
T0310,F08,momentum.rsi,rsi_21_30_70,um,15m,LONG,16,True,2542,99,988,-0.0005300872223122247,-0.523726175644478,0.0041721342217898505,0.0032506710296941153,-0.5287310491018166,0.5971109078566824,2409254.2637318433,16607.898062387914,0.08903454
T0311,F01,momentum.rsi,rsi_21_30_70,um,15m,LONG,48,True,705,24,236,-0.0004035708654349318,-0.0952427242426439,-0.002244348334872352,0.0025299960583366828,-0.08258923243642143,0.9342484662173894,-0.5904076330127545,-0.9047086657090202,-0.04276447000000001
T0311,F02,momentum.rsi,rsi_21_30_70,um,15m,LONG,48,True,1930,62,732,0.002180765213204042,1.5963201360653587,0.001965263306131757,0.002310054503729216,0.7096971776579417,0.47811825280879716,284.5189059286621,3.9668921230164953,-0.18941309
T0311,F03,momentum.rsi,rsi_21_30_70,um,15m,LONG,48,True,2135,80,604,0.001995434306084688,1.2052423208751515,0.003113767404852577,0.0024684904351276625,0.4197103881515039,0.6748465285519447,122.67164348762138,0.1531079217441722,-0.45949972
T0311,F04,momentum.rsi,rsi_21_30_70,um,15m,LONG,48,True,2228,93,672,-0.0011023902686208749,-0.740806260513228,0.0032559923503328995,0.005160173595458264,-0.29173322408278074,0.7705807718016616,3886.9796515894272,39.34751998599783,-0.14173941
T0311,F05,momentum.rsi,rsi_21_30_70,um,15m,LONG,48,True,3242,98,856,-0.0066428211235753975,-5.68625488178054,-0.007084568818044873,-0.007258378543932019,-2.0764863516963126,0.03814720768025787,-0.9999999997519429,-0.9999999999994379,0.44316149000000005
T0311,F06,momentum.rsi,rsi_21_30_70,um,15m,LONG,48,True,2697,85,864,0.0003092481859815698,0.2671904326880763,-0.001519317801432563,-0.00017133835820892212,0.13788500145187116,0.8903634685339316,-0.8097907375683032,-0.9983860445133479,0.6259245200000001
T0311,F07,momentum.rsi,rsi_21_30_70,um,15m,LONG,48,True,2515,97,778,-0.0013874022137170673,-1.0793989222718783,-0.0011851579066667792,-0.00012401328973178237,-0.47599871213707845,0.634209100932569,-0.06156883878520125,-0.993298399994386,0.09329206999999998
T0311,F08,momentum.rsi,rsi_21_30_70,um,15m,LONG,48,True,2075,99,804,-0.0007262449851418879,-0.5839009680540779,0.0038562633102356744,0.003666859184128364,-0.4316480207313114,0.6661131178864105,48593.214338131125,868.278592520008,0.11145029
T0312,F01,momentum.rsi,rsi_21_30_70,um,15m,LONG,96,True,605,24,219,0.007690530912645438,1.6842262698693509,0.009280923038488417,0.01049999999999992,0.8954340973465392,0.3715427128240921,299.242509390269,79.87587051576052,-0.10805625
T0312,F02,momentum.rsi,rsi_21_30_70,um,15m,LONG,96,True,1608,62,647,0.004909605585950568,3.1765148141100172,0.0037283718143147696,0.00542747012932695,1.0579447477222537,0.2904760693309007,548.4274540777255,14.133727281555291,-0.38249776
T0312,F03,momentum.rsi,rsi_21_30_70,um,15m,LONG,96,True,1923,80,566,0.012086916113492151,6.841194520236558,0.018260247210551375,0.013111055576748498,1.981920145297493,0.0479723104190908,17064156468865.795,118201768078.31302,-1.30768195
T0312,F04,momentum.rsi,rsi_21_30_70,um,15m,LONG,96,True,1986,93,626,0.0019164288627010128,1.199684468050834,0.006578712481066884,0.010405029374964427,0.374658784196888,0.7080413361680732,96725.08975715027,1282.0361468059891,-0.37706903999999997
T0312,F05,momentum.rsi,rsi_21_30_70,um,15m,LONG,96,True,2700,98,752,-0.007211241137444715,-5.422853335358425,-0.009656512790215274,-0.005875422057676572,-1.5089950451926517,0.13172062274744087,-0.9999999999997214,-0.9999999999999978,0.59298695
T0312,F06,momentum.rsi,rsi_21_30_70,um,15m,LONG,96,True,2249,85,754,-0.0019405074132935192,-1.4631425896233134,-0.0018450288926413023,6.96682464453555e-05,-0.5395134929005728,0.589692081717126,-0.9852105403339303,-0.9995455977494393,0.99584836
T0312,F07,momentum.rsi,rsi_21_30_70,um,15m,LONG,96,True,2190,97,703,-0.00021440533335467183,-0.1507269493483343,0.0034951645666047625,0.001836174996875839,-0.05752097143662804,0.9541465694256258,9160.027693374514,119.16916871781983,0.02670006999999997
T0312,F08,momentum.rsi,rsi_21_30_70,um,15m,LONG,96,True,1873,99,728,0.004073716368150438,2.965665516013519,0.00893048168249486,0.004742253521126751,1.664366386667766,0.0964701376252411,86864224.2775992,2348176.831137909,0.10593751999999997
T0313,F01,volatility.atr_natr,natr14_filter,um,15m,LONG,4,True,4531,24,2059,-0.002291801973423047,-4.718820263278054,-0.002139858959513985,-0.002364630811303557,-5.045569745556934,4.918645233417383e-07,-0.7135281824884594,-0.9999661174660205,0.032799169999999996
T0313,F02,volatility.atr_natr,natr14_filter,um,15m,LONG,4,True,26440,62,8863,-0.0019347024909684095,-17.147268177453014,-0.002117485257366443,-0.0025283212336010257,-9.134349724697561,8.035553394794147e-20,-0.998438107200838,-1.0,-0.73257846
T0313,F03,volatility.atr_natr,natr14_filter,um,15m,LONG,4,True,51407,80,11419,-0.001816416854909229,-20.741664066208486,-0.0016071871316492372,-0.0018733535967578856,-6.714191611840161,1.9807959654193952e-11,2409.4031891287577,-1.0,-2.851858
T0313,F04,volatility.atr_natr,natr14_filter,um,15m,LONG,4,True,19016,93,7688,-0.0019445064899270223,-14.949365894558948,-0.0018222640844350651,-0.0026081476509309414,-7.100970061989721,1.349519442736549e-12,-0.5025195133828255,-1.0,-0.19511261
