trial_id,seed,blocks,preserve,samples,ci95_low,ci95_high
T0647,1729,calendar_month,all symbols together,1000,-0.008576445221882376,-0.0017171096259009162
T0648,1729,calendar_month,all symbols together,1000,-0.003831682384963597,-0.0015410521708378643
T0649,1729,calendar_month,all symbols together,1000,-0.004539220863554758,-0.00023904800970975555
T0650,1729,calendar_month,all symbols together,1000,-0.009066052563971902,-0.0018442305983452294
T0651,1729,calendar_month,all symbols together,1000,-0.002654639257800089,-0.0018475342853592899
T0652,1729,calendar_month,all symbols together,1000,-0.0042839193570408446,-0.0016086519541222066
T0653,1729,calendar_month,all symbols together,1000,-0.005761682326499619,-0.0007714896005581825
T0654,1729,calendar_month,all symbols together,1000,-0.0027178145783518844,-0.001790505112548356
T0655,1729,calendar_month,all symbols together,1000,-0.004008234379116716,-0.0012236369017215583
T0656,1729,calendar_month,all symbols together,1000,-0.005575397024088934,-5.0642083741249246e-05
T0657,1729,calendar_month,all symbols together,1000,-0.002731249688925949,-0.001983654687375728
T0658,1729,calendar_month,all symbols together,1000,-0.003862233902997543,-0.0013884967021967733
T0659,1729,calendar_month,all symbols together,1000,-0.006558363279042524,-0.0015300951166954508
T0660,1729,calendar_month,all symbols together,1000,-0.0024383256524397384,-0.0012872551388208864
T0661,1729,calendar_month,all symbols together,1000,-0.0036837634387652408,-0.0003364868675240168
T0662,1729,calendar_month,all symbols together,1000,-0.005818616745049396,0.0002714843190083631
T0663,1729,calendar_month,all symbols together,1000,-0.0032754726782674827,-0.0015600192245359044
T0664,1729,calendar_month,all symbols together,1000,-0.0058285001968093105,-0.0016588618949617553
T0665,1729,calendar_month,all symbols together,1000,-0.008511150300052698,-0.0008107332181806515
T0666,1729,calendar_month,all symbols together,1000,-0.004051704616181422,-0.0017286695894115562
T0667,1729,calendar_month,all symbols together,1000,-0.008759374105337564,-0.003097580674494451
T0668,1729,calendar_month,all symbols together,1000,-0.014182885037500875,-0.00315561104830258
T0669,1729,calendar_month,all symbols together,1000,-0.003679567656034159,-0.0022283393293218126
T0670,1729,calendar_month,all symbols together,1000,-0.007271655894916646,-0.003249952930427478
T0671,1729,calendar_month,all symbols together,1000,-0.010357896823783365,-0.002385251213495935
T0672,1729,calendar_month,all symbols together,1000,-0.003024642898908505,-0.0018847431655555835
T0673,1729,calendar_month,all symbols together,1000,-0.004290598640338327,-0.0015944707128404403
T0674,1729,calendar_month,all symbols together,1000,-0.0066305423861485165,-0.0013924326861715621
T0675,1729,calendar_month,all symbols together,1000,-0.003488763191599098,-0.0023911358065093237
T0676,1729,calendar_month,all symbols together,1000,-0.005973142515086243,-0.002297342868813571
T0677,1729,calendar_month,all symbols together,1000,-0.007162933944608827,-0.0008688206581977124
T0678,1729,calendar_month,all symbols together,1000,-0.002909117059172713,-0.0011232097409279045
T0679,1729,calendar_month,all symbols together,1000,-0.00422939256838513,-0.0006648210567315816
T0680,1729,calendar_month,all symbols together,1000,-0.00650902601388113,-0.000728662029744424
T0681,1729,calendar_month,all symbols together,1000,-0.002690835666395781,-0.0017885362055332324
T0682,1729,calendar_month,all symbols together,1000,-0.003959657036362272,-0.0013402688640437412
T0683,1729,calendar_month,all symbols together,1000,-0.005314545401301282,-0.0003086199734725592
T0684,1729,calendar_month,all symbols together,1000,-0.0027775434114816347,-0.0019604346891921812
T0685,1729,calendar_month,all symbols together,1000,-0.0039385086772071,-0.0015706781815920876
T0686,1729,calendar_month,all symbols together,1000,-0.005995228542491884,-0.0013907224188566976
T0687,1729,calendar_month,all symbols together,1000,-0.0026860718394755537,-0.0018955541714512625
T0688,1729,calendar_month,all symbols together,1000,-0.004154425655882037,-0.0016659127162639094
T0689,1729,calendar_month,all symbols together,1000,-0.005950800443399518,-0.0012583181037049056
T0690,1729,calendar_month,all symbols together,1000,-0.002877105202219501,-0.0015802294793929937
T0691,1729,calendar_month,all symbols together,1000,-0.0053751106174949785,-0.0012530350623885006
T0692,1729,calendar_month,all symbols together,1000,-0.006906646793476776,-0.0002502074614379914
T0693,1729,calendar_month,all symbols together,1000,-0.0025370152306007296,-0.0016734200554361736
T0694,1729,calendar_month,all symbols together,1000,-0.0037923869262778804,-0.001206720304106106
T0695,1729,calendar_month,all symbols together,1000,-0.006264916987938611,-0.0008830311882262308
T0696,1729,calendar_month,all symbols together,1000,-0.0031114357560250304,-0.0007735716075516637
T0697,1729,calendar_month,all symbols together,1000,-0.00428424936411344,0.0014597547745919032
T0698,1729,calendar_month,all symbols together,1000,-0.0039413229815723665,0.0045089640313200835
T0699,1729,calendar_month,all symbols together,1000,-0.0032325804814504274,-0.0009649567739862409
T0700,1729,calendar_month,all symbols together,1000,-0.0056530443189777005,-0.0002939077116748559
T0701,1729,calendar_month,all symbols together,1000,-0.0035083588391189528,-0.0010248197582483057
T0702,1729,calendar_month,all symbols together,1000,-0.0048264284813776485,-5.217968780225915e-05
T0703,1729,calendar_month,all symbols together,1000,-0.002785215094886955,-0.00027859303663424083
T0704,1729,calendar_month,all symbols together,1000,-0.00413887162830984,0.0004540548367472426
T0705,1729,calendar_month,all symbols together,1000,-0.0032325804814504274,-0.0009649567739862409
T0706,1729,calendar_month,all symbols together,1000,-0.0056530443189777005,-0.0002939077116748559
T0707,1729,calendar_month,all symbols together,1000,-0.0035083588391189528,-0.0010248197582483057
T0708,1729,calendar_month,all symbols together,1000,-0.0048264284813776485,-5.217968780225915e-05
T0709,1729,calendar_month,all symbols together,1000,-0.002785215094886955,-0.00027859303663424083
T0710,1729,calendar_month,all symbols together,1000,-0.00413887162830984,0.0004540548367472426
T0711,1729,calendar_month,all symbols together,1000,-0.0035823828370291047,-0.0010522824071934448
T0712,1729,calendar_month,all symbols together,1000,-0.0053336723853799175,-0.0005120722405370146
T0713,1729,calendar_month,all symbols together,1000,-0.0038991382053918783,-0.0010703330734710764
T0714,1729,calendar_month,all symbols together,1000,-0.010813878336531963,-0.00144497539383163
T0715,1729,calendar_month,all symbols together,1000,-0.0036830837119236092,-0.001294728528141019
T0716,1729,calendar_month,all symbols together,1000,-0.006515309073495407,-0.0012279595249380455
T0717,1729,calendar_month,all symbols together,1000,-0.004301708254536114,0.0016075654596367753
T0718,1729,calendar_month,all symbols together,1000,-0.008676472332618467,-0.0004893927153531097
T0719,1729,calendar_month,all symbols together,1000,-0.0022402139611979507,0.0055974138097327954
T0720,1729,calendar_month,all symbols together,1000,-0.009926465576519014,0.0017887931538849214
T0721,1729,calendar_month,all symbols together,1000,-0.0020411447345954304,0.006790685919024836
T0722,1729,calendar_month,all symbols together,1000,-0.010045392181387548,0.0015591253011465252
T0723,1729,calendar_month,all symbols together,1000,-0.003733230899751448,-0.0014310448446273917
T0724,1729,calendar_month,all symbols together,1000,-0.006577009596956091,-0.001094473848634007
T0725,1729,calendar_month,all symbols together,1000,-0.0040624354368524115,-0.0013768738119613773
T0726,1729,calendar_month,all symbols together,1000,-0.006037097629605314,-0.0006771088281097284
T0727,1729,calendar_month,all symbols together,1000,-0.0035704388949410405,-0.0012083158631673483
T0728,1729,calendar_month,all symbols together,1000,-0.005877147005194824,-0.0008127198943590718
T0729,1729,calendar_month,all symbols together,1000,-0.00542000499859077,-0.0012488525590981317
T0730,1729,calendar_month,all symbols together,1000,-0.009151600734836158,-0.0008028398660582771
T0731,1729,calendar_month,all symbols together,1000,-0.007455464528594235,-0.0015192277700318928
T0732,1729,calendar_month,all symbols together,1000,-0.014646243499884384,-0.0008316350786999487
T0733,1729,calendar_month,all symbols together,1000,-0.010508155629240332,-0.00280014258093728
T0734,1729,calendar_month,all symbols together,1000,-0.01920715762569447,-0.002692165462619938
T0735,1729,calendar_month,all symbols together,1000,-0.006442959633027182,-0.003232155740827747
T0736,1729,calendar_month,all symbols together,1000,-0.01632295802204801,-0.008079759207440243
T0737,1729,calendar_month,all symbols together,1000,-0.00418030328092754,-0.0009786199487269909
T0738,1729,calendar_month,all symbols together,1000,-0.005663118211425255,-0.0007608936443328966
T0739,1729,calendar_month,all symbols together,1000,-0.0061263952454640854,-0.002043807934097175
T0740,1729,calendar_month,all symbols together,1000,-0.010684570914612007,-0.0033645949892352534
T0741,1729,calendar_month,all symbols together,1000,-0.005043673039054156,0.0012532343491291305
T0742,1729,calendar_month,all symbols together,1000,-0.009819406562039718,0.0006650230150601049
T0743,1729,calendar_month,all symbols together,1000,-0.004341629305675124,-0.0014691051821307973
T0744,1729,calendar_month,all symbols together,1000,-0.005605788776672931,-0.00035149589152963837
T0745,1729,calendar_month,all symbols together,1000,-0.004278438741642802,-0.0018570695170573288
T0746,1729,calendar_month,all symbols together,1000,-0.006119922630371914,-0.0015415502250197652
T0747,1729,calendar_month,all symbols together,1000,-0.004075350229049716,-0.0016489311211360807
T0748,1729,calendar_month,all symbols together,1000,-0.006430359783407616,-0.0014268069964885964
T0749,1729,calendar_month,all symbols together,1000,-0.004376839089547643,0.0005145562680662997
T0750,1729,calendar_month,all symbols together,1000,-0.003366255992747259,0.003161324727351416
T0751,1729,calendar_month,all symbols together,1000,-0.0034058634432035163,-7.835384149633363e-05
T0752,1729,calendar_month,all symbols together,1000,-0.006787460501125565,-0.0005160936843343128
T0753,1729,calendar_month,all symbols together,1000,-0.003911759595388525,-0.0014857300043970157
T0754,1729,calendar_month,all symbols together,1000,-0.005694768837404936,-0.0006350809228494389
T0755,1729,calendar_month,all symbols together,1000,-0.003578522990862543,0.0025059013959551047
T0756,1729,calendar_month,all symbols together,1000,-0.006347231126205529,0.004195659598516725
