trial_id,fold_id,scope,symbols_traded,top_symbol,top_symbol_share_abs
T0193,F03,fold_diagnostic,96,DOGEUSDT,0.1272739915815829
T0193,F04,fold_diagnostic,100,SHIBUSDT,0.08555248781243814
T0193,F05,fold_diagnostic,90,THETAUSDT,0.04459349172915298
T0193,F06,fold_diagnostic,92,FLMUSDT,0.03923717079446035
T0193,F07,fold_diagnostic,97,GALAUSDT,0.037340857659300154
T0193,F08,fold_diagnostic,108,RUNEUSDT,0.04851196311578243
T0194,F01,fold_diagnostic,69,BANDUSDT,0.07205192005450053
T0194,F02,fold_diagnostic,89,ATOMUSDT,0.041651545618746434
T0194,F03,fold_diagnostic,96,DOGEUSDT,0.12426109626827968
T0194,F04,fold_diagnostic,100,LUNAUSDT,0.06739912106680677
T0194,F05,fold_diagnostic,90,AVAXUSDT,0.03416298966338652
T0194,F06,fold_diagnostic,92,FLMUSDT,0.0357041053884869
T0194,F07,fold_diagnostic,97,APTUSDT,0.06948396587834714
T0194,F08,fold_diagnostic,108,SOLUSDT,0.04393819323979505
T0195,F01,fold_diagnostic,68,XTZUSDT,0.0471802057930313
T0195,F02,fold_diagnostic,88,LENDUSDT,0.05271796906202683
T0195,F03,fold_diagnostic,94,DOGEUSDT,0.11087445502706145
T0195,F04,fold_diagnostic,100,GALAUSDT,0.05737305362687334
T0195,F05,fold_diagnostic,87,PEOPLEUSDT,0.04438206258192863
T0195,F06,fold_diagnostic,90,GMTUSDT,0.030688572646580984
T0195,F07,fold_diagnostic,97,MAGICUSDT,0.044328825132888425
T0195,F08,fold_diagnostic,107,SOLUSDT,0.03911846707323575
T0196,F01,fold_diagnostic,68,HBARUSDT,0.07808146595798848
T0196,F02,fold_diagnostic,88,SUSHIUSDT,0.0501280484364001
T0196,F03,fold_diagnostic,94,DOGEUSDT,0.11242333526465975
T0196,F04,fold_diagnostic,100,GALAUSDT,0.06278279401653457
T0196,F05,fold_diagnostic,87,WAVESUSDT,0.042057038428167916
T0196,F06,fold_diagnostic,90,GMTUSDT,0.049140373789159225
T0196,F07,fold_diagnostic,97,FETUSDT,0.05302141854526352
T0196,F08,fold_diagnostic,106,SOLUSDT,0.05994449806887833
T0197,F01,fold_diagnostic,63,BANDUSDT,0.06484867297643393
T0197,F02,fold_diagnostic,82,THETAUSDT,0.06705838864399975
T0197,F03,fold_diagnostic,91,DOGEUSDT,0.11528329220988189
T0197,F04,fold_diagnostic,92,GALAUSDT,0.06685048646523961
T0197,F05,fold_diagnostic,76,WAVESUSDT,0.0401584908402103
T0197,F06,fold_diagnostic,79,LINKUSDT,0.03804231708086326
T0197,F07,fold_diagnostic,92,MAGICUSDT,0.041240382063553904
T0197,F08,fold_diagnostic,100,SOLUSDT,0.039554093414120625
T0198,F01,fold_diagnostic,63,ZILUSDT,0.06702885234097503
T0198,F02,fold_diagnostic,82,BANDUSDT,0.052687007573657046
T0198,F03,fold_diagnostic,91,DOGEUSDT,0.10069211938320144
T0198,F04,fold_diagnostic,92,SANDUSDT,0.06524158567096291
T0198,F05,fold_diagnostic,76,WAVESUSDT,0.042208930698727054
T0198,F06,fold_diagnostic,79,OPUSDT,0.04677713635294419
T0198,F07,fold_diagnostic,92,COCOSUSDT,0.04791751765149462
T0198,F08,fold_diagnostic,100,SEIUSDT,0.05332824860457689
T0199,F01,fold_diagnostic,69,ZILUSDT,0.06798138359676052
T0199,F02,fold_diagnostic,89,SUSHIUSDT,0.046150784244699386
T0199,F03,fold_diagnostic,96,MATICUSDT,0.057348412882313876
T0199,F04,fold_diagnostic,100,CRVUSDT,0.04500688866898384
T0199,F05,fold_diagnostic,91,SOLUSDT,0.04378772857118455
T0199,F06,fold_diagnostic,92,DOTUSDT,0.027672740579307922
T0199,F07,fold_diagnostic,97,STXUSDT,0.031992004208426954
T0199,F08,fold_diagnostic,108,SOLUSDT,0.050302895993309324
T0200,F01,fold_diagnostic,69,ERDUSDT,0.06683843161134011
T0200,F02,fold_diagnostic,89,BANDUSDT,0.05586482192725864
T0200,F03,fold_diagnostic,96,DOGEUSDT,0.13445744039469154
T0200,F04,fold_diagnostic,100,LUNAUSDT,0.06875615453373513
T0200,F05,fold_diagnostic,91,DYDXUSDT,0.03414563421843419
T0200,F06,fold_diagnostic,92,FLMUSDT,0.043041754697448774
T0200,F07,fold_diagnostic,97,WAVESUSDT,0.038967830202051607
T0200,F08,fold_diagnostic,108,SOLUSDT,0.068689489133862
T0201,F01,fold_diagnostic,69,ERDUSDT,0.05944392094347554
T0201,F02,fold_diagnostic,89,SUSHIUSDT,0.04782528172672659
T0201,F03,fold_diagnostic,96,DOGEUSDT,0.1313450885447264
T0201,F04,fold_diagnostic,100,SLPUSDT,0.04021530470180295
T0201,F05,fold_diagnostic,91,THETAUSDT,0.044785289858688376
T0201,F06,fold_diagnostic,92,WINGUSDT,0.03686841665406789
T0201,F07,fold_diagnostic,97,FETUSDT,0.036392496283170025
T0201,F08,fold_diagnostic,108,AVAXUSDT,0.034840652504685744
T0202,F01,fold_diagnostic,69,HBARUSDT,0.08149180383332888
T0202,F02,fold_diagnostic,89,BANDUSDT,0.04247846317592058
T0202,F03,fold_diagnostic,96,DOGEUSDT,0.16027479860222657
T0202,F04,fold_diagnostic,100,SANDUSDT,0.04140110181640973
T0202,F05,fold_diagnostic,91,DOTUSDT,0.046042486261560774
T0202,F06,fold_diagnostic,92,WINGUSDT,0.04447056611574627
T0202,F07,fold_diagnostic,97,FETUSDT,0.05754640510229315
T0202,F08,fold_diagnostic,108,SOLUSDT,0.04577699132634179
T0203,F01,fold_diagnostic,69,ERDUSDT,0.05841649519895773
T0203,F02,fold_diagnostic,89,OMGUSDT,0.05454918646563698
T0203,F03,fold_diagnostic,96,DOGEUSDT,0.09539214142320449
T0203,F04,fold_diagnostic,100,TLMUSDT,0.037946053283038336
T0203,F05,fold_diagnostic,91,ICPUSDT,0.03956757497180546
T0203,F06,fold_diagnostic,92,GALAUSDT,0.0418894306329337
T0203,F07,fold_diagnostic,97,CFXUSDT,0.056604665801982215
T0203,F08,fold_diagnostic,108,TRBUSDT,0.038144558929300784
T0204,F01,fold_diagnostic,69,ZILUSDT,0.0761174530579447
T0204,F02,fold_diagnostic,89,WAVESUSDT,0.04560814357568663
T0204,F03,fold_diagnostic,96,DOGEUSDT,0.17801533084060797
T0204,F04,fold_diagnostic,100,SHIBUSDT,0.05655772887944347
T0204,F05,fold_diagnostic,91,SLPUSDT,0.03566958438204792
T0204,F06,fold_diagnostic,92,WAVESUSDT,0.03759125303367693
T0204,F07,fold_diagnostic,97,APTUSDT,0.04876721272614234
T0204,F08,fold_diagnostic,108,TRBUSDT,0.053130164463086375
T0205,F01,fold_diagnostic,69,KAVAUSDT,0.049611988681182766
T0205,F02,fold_diagnostic,89,XRPUSDT,0.03632043803491973
T0205,F03,fold_diagnostic,94,DOGEUSDT,0.07090274874507627
T0205,F04,fold_diagnostic,100,SHIBUSDT,0.07721660568435697
T0205,F05,fold_diagnostic,89,THETAUSDT,0.04147821042516163
T0205,F06,fold_diagnostic,90,GALUSDT,0.049266251094645844
T0205,F07,fold_diagnostic,97,GALAUSDT,0.05300682223675926
T0205,F08,fold_diagnostic,107,GASUSDT,0.05770794397990363
T0206,F01,fold_diagnostic,69,HBARUSDT,0.0676859334727182
T0206,F02,fold_diagnostic,89,OMGUSDT,0.05272561468724104
T0206,F03,fold_diagnostic,94,DOGEUSDT,0.20380989632506244
T0206,F04,fold_diagnostic,100,SHIBUSDT,0.05973961059935578
T0206,F05,fold_diagnostic,89,DOTUSDT,0.04666437386691177
T0206,F06,fold_diagnostic,90,SANDUSDT,0.03907068433356431
T0206,F07,fold_diagnostic,97,GALAUSDT,0.057616015970932556
T0206,F08,fold_diagnostic,107,LUNCUSDT,0.04656870967618194
T0207,F01,fold_diagnostic,66,DASHUSDT,0.06198398537236898
T0207,F02,fold_diagnostic,83,XRPUSDT,0.049448805695024405
T0207,F03,fold_diagnostic,87,DOGEUSDT,0.0850298380363161
T0207,F04,fold_diagnostic,96,SHIBUSDT,0.08166729015347897
T0207,F05,fold_diagnostic,78,WAVESUSDT,0.05565815663093705
T0207,F06,fold_diagnostic,87,GALUSDT,0.05498822208983643
T0207,F07,fold_diagnostic,94,GMTUSDT,0.04754959915366691
T0207,F08,fold_diagnostic,95,GASUSDT,0.079738207060945
T0208,F01,fold_diagnostic,66,HBARUSDT,0.09537239268776598
T0208,F02,fold_diagnostic,83,OMGUSDT,0.05292255572669675
T0208,F03,fold_diagnostic,87,DOGEUSDT,0.22504963168834527
T0208,F04,fold_diagnostic,96,SHIBUSDT,0.07294808734572894
T0208,F05,fold_diagnostic,77,SHIBUSDT,0.03594015269627417
T0208,F06,fold_diagnostic,87,ETCUSDT,0.045626151793429714
T0208,F07,fold_diagnostic,94,GALAUSDT,0.060894161303777165
T0208,F08,fold_diagnostic,94,LUNCUSDT,0.05068275541394375
T0209,F01,fold_diagnostic,64,DASHUSDT,0.05520019403634722
T0209,F02,fold_diagnostic,81,BANDUSDT,0.0640686964567679
T0209,F03,fold_diagnostic,86,DOGEUSDT,0.0822729982335927
T0209,F04,fold_diagnostic,94,SHIBUSDT,0.0828663666956601
T0209,F05,fold_diagnostic,77,OGNUSDT,0.04545031272937123
T0209,F06,fold_diagnostic,83,GALUSDT,0.05809686178081341
T0209,F07,fold_diagnostic,94,GMTUSDT,0.04769870992242122
T0209,F08,fold_diagnostic,90,GASUSDT,0.08014560097564712
T0210,F01,fold_diagnostic,64,HBARUSDT,0.09580229641756581
T0210,F02,fold_diagnostic,81,OMGUSDT,0.058694885564215565
T0210,F03,fold_diagnostic,86,DOGEUSDT,0.22166657515961144
T0210,F04,fold_diagnostic,94,SHIBUSDT,0.07820336473570229
T0210,F05,fold_diagnostic,76,DYDXUSDT,0.038066285821984736
T0210,F06,fold_diagnostic,83,MASKUSDT,0.054576334485161686
T0210,F07,fold_diagnostic,94,GALAUSDT,0.06286348224485445
T0210,F08,fold_diagnostic,89,LUNCUSDT,0.05383646216843974
T0211,F01,fold_diagnostic,69,QTUMUSDT,0.0465932759559103
T0211,F02,fold_diagnostic,89,SXPUSDT,0.04063547308163859
T0211,F03,fold_diagnostic,96,DOGEUSDT,0.042812236981155334
T0211,F04,fold_diagnostic,100,ICPUSDT,0.034271915204977216
T0211,F05,fold_diagnostic,91,ICPUSDT,0.034834783495352795
T0211,F06,fold_diagnostic,92,WINGUSDT,0.03585899382201925
T0211,F07,fold_diagnostic,97,ACHUSDT,0.0303268279018436
T0211,F08,fold_diagnostic,108,PEPEUSDT,0.028270372779274463
T0212,F01,fold_diagnostic,69,HBARUSDT,0.07436716873328762
T0212,F02,fold_diagnostic,89,THETAUSDT,0.04497322185291935
T0212,F03,fold_diagnostic,96,DOGEUSDT,0.11354214911113081
T0212,F04,fold_diagnostic,100,GALAUSDT,0.04278497430663148
T0212,F05,fold_diagnostic,91,GALAUSDT,0.02717607886573842
T0212,F06,fold_diagnostic,92,WAVESUSDT,0.04415479373968353
T0212,F07,fold_diagnostic,97,ACHUSDT,0.03359661772626379
T0212,F08,fold_diagnostic,108,AKROUSDT,0.04004430333490542
T0213,F01,fold_diagnostic,69,BANDUSDT,0.06741868592641422
T0213,F02,fold_diagnostic,89,ANKRUSDT,0.05145662320061226
T0213,F03,fold_diagnostic,96,MATICUSDT,0.05317648946889029
T0213,F04,fold_diagnostic,100,GALAUSDT,0.07015406133235283
T0213,F05,fold_diagnostic,91,SLPUSDT,0.031175608867892276
T0213,F06,fold_diagnostic,92,GMTUSDT,0.030330284649922885
T0213,F07,fold_diagnostic,97,LDOUSDT,0.03891034468149086
T0213,F08,fold_diagnostic,108,TRBUSDT,0.03987469926950516
T0214,F01,fold_diagnostic,69,BANDUSDT,0.06481969164853615
T0214,F02,fold_diagnostic,89,ZILUSDT,0.042848623893776
T0214,F03,fold_diagnostic,96,DOGEUSDT,0.115851838972852
T0214,F04,fold_diagnostic,100,SANDUSDT,0.044544165349502514
T0214,F05,fold_diagnostic,91,ICPUSDT,0.03863187196046337
T0214,F06,fold_diagnostic,92,MASKUSDT,0.036829362337735636
T0214,F07,fold_diagnostic,97,APTUSDT,0.055397503666144925
T0214,F08,fold_diagnostic,108,TRBUSDT,0.04960178047825835
T0215,F01,fold_diagnostic,69,HBARUSDT,0.0584988813555108
T0215,F02,fold_diagnostic,89,SUSHIUSDT,0.06492171918625139
T0215,F03,fold_diagnostic,96,DOGEUSDT,0.07143087514104826
T0215,F04,fold_diagnostic,100,SLPUSDT,0.05135455653402731
T0215,F05,fold_diagnostic,91,LINKUSDT,0.03798026802577979
T0215,F06,fold_diagnostic,92,AXSUSDT,0.04598414704712314
T0215,F07,fold_diagnostic,97,STXUSDT,0.04490231647536301
T0215,F08,fold_diagnostic,108,RUNEUSDT,0.04253324064427717
T0216,F01,fold_diagnostic,69,ZILUSDT,0.059571978372487976
T0216,F02,fold_diagnostic,89,BANDUSDT,0.07969791915237753
T0216,F03,fold_diagnostic,96,DOGEUSDT,0.11346333021341169
T0216,F04,fold_diagnostic,100,FTMUSDT,0.05785470961401576
T0216,F05,fold_diagnostic,91,ROSEUSDT,0.0420254757863252
T0216,F06,fold_diagnostic,92,JASMYUSDT,0.046087115533551555
T0216,F07,fold_diagnostic,97,AXSUSDT,0.034080284463057255
T0216,F08,fold_diagnostic,108,SOLUSDT,0.043535276926329095
T0217,F01,fold_diagnostic,69,HBARUSDT,0.06297615336138356
T0217,F02,fold_diagnostic,89,CRVUSDT,0.06363939675151553
T0217,F03,fold_diagnostic,96,ATOMUSDT,0.0517999793172978
T0217,F04,fold_diagnostic,100,ATOMUSDT,0.04358663895140359
T0217,F05,fold_diagnostic,91,LUNAUSDT,0.10571317386798185
T0217,F06,fold_diagnostic,92,SANDUSDT,0.03790688751474904
T0217,F07,fold_diagnostic,97,STXUSDT,0.045614333680463026
T0217,F08,fold_diagnostic,108,PEPEUSDT,0.030687176740280604
T0218,F01,fold_diagnostic,69,DASHUSDT,0.04626943521882484
T0218,F02,fold_diagnostic,89,CRVUSDT,0.040980872468274525
T0218,F03,fold_diagnostic,96,NANOUSDT,0.047531389482446264
T0218,F04,fold_diagnostic,100,DOTUSDT,0.0499814186071972
T0218,F05,fold_diagnostic,91,LUNAUSDT,0.07118620493975707
T0218,F06,fold_diagnostic,92,ATOMUSDT,0.04211799855806531
T0218,F07,fold_diagnostic,97,MAGICUSDT,0.054187989644296844
T0218,F08,fold_diagnostic,108,RUNEUSDT,0.044546296795602625
T0219,F01,fold_diagnostic,66,TFUELUSDT,0.05515706607023274
T0219,F02,fold_diagnostic,86,RENUSDT,0.061364797656230284
T0219,F03,fold_diagnostic,84,VETUSDT,0.04163589443822641
T0219,F04,fold_diagnostic,94,DATAUSDT,0.05607269165946291
T0219,F05,fold_diagnostic,89,LUNAUSDT,0.12748923282491786
T0219,F06,fold_diagnostic,92,GMTUSDT,0.04567733581725559
T0219,F07,fold_diagnostic,94,MATICUSDT,0.040315983009631615
T0219,F08,fold_diagnostic,97,GALAUSDT,0.0455525575630771
T0220,F01,fold_diagnostic,66,IOSTUSDT,0.048600909146276516
T0220,F02,fold_diagnostic,86,BNBUSDT,0.05084704825778023
T0220,F03,fold_diagnostic,84,DOGEUSDT,0.061825961485356226
T0220,F04,fold_diagnostic,94,SHIBUSDT,0.07563852655826013
T0220,F05,fold_diagnostic,89,LUNAUSDT,0.07970546309471462
T0220,F06,fold_diagnostic,92,MATICUSDT,0.05093386476027088
T0220,F07,fold_diagnostic,93,INJUSDT,0.044276748140269245
T0220,F08,fold_diagnostic,97,OPUSDT,0.030930917992527108
T0221,F01,fold_diagnostic,58,FETUSDT,0.046559541763621745
T0221,F02,fold_diagnostic,68,BANDUSDT,0.04873251654469104
T0221,F03,fold_diagnostic,66,HOTUSDT,0.04902006973520075
T0221,F04,fold_diagnostic,71,THETAUSDT,0.043665284531914685
T0221,F05,fold_diagnostic,79,LUNAUSDT,0.14615007677890907
T0221,F06,fold_diagnostic,83,WINGUSDT,0.048272567148540856
T0221,F07,fold_diagnostic,78,ADAUSDT,0.050688419659559
T0221,F08,fold_diagnostic,70,LTCUSDT,0.03780586282923126
T0222,F01,fold_diagnostic,58,ATOMUSDT,0.04134275637839547
T0222,F02,fold_diagnostic,68,FETUSDT,0.05158841050899325
T0222,F03,fold_diagnostic,66,HOTUSDT,0.055152124790038934
T0222,F04,fold_diagnostic,71,SHIBUSDT,0.05117675256599885
T0222,F05,fold_diagnostic,79,LUNAUSDT,0.11492758437896723
T0222,F06,fold_diagnostic,83,SANTOSUSDT,0.06748813186070947
T0222,F07,fold_diagnostic,78,IDUSDT,0.05769003569070974
T0222,F08,fold_diagnostic,70,AKROUSDT,0.05441004885497283
T0223,F01,fold_diagnostic,61,ENJUSDT,0.05716314071198428
T0223,F02,fold_diagnostic,78,THETAUSDT,0.03973724248295959
T0223,F03,fold_diagnostic,90,MATICUSDT,0.053444106363071314
T0223,F04,fold_diagnostic,82,SHIBUSDT,0.08746029286557279
T0223,F05,fold_diagnostic,80,WAVESUSDT,0.05174706256512547
T0223,F06,fold_diagnostic,72,MASKUSDT,0.06375639236455086
T0223,F07,fold_diagnostic,77,APTUSDT,0.09208517963068602
T0223,F08,fold_diagnostic,89,STORJUSDT,0.04623851260502492
T0224,F01,fold_diagnostic,61,HBARUSDT,0.07382625683407176
T0224,F02,fold_diagnostic,78,KEYUSDT,0.03931722808891225
T0224,F03,fold_diagnostic,90,DOGEUSDT,0.13036458512933938
T0224,F04,fold_diagnostic,82,GALAUSDT,0.10983972191185326
T0224,F05,fold_diagnostic,80,ZILUSDT,0.04668871834385701
T0224,F06,fold_diagnostic,72,VGXUSDT,0.0593334922967747
T0224,F07,fold_diagnostic,77,APTUSDT,0.09463622835766491
T0224,F08,fold_diagnostic,89,GASUSDT,0.07264055119084413
T0225,F01,fold_diagnostic,69,HBARUSDT,0.0611153675695299
T0225,F02,fold_diagnostic,89,EOSUSDT,0.03609807766866842
T0225,F03,fold_diagnostic,96,DOGEUSDT,0.07727993751349208
T0225,F04,fold_diagnostic,100,SLPUSDT,0.04596821661820658
T0225,F05,fold_diagnostic,91,LOKAUSDT,0.043713947499618024
T0225,F06,fold_diagnostic,92,WAVESUSDT,0.04094738757735134
T0225,F07,fold_diagnostic,97,RNDRUSDT,0.037626666604488164
T0225,F08,fold_diagnostic,108,SUIUSDT,0.039563086301375755
T0226,F01,fold_diagnostic,69,HBARUSDT,0.09710140277118334
T0226,F02,fold_diagnostic,89,SUSHIUSDT,0.05837675678225765
T0226,F03,fold_diagnostic,96,DOGEUSDT,0.20879943979413623
T0226,F04,fold_diagnostic,100,SHIBUSDT,0.05332874580711026
T0226,F05,fold_diagnostic,91,LUNAUSDT,0.042072429918586014
T0226,F06,fold_diagnostic,92,WAVESUSDT,0.04390756976508782
T0226,F07,fold_diagnostic,97,INJUSDT,0.05617785829540102
T0226,F08,fold_diagnostic,108,GASUSDT,0.037366640374129505
T0227,F01,fold_diagnostic,69,DASHUSDT,0.062350586709565656
T0227,F02,fold_diagnostic,88,BANDUSDT,0.047956723946131284
T0227,F03,fold_diagnostic,94,DOGEUSDT,0.071768828541227
T0227,F04,fold_diagnostic,97,GALAUSDT,0.07102271759415515
T0227,F05,fold_diagnostic,89,ADAUSDT,0.03367344450450424
T0227,F06,fold_diagnostic,90,WAVESUSDT,0.04640540732687461
T0227,F07,fold_diagnostic,95,DYDXUSDT,0.04774620440681316
T0227,F08,fold_diagnostic,103,WLDUSDT,0.057354010027507334
T0228,F01,fold_diagnostic,69,HBARUSDT,0.07525136765269545
T0228,F02,fold_diagnostic,88,SUSHIUSDT,0.054940207295445895
T0228,F03,fold_diagnostic,94,DOGEUSDT,0.1515999461112348
T0228,F04,fold_diagnostic,97,SHIBUSDT,0.07869091068609634
T0228,F05,fold_diagnostic,89,GALAUSDT,0.04258465327471156
T0228,F06,fold_diagnostic,90,WINGUSDT,0.03821633882563561
T0228,F07,fold_diagnostic,95,FILUSDT,0.0435027944621305
T0228,F08,fold_diagnostic,103,AVAXUSDT,0.05306131645809334
T0229,F01,fold_diagnostic,69,DASHUSDT,0.06055407929058577
T0229,F02,fold_diagnostic,89,CRVUSDT,0.046357462327112166
T0229,F03,fold_diagnostic,96,DOGEUSDT,0.08450923855760915
T0229,F04,fold_diagnostic,100,SHIBUSDT,0.05149120755332303
T0229,F05,fold_diagnostic,91,SLPUSDT,0.0597094617540839
T0229,F06,fold_diagnostic,92,WINGUSDT,0.044866148664379636
T0229,F07,fold_diagnostic,97,GALAUSDT,0.04180709354432672
T0229,F08,fold_diagnostic,108,WLDUSDT,0.06142326431695256
T0230,F01,fold_diagnostic,69,HBARUSDT,0.0653394394538679
T0230,F02,fold_diagnostic,89,KAVAUSDT,0.04345288636997107
T0230,F03,fold_diagnostic,96,DOGEUSDT,0.16962923374305863
T0230,F04,fold_diagnostic,100,GALAUSDT,0.05111802704088915
T0230,F05,fold_diagnostic,91,SLPUSDT,0.05483921742091134
T0230,F06,fold_diagnostic,92,MASKUSDT,0.0449436032544039
T0230,F07,fold_diagnostic,97,OPUSDT,0.05259066913347486
T0230,F08,fold_diagnostic,108,TRBUSDT,0.05120826062391852
T0231,F01,fold_diagnostic,69,HBARUSDT,0.06420180851484346
T0231,F02,fold_diagnostic,89,IOSTUSDT,0.045495730075633685
T0231,F03,fold_diagnostic,96,DOGEUSDT,0.0410110527226255
T0231,F04,fold_diagnostic,100,ATOMUSDT,0.04237423757421315
T0231,F05,fold_diagnostic,91,LUNAUSDT,0.04577437695947838
T0231,F06,fold_diagnostic,92,SOLUSDT,0.03562469072827892
T0231,F07,fold_diagnostic,97,MATICUSDT,0.028276182010188868
T0231,F08,fold_diagnostic,108,PEPEUSDT,0.03417288750131175
T0232,F01,fold_diagnostic,69,BANDUSDT,0.06128367048187439
T0232,F02,fold_diagnostic,89,THETAUSDT,0.07154861223960797
T0232,F03,fold_diagnostic,96,MATICUSDT,0.051115921989266726
T0232,F04,fold_diagnostic,100,SLPUSDT,0.0535827748127881
T0232,F05,fold_diagnostic,91,SLPUSDT,0.042138139937550834
T0232,F06,fold_diagnostic,92,GALAUSDT,0.03215578569998204
T0232,F07,fold_diagnostic,97,HFTUSDT,0.05626499031143065
T0232,F08,fold_diagnostic,108,OPUSDT,0.047680527907965856
T0233,F01,fold_diagnostic,69,QTUMUSDT,0.04492523401255874
T0233,F02,fold_diagnostic,89,SXPUSDT,0.052801070517224456
T0233,F03,fold_diagnostic,96,MATICUSDT,0.06180210334213882
T0233,F04,fold_diagnostic,100,ICPUSDT,0.04712798515083502
T0233,F05,fold_diagnostic,91,SLPUSDT,0.03541402489535076
T0233,F06,fold_diagnostic,92,SOLUSDT,0.037332456492021125
T0233,F07,fold_diagnostic,97,APEUSDT,0.03705309982047716
T0233,F08,fold_diagnostic,108,TRBUSDT,0.04014065159537876
T0234,F01,fold_diagnostic,69,BANDUSDT,0.05107761861505692
T0234,F02,fold_diagnostic,89,ZILUSDT,0.05001663984987468
T0234,F03,fold_diagnostic,96,DOGEUSDT,0.0667038303621343
T0234,F04,fold_diagnostic,100,SOLUSDT,0.042739810607467815
T0234,F05,fold_diagnostic,91,SLPUSDT,0.044767380448516254
T0234,F06,fold_diagnostic,92,WAVESUSDT,0.04053039545337984
T0234,F07,fold_diagnostic,97,INJUSDT,0.0479394302768491
T0234,F08,fold_diagnostic,108,TRBUSDT,0.05267288331313525
T0235,F01,fold_diagnostic,68,OGNUSDT,0.055884591164885825
T0235,F02,fold_diagnostic,89,WAVESUSDT,0.05737230148355859
T0235,F03,fold_diagnostic,96,DOGEUSDT,0.08715819510148945
T0235,F04,fold_diagnostic,100,SHIBUSDT,0.04361599847629946
T0235,F05,fold_diagnostic,91,SHIBUSDT,0.040911408930794514
T0235,F06,fold_diagnostic,92,DOTUSDT,0.0392467289055496
T0235,F07,fold_diagnostic,97,SANDUSDT,0.02749114793383095
T0235,F08,fold_diagnostic,108,PEPEUSDT,0.056618285974124855
T0236,F01,fold_diagnostic,68,HBARUSDT,0.07111178227336794
T0236,F02,fold_diagnostic,89,SUSHIUSDT,0.048010925253272496
T0236,F03,fold_diagnostic,96,DOGEUSDT,0.07042737733399469
T0236,F04,fold_diagnostic,100,SHIBUSDT,0.048164319310343345
T0236,F05,fold_diagnostic,91,SHIBUSDT,0.036455795030999015
T0236,F06,fold_diagnostic,92,GMTUSDT,0.04318115341388579
T0236,F07,fold_diagnostic,97,INJUSDT,0.05293025283598063
T0236,F08,fold_diagnostic,108,AKROUSDT,0.04101150103607604
T0237,F01,fold_diagnostic,69,ERDUSDT,0.058791604568606735
T0237,F02,fold_diagnostic,89,SUSHIUSDT,0.03575503764865975
T0237,F03,fold_diagnostic,96,DOGEUSDT,0.059207558964604966
T0237,F04,fold_diagnostic,95,SLPUSDT,0.04435866320877182
T0237,F05,fold_diagnostic,73,WAVESUSDT,0.05501040912201844
T0237,F06,fold_diagnostic,92,MASKUSDT,0.053984268249211084
T0237,F07,fold_diagnostic,97,HOOKUSDT,0.046977551434574716
T0237,F08,fold_diagnostic,107,LOOMUSDT,0.038813236697327995
T0238,F01,fold_diagnostic,69,HBARUSDT,0.08950518256543744
T0238,F02,fold_diagnostic,89,SUSHIUSDT,0.04985659015683808
T0238,F03,fold_diagnostic,96,DOGEUSDT,0.061034324369782254
T0238,F04,fold_diagnostic,95,SHIBUSDT,0.08032225717521964
T0238,F05,fold_diagnostic,73,WAVESUSDT,0.052280946694603744
T0238,F06,fold_diagnostic,92,DYDXUSDT,0.03237539723148437
T0238,F07,fold_diagnostic,97,DYDXUSDT,0.044105589288410844
T0238,F08,fold_diagnostic,107,SEIUSDT,0.04317624165977045
T0239,F01,fold_diagnostic,69,BANDUSDT,0.07878010123266022
T0239,F02,fold_diagnostic,89,BANDUSDT,0.09244687170802028
T0239,F03,fold_diagnostic,96,DOGEUSDT,0.12535002981038673
T0239,F04,fold_diagnostic,100,SLPUSDT,0.07330967231143352
T0239,F05,fold_diagnostic,91,LOKAUSDT,0.033181642357312885
T0239,F06,fold_diagnostic,92,MASKUSDT,0.02857984839895286
T0239,F07,fold_diagnostic,97,ACHUSDT,0.03607335140319429
T0239,F08,fold_diagnostic,108,BCHUSDT,0.03251132168467843
T0240,F01,fold_diagnostic,69,ATOMUSDT,0.04695161904050284
T0240,F02,fold_diagnostic,89,SUSHIUSDT,0.048919524335352856
T0240,F03,fold_diagnostic,96,DOGEUSDT,0.08777692896689512
T0240,F04,fold_diagnostic,100,SHIBUSDT,0.09863695405684703
T0240,F05,fold_diagnostic,91,PEOPLEUSDT,0.04717249602435249
T0240,F06,fold_diagnostic,92,UNFIUSDT,0.05789255207001931
T0240,F07,fold_diagnostic,97,FETUSDT,0.07532552536545851
T0240,F08,fold_diagnostic,108,OPUSDT,0.041910574032993454
T0241,F01,fold_diagnostic,24,XLMUSDT,0.06177775526715159
T0241,F02,fold_diagnostic,62,XTZUSDT,0.03671024127049629
T0241,F03,fold_diagnostic,80,AVAXUSDT,0.026147773957877738
T0241,F04,fold_diagnostic,93,ICPUSDT,0.026803571942410374
T0241,F05,fold_diagnostic,98,ALGOUSDT,0.02468305379974618
T0241,F06,fold_diagnostic,85,WAVESUSDT,0.023754189659625613
T0241,F07,fold_diagnostic,97,DOTUSDT,0.025008585667062155
T0241,F08,fold_diagnostic,99,DYDXUSDT,0.025167036056062367
T0242,F01,fold_diagnostic,24,EOSUSDT,0.08370100797162161
T0242,F02,fold_diagnostic,62,XTZUSDT,0.04946398564656231
T0242,F03,fold_diagnostic,80,DOGEUSDT,0.051814264049083236
T0242,F04,fold_diagnostic,93,ICPUSDT,0.03512784599524098
T0242,F05,fold_diagnostic,98,ALGOUSDT,0.03904382771284832
