trial_id,feature_id,variant,market,timeframe,side,horizon_bars,valid_fold_count,positive_fold_fraction,aggregate_observations,aggregate_mean_net_return,aggregate_sum_net_return,aggregate_hac_t,p_value,bootstrap_ci_low,bootstrap_ci_high,best_fold_aggregate_mean,worst_fold_aggregate_mean,max_top_symbol_share_abs,fdr_q_value,bonferroni_p,catastrophic_reversal,temporal_replication,horizon_decay_position,spot_um_consistency_note,um_long_short_mean_delta
T0425,volume.vwap_deviation,vwap_dev20_reversal,um,1h,LONG,24,8,0.625,15867,-0.0007324529177287067,-11.62183044560139,-0.679681759853469,0.49671590384088593,-0.003272106655348348,0.001810667777807415,0.004277129639157808,-0.01038781276787356,0.029090374928401132,0.5530445114929452,1.0,True,NO_REPLICATION,3,same_direction,0.002039748844113933
T0426,orderflow.taker_ratio,ratio_sign,um,1h,LONG,4,8,0.0,31306,-0.0018825145430083655,-58.93400028341989,-8.853424455971975,8.92459242935834e-19,-0.0022601166554744308,-0.0014977842394465037,-0.000888018652825143,-0.0031066305090503388,0.027237121022949427,3.5888254662738856e-18,6.746991876594905e-16,True,NO_REPLICATION,1,same_direction,0.0004651781622624989
T0427,orderflow.taker_ratio,ratio_sign,um,1h,LONG,12,8,0.375,27499,-0.0012018701975855057,-33.05022856340382,-2.1507638347325213,0.031503532435657934,-0.002320427154289185,8.058649093860309e-05,0.001183482902809454,-0.0057360841705865395,0.030470165072942233,0.04588953857679653,1.0,True,NO_REPLICATION,2,same_direction,0.0014955727506824207
T0428,orderflow.taker_ratio,ratio_sign,um,1h,LONG,24,8,0.625,22509,-0.0005499930875748162,-12.379794408221539,-0.5665737149751754,0.571009486683187,-0.0027626244496779563,0.0019009128996401018,0.005666107629538364,-0.007668131914227875,0.03396130645031887,0.6225576925649045,1.0,False,NO_REPLICATION,3,same_direction,0.003042904903574216
T0429,orderflow.cvd,cvd_slope6_sign,um,1h,LONG,4,8,0.0,27009,-0.001673557885794869,-45.20112493743362,-7.607428390052744,2.8870129040986256e-14,-0.002119546696025592,-0.0011790197152872928,-0.000227435111945704,-0.002944354363675905,0.030881408781984396,1.0493181516820005e-13,2.182581755498561e-11,True,NO_REPLICATION,1,same_direction,0.0006039834002636772
T0430,orderflow.cvd,cvd_slope6_sign,um,1h,LONG,12,8,0.375,22448,-0.000989211729957869,-22.205824914094244,-1.7266893306825066,0.08423723106981038,-0.0022071418890408107,0.00038351985202853147,0.002538007349973585,-0.004634332605523452,0.03755180630440665,0.11433275886674442,1.0,False,NO_REPLICATION,2,same_direction,0.0018639518608452312
T0431,orderflow.cvd,cvd_slope6_sign,um,1h,LONG,24,8,0.625,18419,0.00016629013469539992,3.0628979909545713,0.1644076749042159,0.8694120262269537,-0.0021363825938321597,0.002928795981073173,0.005578714740163035,-0.006802696472693522,0.04445439139413391,0.8918256334159795,1.0,False,NO_REPLICATION,3,opposite_direction,0.0036569847894201792
T0432,context.btc_regime,regime_follow,um,1h,LONG,4,8,0.0,3104,-0.0015852021759021838,-4.920467554000378,-5.054980359713895,4.5539036200852845e-07,-0.00228324626691599,-0.001001176731089072,-0.0005157130010297688,-0.002132492429121776,0.027080801211400538,1.2383996894908184e-06,0.0003442751136784475,True,NO_REPLICATION,1,same_direction,0.0006109801338561442
T0433,context.btc_regime,regime_follow,um,1h,LONG,12,8,0.375,1493,-0.00032934531962809584,-0.49171256220474713,-0.40919410005251217,0.6824559557291084,-0.0019054054818424277,0.001058688764238845,0.001787740729718159,-0.0055647729685358305,0.03687760667071232,0.730788530497459,1.0,True,NO_REPLICATION,2,same_direction,0.002880345055287928
T0434,context.btc_regime,regime_follow,um,1h,LONG,24,8,0.75,914,0.0004901561399575788,0.448002711921227,0.28658648315733987,0.7744939853880208,-0.0026408431589258546,0.003354510393781395,0.0034039477864064084,-0.011481063395193725,0.04796317968108455,0.8098443332688019,1.0,True,NO_REPLICATION,3,same_direction,0.003912946453051314
T0435,derivatives.funding,funding_sign,um,1h,LONG,4,8,0.0,16085,-0.001320119029667783,-21.23411459220629,-3.940696371587223,8.158885190104373e-05,-0.0017796448030575173,-0.0007581299878846927,-9.041149539532956e-05,-0.001974591112557771,0.04946323359708791,0.00017982848990434128,0.061681172037189064,True,NO_REPLICATION,1,not_comparable,0.000787545726486891
T0436,derivatives.funding,funding_sign,um,1h,LONG,12,8,0.625,10388,-4.95599033510611e-05,-0.5148282760108227,-0.06242993953725463,0.9502216543664447,-0.001430757770483959,0.00161046789133452,0.005051601426221805,-0.003464627384892541,0.03824783529125234,0.9578234276013762,1.0,False,NO_REPLICATION,2,not_comparable,0.002405167763990043
T0437,derivatives.funding,funding_sign,um,1h,LONG,24,8,0.75,7560,0.001563816945677558,11.822456109322339,1.1116158744760434,0.2663386983123709,-0.0009640274236488086,0.004595235157825108,0.013988585740131607,-0.005161283394363548,0.05091439211809236,0.32634044720284017,1.0,False,NO_REPLICATION,3,not_comparable,0.0050687184270697275
T0438,derivatives.funding_zscore,z90_extreme,um,1h,LONG,4,8,0.375,3015,-0.0002654904055561705,-0.8004535727518541,-0.24822285457211046,0.8039788943442517,-0.0017922248094347144,0.0017221143877457078,0.0016102903027812128,-0.0025494075033930716,0.06289080131505913,0.8367584673991953,1.0,False,NO_REPLICATION,1,not_comparable,0.001772066592230702
T0439,derivatives.funding_zscore,z90_extreme,um,1h,LONG,12,8,0.75,1647,0.0015704904746316585,2.5865978117183417,0.90792497309909,0.3640507673305404,-0.0009518492416764448,0.004491834818475102,0.012381138714991951,-0.004166117877207679,0.048907091686887866,0.42736394425759094,1.0,False,NO_REPLICATION,2,not_comparable,0.003214459524604193
T0440,derivatives.funding_zscore,z90_extreme,um,1h,LONG,24,8,0.625,1286,0.0024556144466713254,3.1579201784193245,0.9669515355698881,0.33375020990100457,-0.0018147472019588713,0.007871237256768054,0.015805409854529162,-0.005909501296843318,0.04647731072626383,0.3979734364119234,1.0,False,NO_REPLICATION,3,not_comparable,0.002336638296612965
T0441,trend.ema_20_50_spread,ema_10_30,um,4h,LONG,3,8,0.5,7028,-0.0005356509489343114,-3.76455486911034,-0.8559763552225698,0.3920400444535194,-0.0020882541943737206,0.0009597681861562717,0.0026572498896711184,-0.0063009922217168056,0.0322819147867124,0.4538779075143349,1.0,True,NO_REPLICATION,1,same_direction,0.0014630023589390652
T0442,trend.ema_20_50_spread,ema_10_30,um,4h,LONG,6,8,0.625,6389,0.0006484844762207165,4.143167318574157,0.5543207851311717,0.5793787326823826,-0.002499408017357778,0.0037295210707218346,0.005643838878969883,-0.007797025044571928,0.0481742230399112,0.6284222695952385,1.0,False,NO_REPLICATION,2,opposite_direction,0.003414149203485733
T0443,trend.ema_20_50_spread,ema_20_50,um,4h,LONG,3,8,0.625,6878,-0.00014351493471377933,-0.9870957209613742,-0.22475651941799107,0.8221753706847212,-0.0016440707697647332,0.0013464955865193796,0.0019944925477725804,-0.005915053384150388,0.05270388382138512,0.8502935434167568,1.0,True,NO_REPLICATION,1,same_direction,0.0020575827683264577
T0444,trend.ema_20_50_spread,ema_20_50,um,4h,LONG,6,8,0.625,6285,0.0014615479195499797,9.185828674371622,1.2500583111112542,0.21132479720473474,-0.0015733099386856762,0.004391173056117282,0.0067148448528688105,-0.008275492116788416,0.04885853382672912,0.2655696156407811,1.0,False,NO_REPLICATION,2,same_direction,0.0037358522515644633
T0445,trend.ema_20_50_spread,ema_50_200,um,4h,LONG,3,8,0.375,6560,-0.0009209344883152493,-6.041330243348035,-1.3534309106245261,0.17596464771656956,-0.0022755815523894793,0.00046523598531451177,0.0018400865609859152,-0.00841068542908633,0.04191493159852257,0.2270124124125027,1.0,True,NO_REPLICATION,1,same_direction,0.0005887784068690648
T0446,trend.ema_20_50_spread,ema_50_200,um,4h,LONG,6,8,0.625,5839,0.00023332729828236067,1.362398094670704,0.18681418879621348,0.8518128130830328,-0.00258717012434435,0.002934643539664144,0.005124891275836299,-0.012800847729781637,0.05342148000438853,0.8773439873171291,1.0,True,NO_REPLICATION,2,same_direction,0.0019138535813801177
T0447,trend.ema_50_200_regime,ema_10_30,um,4h,LONG,3,8,0.5,7028,-0.0005356509489343114,-3.76455486911034,-0.8559763552225698,0.3920400444535194,-0.0020882541943737206,0.0009597681861562717,0.0026572498896711184,-0.0063009922217168056,0.0322819147867124,0.4538779075143349,1.0,True,NO_REPLICATION,1,same_direction,0.0014630023589390652
T0448,trend.ema_50_200_regime,ema_10_30,um,4h,LONG,6,8,0.625,6389,0.0006484844762207165,4.143167318574157,0.5543207851311717,0.5793787326823826,-0.002499408017357778,0.0037295210707218346,0.005643838878969883,-0.007797025044571928,0.0481742230399112,0.6284222695952385,1.0,False,NO_REPLICATION,2,opposite_direction,0.003414149203485733
T0449,trend.ema_50_200_regime,ema_20_50,um,4h,LONG,3,8,0.625,6878,-0.00014351493471377933,-0.9870957209613742,-0.22475651941799107,0.8221753706847212,-0.0016440707697647332,0.0013464955865193796,0.0019944925477725804,-0.005915053384150388,0.05270388382138512,0.8502935434167568,1.0,True,NO_REPLICATION,1,same_direction,0.0020575827683264577
T0450,trend.ema_50_200_regime,ema_20_50,um,4h,LONG,6,8,0.625,6285,0.0014615479195499797,9.185828674371622,1.2500583111112542,0.21132479720473474,-0.0015733099386856762,0.004391173056117282,0.0067148448528688105,-0.008275492116788416,0.04885853382672912,0.2655696156407811,1.0,False,NO_REPLICATION,2,same_direction,0.0037358522515644633
T0451,trend.ema_50_200_regime,ema_50_200,um,4h,LONG,3,8,0.375,6560,-0.0009209344883152493,-6.041330243348035,-1.3534309106245261,0.17596464771656956,-0.0022755815523894793,0.00046523598531451177,0.0018400865609859152,-0.00841068542908633,0.04191493159852257,0.2270124124125027,1.0,True,NO_REPLICATION,1,same_direction,0.0005887784068690648
T0452,trend.ema_50_200_regime,ema_50_200,um,4h,LONG,6,8,0.625,5839,0.00023332729828236067,1.362398094670704,0.18681418879621348,0.8518128130830328,-0.00258717012434435,0.002934643539664144,0.005124891275836299,-0.012800847729781637,0.05342148000438853,0.8773439873171291,1.0,True,NO_REPLICATION,2,same_direction,0.0019138535813801177
T0453,trend.ema_slope,default,um,4h,LONG,3,8,0.375,7074,-0.0007239407884035917,-5.121157137167008,-1.2012556000644148,0.22969229073354247,-0.0020304904923637906,0.000579965540637757,0.00283003163719243,-0.0050129482234572455,0.030114544419760587,0.2870204492472035,1.0,False,NO_REPLICATION,1,same_direction,0.0015032180560165167
T0454,trend.ema_slope,default,um,4h,LONG,6,8,0.625,6416,0.001151935652712005,7.390819147800224,0.9628540014765365,0.33565708846211184,-0.0020727956205044786,0.004469607302810585,0.007968845101856291,-0.0074604620267644615,0.052941427089572515,0.39961694311394735,1.0,False,NO_REPLICATION,2,opposite_direction,0.003941333666136271
T0455,trend.adx_dmi,adx14_threshold20,um,4h,LONG,3,8,0.375,6514,-0.0010459737370878586,-6.813472923390311,-1.5379909994818732,0.12409939309491322,-0.002540421347978818,0.0004067671975759251,0.0028663780347297487,-0.005729188600656691,0.043103587240506586,0.1660515773092998,1.0,False,NO_REPLICATION,1,same_direction,0.0013567345082212742
T0456,trend.adx_dmi,adx14_threshold20,um,4h,LONG,6,8,0.75,5822,0.001555535474157734,9.056327530546326,1.249665242310384,0.21147210134358496,-0.0014887477298486443,0.004794490034876306,0.01134218155035317,-0.007650375815852491,0.07150414859693624,0.2655696156407811,1.0,False,NO_REPLICATION,2,opposite_direction,0.006772082704796864
T0457,trend.kaufman_er,er10_threshold0.3,um,4h,LONG,3,8,0.375,6198,-0.00119396225998216,-7.400178087369428,-1.6376882768553567,0.10153750831450183,-0.002857080545354157,0.0005440241649240665,0.0033619580069371643,-0.007292970474960519,0.03329757035263492,0.13707563622457744,1.0,True,NO_REPLICATION,1,same_direction,0.0012228094234438033
T0458,trend.kaufman_er,er10_threshold0.3,um,4h,LONG,6,8,0.625,5631,5.840119877619358e-05,0.32885715030874607,0.04374399579815755,0.965110020484245,-0.0036132339602177543,0.004204734068314637,0.011170969366542024,-0.013709704935425327,0.05843128144045814,0.9691777173403126,1.0,False,NO_REPLICATION,2,opposite_direction,0.003856808108583477
T0459,trend.donchian,donchian_20,um,4h,LONG,3,8,0.625,3684,-0.00026096395323694713,-0.9613912037249133,-0.2797178946364743,0.7797096557953233,-0.0026774991157166436,0.001955286886931386,0.005456034472146929,-0.009835776272557334,0.0369976958466341,0.8141719610238458,1.0,False,NO_REPLICATION,1,same_direction,0.0011797453143747429
T0460,trend.donchian,donchian_20,um,4h,LONG,6,8,0.625,3423,0.0012612564736884555,4.317280909435583,0.7307272839263763,0.4649957729414006,-0.0028563254748834813,0.005745617759242106,0.013474936873258543,-0.012089711745144113,0.1005387992333439,0.5223429485047532,1.0,False,NO_REPLICATION,2,same_direction,0.005823197675297246
T0461,trend.donchian,donchian_48,um,4h,LONG,3,8,0.625,2780,0.0014479065989823645,4.025180345170973,1.2727261779017416,0.20322169230486192,-0.0010064640878184481,0.00395146137447939,0.006261597658433877,-0.009202650878057446,0.037410479778550706,0.2582110913991187,1.0,False,NO_REPLICATION,1,same_direction,0.00020574538479205175
T0462,trend.donchian,donchian_48,um,4h,LONG,6,8,0.625,2582,0.001620072571925321,4.183027380711179,0.7643087676785881,0.4447531295952491,-0.0034496269156092697,0.007150405155637208,0.012636998561795463,-0.01225634700971334,0.09558669145095045,0.5048549038648774,1.0,False,NO_REPLICATION,2,same_direction,0.005522178947732474
T0463,trend.donchian,donchian_55,um,4h,LONG,3,8,0.625,2637,0.0019797702420270044,5.220654128225211,1.7389562842145745,0.08215919625372098,-0.0005087092611816749,0.004520842754869979,0.007795419124813103,-0.008664890413455032,0.040206286871498784,0.1117128639708868,1.0,False,NO_REPLICATION,1,same_direction,6.357630664968381e-05
T0464,trend.donchian,donchian_55,um,4h,LONG,6,8,0.5,2452,0.0028609778053973593,7.0151175788343245,1.3305820651882745,0.18345034254749248,-0.0022873870579419283,0.00824164155084571,0.015529177502114534,-0.01008168433984355,0.10256301459569135,0.2354642766823503,1.0,False,NO_REPLICATION,2,same_direction,0.0068635758888564765
T0465,momentum.roc,roc_6,um,4h,LONG,3,8,0.375,6835,-0.0013713081295657478,-9.372891065581886,-2.063055854659254,0.039145010029901256,-0.0028247593210343406,0.00017803896615839902,0.0030653410633738115,-0.007328985923922462,0.03194209536419567,0.05594258522231635,1.0,True,NO_REPLICATION,1,same_direction,0.0011757597723434975
T0466,momentum.roc,roc_6,um,4h,LONG,6,8,0.375,5670,-0.002469662023477021,-14.002983673114711,-1.9425495782477729,0.05212005845096881,-0.005250095316226322,0.0004888919269496268,0.0027066513670044087,-0.011971374474743805,0.022291400040777745,0.0733757247466153,1.0,True,NO_REPLICATION,2,same_direction,0.0012674936769974626
T0467,momentum.roc,roc_12,um,4h,LONG,3,8,0.5,6963,-0.00024015716303055977,-1.6722143261817877,-0.362568422459013,0.716938308339209,-0.0017814767859513098,0.001412511073708684,0.005329625934850357,-0.005677703792454534,0.029007337251466404,0.7591111500062213,1.0,False,NO_REPLICATION,1,same_direction,0.0024427569700449714
T0468,momentum.roc,roc_12,um,4h,LONG,6,8,0.625,6128,0.0003969347298986932,2.432416024819192,0.2954575297823408,0.767654402958683,-0.0025731138598973024,0.003600552783399957,0.009833250506535399,-0.00764903530042386,0.045260891937141806,0.8062152028612927,1.0,False,NO_REPLICATION,2,opposite_direction,0.003726607343128221
T0469,momentum.roc,roc_24,um,4h,LONG,3,8,0.5,6885,-0.0005034305728350186,-3.466119493969103,-0.8248964775025811,0.4094589483773232,-0.002018289267171919,0.0009306302212739498,0.001985343173648788,-0.0047465553165225525,0.025486685929515248,0.47044219600798837,1.0,True,NO_REPLICATION,1,same_direction,0.0018371264966856498
T0470,momentum.roc,roc_24,um,4h,LONG,6,8,0.625,6231,0.0013241725126264749,8.250918926175565,1.0100614181064806,0.31250509221279665,-0.001708159838216155,0.004686956366073639,0.008507777228447937,-0.007338981378105037,0.04649499865554789,0.37680039826614714,1.0,False,NO_REPLICATION,2,opposite_direction,0.004511222103078915
T0471,momentum.rsi,rsi_7_30_70,um,4h,LONG,3,8,0.375,2863,-0.001967445328721204,-5.632795976128807,-1.8617193723938503,0.06274508953248481,-0.003916720668600914,5.049342642778087e-06,0.002621235530924631,-0.00725968699838761,0.030579250020998844,0.08735780421097333,1.0,True,NO_REPLICATION,1,same_direction,0.0013909847912713714
T0472,momentum.rsi,rsi_7_30_70,um,4h,LONG,6,8,0.625,2520,-0.0001267510264976206,-0.31941258677400386,-0.06637627818658556,0.947083523201765,-0.003956780551877294,0.003923496304251351,0.014362384303521443,-0.014153400862062133,0.046169761887606145,0.9559347710821554,1.0,False,NO_REPLICATION,2,same_direction,0.004824043383915445
T0473,momentum.rsi,rsi_14_30_70,um,4h,LONG,3,8,0.25,1295,-0.0026601280356161657,-3.4448658061229347,-1.5066625354929846,0.1321412506631354,-0.005450960963496036,0.00034279301644454417,0.009433615664323974,-0.009187132129821097,0.044771277012137616,0.17618833421751387,1.0,False,NO_REPLICATION,1,same_direction,0.001879723041130872
T0474,momentum.rsi,rsi_14_30_70,um,4h,LONG,6,8,0.5,1114,0.0016145246720362418,1.7985804846483733,0.5384105643636251,0.5904012907916444,-0.002987721584819418,0.007254991228584676,0.02798343513358171,-0.011917838957336363,0.03682905346703839,0.6385456020579158,1.0,False,NO_REPLICATION,2,same_direction,0.008572281586730138
T0475,momentum.rsi,rsi_21_30_70,um,4h,LONG,3,8,0.5,683,-0.0003839862939514112,-0.26226263876881384,-0.13557422740100816,0.8921978855425438,-0.00463098658162318,0.004463220322181898,0.016376153906901253,-0.006522851229238361,0.04004491640984742,0.9046727162925055,1.0,False,NO_REPLICATION,1,same_direction,0.006114095820099889
T0476,momentum.rsi,rsi_21_30_70,um,4h,LONG,6,8,0.5,568,0.0049866967272826235,2.8324437410965304,1.026969984014563,0.304872506594993,-0.002409875095448145,0.01448419955149516,0.06604011412373771,-0.006491246756216982,0.02866955905975068,0.36877378397730354,1.0,False,NO_REPLICATION,2,same_direction,0.01568959556440011
T0477,volatility.atr_natr,natr14_filter,um,4h,LONG,3,8,0.375,3498,-0.0001752263443234786,-0.6129417524435281,-0.14706003689268304,0.8830931101324068,-0.0027310906450607113,0.0022580266270529727,0.004447306908956561,-0.012833005231040527,0.03555963940803293,0.9021870152163507,1.0,True,NO_REPLICATION,1,same_direction,0.004715994196715833
T0478,volatility.atr_natr,natr14_filter,um,4h,LONG,6,8,0.625,2861,0.0025794141525229838,7.379703890368257,1.1314475960254917,0.25796160963237835,-0.003184614021190014,0.007765324677346972,0.012676577322300394,-0.014529819334370695,0.06651197083908701,0.31865845895764383,1.0,False,NO_REPLICATION,2,opposite_direction,0.014864985455108375
T0479,volatility.bollinger_bandwidth,bb20_2s_filter,um,4h,LONG,3,8,0.25,6467,-0.0012260513792640671,-7.928874269700722,-1.909785138956458,0.056205086302393195,-0.002495817081319351,-3.554294619058398e-05,0.0011929422036145124,-0.005014188533538447,0.028558609193141224,0.07868712082335047,1.0,True,NO_REPLICATION,1,same_direction,0.001287083090445313
T0480,volatility.bollinger_bandwidth,bb20_2s_filter,um,4h,LONG,6,8,0.625,5991,-0.0005801414528814621,-3.475627444212839,-0.47828476113873053,0.6324649961029487,-0.0032486819336819167,0.002120918373408312,0.005681802394557788,-0.00845844865501534,0.0835525151998863,0.6820877846702271,1.0,False,NO_REPLICATION,2,same_direction,0.0026389670329024653
T0481,volatility.realized_percentile,rv20_p100_filter,um,4h,LONG,3,8,0.5,3666,-0.0008583073570123412,-3.146554770807243,-0.8044648313705822,0.42118075123003906,-0.0031367133101142955,0.0014267372905090534,0.002727576234601255,-0.010278826081478594,0.02358815552810056,0.48026040411751064,1.0,True,NO_REPLICATION,1,same_direction,0.003259694522177813
T0482,volatility.realized_percentile,rv20_p100_filter,um,4h,LONG,6,8,0.625,3036,0.0013272854562581392,4.029638645199711,0.5853526287972647,0.5583541522864846,-0.0038015826250142435,0.0067288913804266414,0.014273670569199808,-0.016697283616834382,0.055839663198454036,0.6099938426713618,1.0,False,NO_REPLICATION,2,same_direction,0.008464633564584512
T0483,volume.rvol,rvol20_filter,um,4h,LONG,3,8,0.625,3971,-0.0008522997007768778,-3.3844821117849815,-0.8516786191219596,0.39444386081964117,-0.003382030290752464,0.001657636376692685,0.005165281314795194,-0.011635720147684114,0.038643927052699416,0.4559626281034384,1.0,True,NO_REPLICATION,1,same_direction,0.0010446522019079475
T0484,volume.rvol,rvol20_filter,um,4h,LONG,6,8,0.5,3672,-0.0013575657191514858,-4.9849813207242555,-0.7665561822698933,0.44339472642260436,-0.005422207888370701,0.0027862703612609504,0.009179937573180969,-0.013905899902849822,0.07972677996051333,0.5040697942488555,1.0,False,NO_REPLICATION,2,same_direction,0.003321289350681121
T0485,volume.vwap_deviation,vwap_dev20_reversal,um,4h,LONG,3,8,0.125,6796,-0.0016010359879322323,-10.880640573987451,-2.424581484916496,0.01535195160740408,-0.0028301883256672497,-0.0002538743778299177,2.625726996190745e-05,-0.004816445566240618,0.02539467137981819,0.02383177703325972,1.0,True,NO_REPLICATION,1,same_direction,0.0012943732315397667
T0486,volume.vwap_deviation,vwap_dev20_reversal,um,4h,LONG,6,8,0.5,6094,-0.0008458551273032872,-5.154641145786233,-0.6523885973035158,0.5141751290438993,-0.003549398600135936,0.00219637963455366,0.004484475351663871,-0.00870605530174972,0.03229159008619284,0.5691308895420027,1.0,False,NO_REPLICATION,2,same_direction,0.002135539920661091
T0487,orderflow.taker_ratio,ratio_sign,um,4h,LONG,3,8,0.25,7612,-0.001142501046594964,-8.696717966680866,-1.8299123243102065,0.06730214237270625,-0.0024152061292276035,0.000288468375190826,0.002552185315872559,-0.005376256989195294,0.034127474714082895,0.09353018315030501,1.0,True,NO_REPLICATION,1,same_direction,0.0018724314732882304
T0488,orderflow.taker_ratio,ratio_sign,um,4h,LONG,6,8,0.625,7147,0.0007826912813371348,5.593894587716502,0.6763344253231693,0.4988502295990594,-0.0017383307511682987,0.003551140664615599,0.009162176907130603,-0.007914284595494661,0.11323820682488545,0.5546040787895424,1.0,False,NO_REPLICATION,2,opposite_direction,0.004510648165284429
T0489,orderflow.cvd,cvd_slope6_sign,um,4h,LONG,3,8,0.375,5891,-0.0009552143013239976,-5.6271674490996695,-1.3653609136280893,0.17219178475448385,-0.0023779528425353774,0.0006774213287467825,0.004287406743980665,-0.004478368159209608,0.037877154047089266,0.22405678016246092,1.0,False,NO_REPLICATION,1,same_direction,0.0018689482791937073
T0490,orderflow.cvd,cvd_slope6_sign,um,4h,LONG,6,8,0.625,5174,0.000585500993336124,3.029382139521106,0.4304299720709347,0.666900828135809,-0.002420818129920372,0.0039148532370580705,0.008489045957794792,-0.006932590095236861,0.045085194528062596,0.7151447178307399,1.0,False,NO_REPLICATION,2,opposite_direction,0.004370689001612394
T0491,context.btc_regime,regime_follow,um,4h,LONG,3,8,0.75,1721,0.0013756579136055922,2.367507269315224,1.4054455767838419,0.16006941739852326,-0.0006247328796659948,0.0031425436103778735,0.003126524875730364,-0.004185528638433107,0.049164447376023095,0.21009111033556177,1.0,False,NO_REPLICATION,1,same_direction,0.003012766906008896
T0492,context.btc_regime,regime_follow,um,4h,LONG,6,8,0.5,1170,-0.0003264741295904524,-0.3819747316208293,-0.1604025078095525,0.8725917267088087,-0.004857258036675782,0.0033752284011532314,0.004582442423100877,-0.020822911892769438,0.05733746187202481,0.8938744517504869,1.0,True,NO_REPLICATION,2,opposite_direction,-0.0006560710610909242
T0493,context.market_breadth,breadth_0.4_0.6,um,4h,LONG,3,8,0.25,824,-0.0008791910427648443,-0.7244534192382317,-0.9899596231057537,0.3224848110379957,-0.0026201718277830324,0.0007292861109765904,0.0018701123814318687,-0.003145782938841651,0.06432900265021274,0.3863684899282484,1.0,False,NO_REPLICATION,1,same_direction,0.0008125792068428399
T0494,context.market_breadth,breadth_0.4_0.6,um,4h,LONG,6,8,0.375,599,0.00042027958959185366,0.25174747416552035,0.24742973746372074,0.8046605896815014,-0.003078272567720999,0.003284941501418228,0.00927118714158289,-0.00708024100751552,0.04120867591310111,0.8367584673991953,1.0,False,NO_REPLICATION,2,opposite_direction,0.004084222922863637
T0495,derivatives.funding,funding_sign,um,4h,LONG,3,8,0.625,5223,-0.0002275715609977154,-1.1886062630910676,-0.29160964999919703,0.770596679128068,-0.0018003756589496918,0.0016462436155198622,0.0042596188360155135,-0.004170068270374688,0.04245404206006273,0.8080042849109839,1.0,False,NO_REPLICATION,1,not_comparable,0.0023933254879114512
T0496,derivatives.funding,funding_sign,um,4h,LONG,6,8,0.75,4187,0.001542000805506219,6.456357372654539,1.0267187809475837,0.30461222738408145,-0.0013669938129333753,0.005052045019666495,0.012401101753152531,-0.007511848718313638,0.04184584596038414,0.36877378397730354,1.0,False,NO_REPLICATION,2,not_comparable,0.004638642660063743
T0497,derivatives.funding_zscore,z90_extreme,um,4h,LONG,3,8,0.625,1315,0.0014206972920803797,1.8682169390856993,0.8844216780409511,0.3766304227684094,-0.0015472323874092574,0.004603251614918335,0.010724155779436868,-0.004817871478646799,0.041106509302500434,0.43940215989647763,1.0,False,NO_REPLICATION,1,not_comparable,0.002174434080328626
T0498,derivatives.funding_zscore,z90_extreme,um,4h,LONG,6,8,0.625,1145,0.00224881769570636,2.574896261583782,0.9137934939576062,0.3610179104796946,-0.001621942914836695,0.006766826928408955,0.01653361523191429,-0.004994671857816425,0.04598921104045979,0.42512389458356564,1.0,False,NO_REPLICATION,2,not_comparable,0.0033763006797934906
T0499,trend.ema_20_50_spread,ema_10_30,um,15m,SHORT,4,8,0.0,109560,-0.0021087735615632516,-231.03723140486983,-34.21272824105893,3.504955863374054e-255,-0.00221983683191743,-0.00200788461881136,-0.001879739559676664,-0.0023405248611241022,0.023493125101170378,5.888325850468411e-254,2.649746632710785e-252,True,NO_REPLICATION,1,same_direction,0.0002258609159450553
T0500,trend.ema_20_50_spread,ema_10_30,um,15m,SHORT,16,8,0.0,80067,-0.0023320297175008177,-186.71862339113795,-10.672485501088982,1.426698168624186e-26,-0.0027786085904171567,-0.0019102602612367386,-0.0011225497089027117,-0.0031066788758080687,0.022832101255073057,7.704170110570604e-26,1.0785838154798845e-23,True,NO_REPLICATION,2,same_direction,0.000530571082219089
T0501,trend.ema_20_50_spread,ema_10_30,um,15m,SHORT,48,8,0.125,48995,-0.00301902435369094,-147.9170982090876,-5.763298338804357,8.297903581042152e-09,-0.004274280040747732,-0.0018334685603711193,0.0013968223870181645,-0.005842911172687695,0.02969134036577793,2.5500874419788077e-08,6.273215107267867e-06,True,NO_REPLICATION,3,same_direction,0.001632966684107816
T0502,trend.ema_20_50_spread,ema_10_30,um,15m,SHORT,96,8,0.125,33424,-0.003057985880016653,-102.2101200536766,-3.337188931410357,0.0008472268290623017,-0.005740481153580867,-0.0006297469877562685,0.006690241425653205,-0.007750140356341594,0.03526893685836027,0.0016423166224900003,0.6405034827711001,False,NO_REPLICATION,4,same_direction,0.002431349505590143
T0503,trend.ema_20_50_spread,ema_20_50,um,15m,SHORT,4,8,0.0,108649,-0.0021132415805189017,-229.60158448179814,-33.849408489125125,7.474057830934418e-250,-0.002225131467849061,-0.0019990139148107627,-0.0018400791572446885,-0.0022925764286454726,0.02231496810108619,1.130077544037284e-248,5.6503877201864193e-247,True,NO_REPLICATION,1,same_direction,0.00024833920474386095
T0504,trend.ema_20_50_spread,ema_20_50,um,15m,SHORT,16,8,0.0,81148,-0.0023594353647911834,-191.46346098207493,-10.462657515000311,1.331149382140144e-25,-0.002825103516504085,-0.0019308225935973115,-0.0012505345465044417,-0.002946492409324478,0.02403551042856645,7.08696431618274e-25,1.006348932897949e-22,True,NO_REPLICATION,2,same_direction,0.0007038149557385925
