trial_id,feature_id,variant,market,timeframe,side,horizon_bars,valid_fold_count,positive_fold_fraction,aggregate_hac_t,fdr_q_value,max_top_symbol_share_abs,catastrophic_reversal,temporal_replication
T0240,context.market_breadth,breadth_0.4_0.6,spot,4h,LONG,6,8,0.375,-0.2327796635207722,0.8472811352369173,0.03361051512575704,False,NO_REPLICATION
T0241,trend.ema_20_50_spread,ema_10_30,um,15m,LONG,4,8,0.0,-34.8072501059632,9.283836127224779e-263,0.0238583074637266,True,NO_REPLICATION
T0242,trend.ema_20_50_spread,ema_10_30,um,15m,LONG,16,8,0.0,-9.565088162433533,5.2748479104802575e-21,0.02378362368020025,True,NO_REPLICATION
T0243,trend.ema_20_50_spread,ema_10_30,um,15m,LONG,48,8,0.125,-2.895873874906034,0.006559153611343432,0.028493320121858436,True,NO_REPLICATION
T0244,trend.ema_20_50_spread,ema_10_30,um,15m,LONG,96,8,0.5,-0.712472734591289,0.5317431722365519,0.03705210435845131,False,NO_REPLICATION
T0245,trend.ema_20_50_spread,ema_20_50,um,15m,LONG,4,8,0.0,-34.13713232617728,6.909780500194583e-253,0.02379396656436347,True,NO_REPLICATION
T0246,trend.ema_20_50_spread,ema_20_50,um,15m,LONG,16,8,0.0,-8.878815124025817,2.8462887886519053e-18,0.028953473116306815,True,NO_REPLICATION
T0247,trend.ema_20_50_spread,ema_20_50,um,15m,LONG,48,8,0.125,-3.0187517572143885,0.004604052717192579,0.033475992963411465,True,NO_REPLICATION
T0248,trend.ema_20_50_spread,ema_20_50,um,15m,LONG,96,8,0.625,-0.9160231154672883,0.4241879010172104,0.04690737137206398,True,NO_REPLICATION
T0249,trend.ema_20_50_spread,ema_50_200,um,15m,LONG,4,8,0.0,-34.29419784125565,3.9294518551898566e-255,0.024999580281646245,True,NO_REPLICATION
T0250,trend.ema_20_50_spread,ema_50_200,um,15m,LONG,16,8,0.0,-8.217929890739299,8.102980977879505e-16,0.02994275238391322,True,NO_REPLICATION
T0251,trend.ema_20_50_spread,ema_50_200,um,15m,LONG,48,8,0.25,-1.7819382808020325,0.1022770768207309,0.030172916033291013,True,NO_REPLICATION
T0252,trend.ema_20_50_spread,ema_50_200,um,15m,LONG,96,8,0.5,-0.013553843706486452,0.9904962030678228,0.05513205303983223,False,NO_REPLICATION
T0253,trend.ema_50_200_regime,ema_10_30,um,15m,LONG,4,8,0.0,-34.8072501059632,9.283836127224779e-263,0.0238583074637266,True,NO_REPLICATION
T0254,trend.ema_50_200_regime,ema_10_30,um,15m,LONG,16,8,0.0,-9.565088162433533,5.2748479104802575e-21,0.02378362368020025,True,NO_REPLICATION
T0255,trend.ema_50_200_regime,ema_10_30,um,15m,LONG,48,8,0.125,-2.895873874906034,0.006559153611343432,0.028493320121858436,True,NO_REPLICATION
T0256,trend.ema_50_200_regime,ema_10_30,um,15m,LONG,96,8,0.5,-0.712472734591289,0.5317431722365519,0.03705210435845131,False,NO_REPLICATION
T0257,trend.ema_50_200_regime,ema_20_50,um,15m,LONG,4,8,0.0,-34.13713232617728,6.909780500194583e-253,0.02379396656436347,True,NO_REPLICATION
T0258,trend.ema_50_200_regime,ema_20_50,um,15m,LONG,16,8,0.0,-8.878815124025817,2.8462887886519053e-18,0.028953473116306815,True,NO_REPLICATION
T0259,trend.ema_50_200_regime,ema_20_50,um,15m,LONG,48,8,0.125,-3.0187517572143885,0.004604052717192579,0.033475992963411465,True,NO_REPLICATION
T0260,trend.ema_50_200_regime,ema_20_50,um,15m,LONG,96,8,0.625,-0.9160231154672883,0.4241879010172104,0.04690737137206398,True,NO_REPLICATION
T0261,trend.ema_50_200_regime,ema_50_200,um,15m,LONG,4,8,0.0,-34.29419784125565,3.9294518551898566e-255,0.024999580281646245,True,NO_REPLICATION
T0262,trend.ema_50_200_regime,ema_50_200,um,15m,LONG,16,8,0.0,-8.217929890739299,8.102980977879505e-16,0.02994275238391322,True,NO_REPLICATION
T0263,trend.ema_50_200_regime,ema_50_200,um,15m,LONG,48,8,0.25,-1.7819382808020325,0.1022770768207309,0.030172916033291013,True,NO_REPLICATION
T0264,trend.ema_50_200_regime,ema_50_200,um,15m,LONG,96,8,0.5,-0.013553843706486452,0.9904962030678228,0.05513205303983223,False,NO_REPLICATION
T0265,trend.ema_slope,default,um,15m,LONG,4,8,0.0,-35.992286167838195,1.0989109017149163e-280,0.023419317905150252,True,NO_REPLICATION
T0266,trend.ema_slope,default,um,15m,LONG,16,8,0.0,-9.961881056777123,1.105790880870341e-22,0.025767578203387837,True,NO_REPLICATION
T0267,trend.ema_slope,default,um,15m,LONG,48,8,0.125,-3.6338922263379985,0.0005772785627240868,0.031550942691638516,True,NO_REPLICATION
T0268,trend.ema_slope,default,um,15m,LONG,96,8,0.5,-1.0591943570772637,0.35302684278543117,0.03186116128492305,False,NO_REPLICATION
T0269,trend.adx_dmi,adx14_threshold20,um,15m,LONG,4,8,0.0,-34.19573263616571,1.4666331680652594e-253,0.023681722756816116,True,NO_REPLICATION
T0270,trend.adx_dmi,adx14_threshold20,um,15m,LONG,16,8,0.0,-10.045245630262771,4.853102703308569e-23,0.025044182553772876,True,NO_REPLICATION
T0271,trend.adx_dmi,adx14_threshold20,um,15m,LONG,48,8,0.125,-3.3831212015019365,0.0014048938305622723,0.027761732282962255,True,NO_REPLICATION
T0272,trend.adx_dmi,adx14_threshold20,um,15m,LONG,96,8,0.375,-0.8893573215993612,0.43742518340368836,0.04237071853628123,False,NO_REPLICATION
T0273,trend.kaufman_er,er10_threshold0.3,um,15m,LONG,4,8,0.0,-37.82898983775979,2.390012568276124e-309,0.022415767376043366,True,NO_REPLICATION
T0274,trend.kaufman_er,er10_threshold0.3,um,15m,LONG,16,8,0.0,-12.046575029862348,1.3733141055489333e-32,0.023022523895876813,True,NO_REPLICATION
T0275,trend.kaufman_er,er10_threshold0.3,um,15m,LONG,48,8,0.125,-4.000122138351952,0.00014181902944460586,0.026879905527997742,True,NO_REPLICATION
T0276,trend.kaufman_er,er10_threshold0.3,um,15m,LONG,96,8,0.625,-1.1950993563098917,0.28917948205681826,0.036246535586749326,True,NO_REPLICATION
T0277,trend.donchian,donchian_20,um,15m,LONG,4,8,0.0,-29.33657590879804,1.398390879152937e-186,0.025488638920787957,True,NO_REPLICATION
T0278,trend.donchian,donchian_20,um,15m,LONG,16,8,0.0,-11.602951424080096,2.6938491090547443e-30,0.026015757009019275,True,NO_REPLICATION
T0279,trend.donchian,donchian_20,um,15m,LONG,48,8,0.0,-5.611592296110261,6.040189046251756e-08,0.023299460436052875,True,NO_REPLICATION
T0280,trend.donchian,donchian_20,um,15m,LONG,96,8,0.625,-1.5709163076295634,0.15605519564818612,0.03284310359212714,True,NO_REPLICATION
T0281,trend.donchian,donchian_48,um,15m,LONG,4,8,0.0,-22.643476604530868,9.061676741601342e-112,0.02692757727442369,True,NO_REPLICATION
T0282,trend.donchian,donchian_48,um,15m,LONG,16,8,0.0,-10.074910795869814,3.791989961549478e-23,0.02802874717457788,True,NO_REPLICATION
T0283,trend.donchian,donchian_48,um,15m,LONG,48,8,0.125,-4.213738918169709,5.881135849152209e-05,0.028682373686754487,True,NO_REPLICATION
T0284,trend.donchian,donchian_48,um,15m,LONG,96,8,0.5,-1.3694912032188589,0.22270939736995035,0.0429320412356544,True,NO_REPLICATION
T0285,trend.donchian,donchian_55,um,15m,LONG,4,8,0.0,-22.309116319261637,1.6317849512806338e-108,0.028016792005399933,True,NO_REPLICATION
T0286,trend.donchian,donchian_55,um,15m,LONG,16,8,0.0,-9.983282291230415,9.416438014595352e-23,0.029031581130178938,True,NO_REPLICATION
T0287,trend.donchian,donchian_55,um,15m,LONG,48,8,0.125,-4.16248183011788,7.325588072704796e-05,0.03957617044659147,True,NO_REPLICATION
T0288,trend.donchian,donchian_55,um,15m,LONG,96,8,0.375,-1.6677553024129506,0.12899469226028862,0.08448744001221027,True,NO_REPLICATION
T0289,momentum.roc,roc_6,um,15m,LONG,4,8,0.0,-37.629145889272,2.078705515090836e-306,0.02320842981519324,True,NO_REPLICATION
T0290,momentum.roc,roc_6,um,15m,LONG,16,8,0.0,-11.020845944770539,1.799555536666684e-27,0.022932912253800626,True,NO_REPLICATION
T0291,momentum.roc,roc_6,um,15m,LONG,48,8,0.125,-3.517716697312699,0.0008760126424708273,0.02823306842696388,True,NO_REPLICATION
T0292,momentum.roc,roc_6,um,15m,LONG,96,8,0.625,-1.1878752425252534,0.29158939107471854,0.041627139748540036,True,NO_REPLICATION
T0293,momentum.roc,roc_12,um,15m,LONG,4,8,0.0,-35.220592179845546,6.647951832327259e-269,0.022878638334277005,True,NO_REPLICATION
T0294,momentum.roc,roc_12,um,15m,LONG,16,8,0.0,-10.213944954686568,9.057099864188795e-24,0.024548619792035164,True,NO_REPLICATION
T0295,momentum.roc,roc_12,um,15m,LONG,48,8,0.125,-3.3032304217162642,0.001830737159027788,0.025805105141171097,True,NO_REPLICATION
T0296,momentum.roc,roc_12,um,15m,LONG,96,8,0.625,-0.815909734180095,0.4755779730739966,0.03736738971558973,False,NO_REPLICATION
T0297,momentum.roc,roc_24,um,15m,LONG,4,8,0.0,-35.19673863516908,1.4601660258784123e-268,0.022797597404580573,True,NO_REPLICATION
T0298,momentum.roc,roc_24,um,15m,LONG,16,8,0.0,-10.05613777722885,4.3610931985275403e-23,0.025277925984033542,True,NO_REPLICATION
T0299,momentum.roc,roc_24,um,15m,LONG,48,8,0.125,-3.281063125223944,0.00197592471189978,0.025140445397765537,True,NO_REPLICATION
T0300,momentum.roc,roc_24,um,15m,LONG,96,8,0.5,-0.805364633171846,0.48026040411751064,0.03675365774850094,True,NO_REPLICATION
T0301,momentum.rsi,rsi_7_30_70,um,15m,LONG,4,8,0.0,-17.02875295120084,7.31087770357404e-64,0.025535091259226924,True,NO_REPLICATION
T0302,momentum.rsi,rsi_7_30_70,um,15m,LONG,16,8,0.0,-5.803582690959149,2.0447820145849036e-08,0.028738710297907304,True,NO_REPLICATION
T0303,momentum.rsi,rsi_7_30_70,um,15m,LONG,48,8,0.25,-1.4037984675253665,0.2101476201096898,0.03664216236471156,True,NO_REPLICATION
T0304,momentum.rsi,rsi_7_30_70,um,15m,LONG,96,8,0.75,-0.745038559154656,0.5148213416665502,0.041271255919722596,True,NO_REPLICATION
T0305,momentum.rsi,rsi_14_30_70,um,15m,LONG,4,8,0.125,-9.014573577754659,9.157435387878863e-19,0.035060556519922306,True,NO_REPLICATION
T0306,momentum.rsi,rsi_14_30_70,um,15m,LONG,16,8,0.25,-2.3948989236588343,0.025669635385329643,0.027827767915498913,False,NO_REPLICATION
T0307,momentum.rsi,rsi_14_30_70,um,15m,LONG,48,8,0.5,-1.1150182295207902,0.32511336998031365,0.03603701035639288,True,NO_REPLICATION
T0308,momentum.rsi,rsi_14_30_70,um,15m,LONG,96,8,0.625,-0.17290360648750294,0.8861744980000996,0.02804286838582464,False,NO_REPLICATION
T0309,momentum.rsi,rsi_21_30_70,um,15m,LONG,4,8,0.125,-4.353534685391356,3.249623499363672e-05,0.026387492173036,False,NO_REPLICATION
T0310,momentum.rsi,rsi_21_30_70,um,15m,LONG,16,8,0.375,-0.15041345469337647,0.9006967180500595,0.03979370202771344,False,NO_REPLICATION
T0311,momentum.rsi,rsi_21_30_70,um,15m,LONG,48,8,0.375,-0.7594987978712341,0.5068292396838417,0.024709914841021648,True,NO_REPLICATION
T0312,momentum.rsi,rsi_21_30_70,um,15m,LONG,96,8,0.625,0.9973454495934974,0.3829821253293071,0.03566416995015305,False,NO_REPLICATION
T0313,volatility.atr_natr,natr14_filter,um,15m,LONG,4,8,0.0,-21.866931507198426,1.4904175963729008e-104,0.030505611729309854,True,NO_REPLICATION
T0314,volatility.atr_natr,natr14_filter,um,15m,LONG,16,8,0.0,-5.361735239649134,2.3304374131851233e-07,0.03382906945413531,True,NO_REPLICATION
T0315,volatility.atr_natr,natr14_filter,um,15m,LONG,48,8,0.5,-0.6498538215953459,0.5700873567795456,0.042774877310499455,True,NO_REPLICATION
T0316,volatility.atr_natr,natr14_filter,um,15m,LONG,96,8,0.75,1.8079540759434023,0.09744260046080296,0.052360532772348416,False,NO_REPLICATION
T0317,volatility.bollinger_bandwidth,bb20_2s_filter,um,15m,LONG,4,8,0.0,-37.2928893448936,6.239097819652689e-301,0.022505968219568954,True,NO_REPLICATION
T0318,volatility.bollinger_bandwidth,bb20_2s_filter,um,15m,LONG,16,8,0.0,-10.219543712555474,8.633476973162722e-24,0.02433200324940916,True,NO_REPLICATION
T0319,volatility.bollinger_bandwidth,bb20_2s_filter,um,15m,LONG,48,8,0.125,-3.356871024068224,0.0015370397514372636,0.03501342278690257,True,NO_REPLICATION
T0320,volatility.bollinger_bandwidth,bb20_2s_filter,um,15m,LONG,96,8,0.625,-1.1718893075201091,0.2989910370757934,0.03372688711725062,True,NO_REPLICATION
T0321,volatility.realized_percentile,rv20_p100_filter,um,15m,LONG,4,8,0.0,-24.692381632858854,7.751596838006702e-133,0.023539605452838286,True,NO_REPLICATION
T0322,volatility.realized_percentile,rv20_p100_filter,um,15m,LONG,16,8,0.0,-7.784328342705521,2.6761931122876604e-14,0.023301531543350955,True,NO_REPLICATION
T0323,volatility.realized_percentile,rv20_p100_filter,um,15m,LONG,48,8,0.25,-2.086834858577054,0.05305296009962869,0.030405527878702914,False,NO_REPLICATION
T0324,volatility.realized_percentile,rv20_p100_filter,um,15m,LONG,96,8,0.625,-0.0075462098607054625,0.9939791256283269,0.042585021680135615,False,NO_REPLICATION
T0325,volume.rvol,rvol20_filter,um,15m,LONG,4,8,0.0,-28.125903610337396,1.086271230541831e-171,0.026700073325176425,True,NO_REPLICATION
T0326,volume.rvol,rvol20_filter,um,15m,LONG,16,8,0.0,-11.168207628038926,3.6553769410374415e-28,0.027765915678583417,True,NO_REPLICATION
T0327,volume.rvol,rvol20_filter,um,15m,LONG,48,8,0.125,-4.457055604419309,2.0597448304197258e-05,0.02418382252979711,True,NO_REPLICATION
T0328,volume.rvol,rvol20_filter,um,15m,LONG,96,8,0.625,-0.89402669535282,0.4352176612225854,0.07556739952859079,True,NO_REPLICATION
T0329,volume.vwap_deviation,vwap_dev20_reversal,um,15m,LONG,4,8,0.0,-31.4704049632818,2.7960956634735865e-215,0.023210391245519813,True,NO_REPLICATION
T0330,volume.vwap_deviation,vwap_dev20_reversal,um,15m,LONG,16,8,0.0,-8.143948452818885,1.4676400799556979e-15,0.026933876282335782,True,NO_REPLICATION
T0331,volume.vwap_deviation,vwap_dev20_reversal,um,15m,LONG,48,8,0.25,-2.806224823255228,0.008576977907290631,0.026806666628759,True,NO_REPLICATION
T0332,volume.vwap_deviation,vwap_dev20_reversal,um,15m,LONG,96,8,0.625,-1.0437871386051747,0.3610680656312001,0.030906837145875592,True,NO_REPLICATION
T0333,orderflow.taker_ratio,ratio_sign,um,15m,LONG,4,8,0.0,-37.56292508547363,1.123487358021277e-305,0.022568974737962943,True,NO_REPLICATION
T0334,orderflow.taker_ratio,ratio_sign,um,15m,LONG,16,8,0.0,-9.945072831441868,1.2895748429734427e-22,0.027589225650071224,True,NO_REPLICATION
T0335,orderflow.taker_ratio,ratio_sign,um,15m,LONG,48,8,0.125,-2.731375826708374,0.010608658992892846,0.03137602057340537,True,NO_REPLICATION
T0336,orderflow.taker_ratio,ratio_sign,um,15m,LONG,96,8,0.625,-0.6434304792660475,0.5730046990141274,0.0415414085331732,False,NO_REPLICATION
T0337,orderflow.cvd,cvd_slope6_sign,um,15m,LONG,4,8,0.0,-37.416872794928445,3.145238644266287e-303,0.026987556321737407,True,NO_REPLICATION
T0338,orderflow.cvd,cvd_slope6_sign,um,15m,LONG,16,8,0.0,-9.777921321352233,6.698368517150695e-22,0.027130690257166287,True,NO_REPLICATION
T0339,orderflow.cvd,cvd_slope6_sign,um,15m,LONG,48,8,0.125,-2.9881742096732173,0.005053655563171795,0.03222659543725028,True,NO_REPLICATION
T0340,orderflow.cvd,cvd_slope6_sign,um,15m,LONG,96,8,0.625,-0.2865233818369684,0.8098443332688019,0.05499953447292212,False,NO_REPLICATION
T0341,context.btc_regime,regime_follow,um,15m,LONG,4,8,0.0,-21.160492320507995,3.405788411682668e-96,0.022883540736993696,True,NO_REPLICATION
T0342,context.btc_regime,regime_follow,um,15m,LONG,16,8,0.0,-5.995892805367541,7.05185716685139e-09,0.026086430338740765,True,NO_REPLICATION
T0343,context.btc_regime,regime_follow,um,15m,LONG,48,8,0.5,-0.9342523993017134,0.4144603182172025,0.027967321776995534,True,NO_REPLICATION
T0344,context.btc_regime,regime_follow,um,15m,LONG,96,8,0.5,-0.8056499660849638,0.48026040411751064,0.029582702320899653,True,NO_REPLICATION
T0345,context.market_breadth,breadth_0.4_0.6,um,15m,LONG,4,8,0.0,-25.80610000021566,7.055690736825271e-142,0.0228768144376232,True,NO_REPLICATION
T0346,context.market_breadth,breadth_0.4_0.6,um,15m,LONG,16,8,0.0,-6.391031494061874,5.86918179892298e-10,0.02807946766407457,True,NO_REPLICATION
T0347,context.market_breadth,breadth_0.4_0.6,um,15m,LONG,48,8,0.125,-2.2600199061652524,0.03566437561195782,0.024266725620693017,True,NO_REPLICATION
T0348,context.market_breadth,breadth_0.4_0.6,um,15m,LONG,96,8,0.5,-0.7194299384532908,0.5294313583452577,0.03514008624309501,False,NO_REPLICATION
T0349,derivatives.funding,funding_sign,um,15m,LONG,4,8,0.0,-23.912977992851225,9.365783933445409e-125,0.04735898664912804,True,NO_REPLICATION
T0350,derivatives.funding,funding_sign,um,15m,LONG,16,8,0.25,-3.693042313345185,0.0004648589994101359,0.049713358815447396,True,NO_REPLICATION
T0351,derivatives.funding,funding_sign,um,15m,LONG,48,8,0.625,0.44821758263502437,0.7033091821049253,0.05506769178790393,False,NO_REPLICATION
T0352,derivatives.funding,funding_sign,um,15m,LONG,96,8,0.75,1.2312210195995938,0.2732023060815955,0.04764909789512905,False,NO_REPLICATION
T0353,derivatives.funding_zscore,z90_extreme,um,15m,LONG,4,8,0.125,-6.389614762266612,5.67946580705888e-10,0.02728429380946174,False,NO_REPLICATION
T0354,derivatives.funding_zscore,z90_extreme,um,15m,LONG,16,8,0.625,0.14079757806603493,0.9046727162925055,0.08171727034289285,False,NO_REPLICATION
T0355,derivatives.funding_zscore,z90_extreme,um,15m,LONG,48,8,0.75,0.6391388884360462,0.57533039236271,0.06881372939035289,False,NO_REPLICATION
T0356,derivatives.funding_zscore,z90_extreme,um,15m,LONG,96,8,0.75,1.5673591533807112,0.15720053269599757,0.0450920661633115,False,NO_REPLICATION
T0357,trend.ema_20_50_spread,ema_10_30,um,1h,LONG,4,8,0.0,-7.610638441428852,1.0277179457484218e-13,0.03362900890635809,True,NO_REPLICATION
T0358,trend.ema_20_50_spread,ema_10_30,um,1h,LONG,12,8,0.25,-2.513428086580073,0.01908102601771538,0.03529492320047238,True,NO_REPLICATION
T0359,trend.ema_20_50_spread,ema_10_30,um,1h,LONG,24,8,0.375,-1.362868412147659,0.22426186961037323,0.04010231805750722,True,NO_REPLICATION
T0360,trend.ema_20_50_spread,ema_20_50,um,1h,LONG,4,8,0.0,-7.114445332898965,4.085578201553116e-12,0.028092798685053127,True,NO_REPLICATION
T0361,trend.ema_20_50_spread,ema_20_50,um,1h,LONG,12,8,0.25,-2.1601539595355104,0.044996539537902114,0.03352920211607988,True,NO_REPLICATION
T0362,trend.ema_20_50_spread,ema_20_50,um,1h,LONG,24,8,0.375,-0.3740307183500983,0.7521628775892445,0.05348048159079145,False,NO_REPLICATION
T0363,trend.ema_20_50_spread,ema_50_200,um,1h,LONG,4,8,0.0,-6.658077488036663,9.720635964859013e-11,0.032220913916079064,True,NO_REPLICATION
T0364,trend.ema_20_50_spread,ema_50_200,um,1h,LONG,12,8,0.5,-0.7579260420210957,0.5068292396838417,0.043032899189388046,True,NO_REPLICATION
T0365,trend.ema_20_50_spread,ema_50_200,um,1h,LONG,24,8,0.75,1.119642269032584,0.3236799631459867,0.03916362671791276,False,NO_REPLICATION
T0366,trend.ema_50_200_regime,ema_10_30,um,1h,LONG,4,8,0.0,-7.610638441428852,1.0277179457484218e-13,0.03362900890635809,True,NO_REPLICATION
T0367,trend.ema_50_200_regime,ema_10_30,um,1h,LONG,12,8,0.25,-2.513428086580073,0.01908102601771538,0.03529492320047238,True,NO_REPLICATION
T0368,trend.ema_50_200_regime,ema_10_30,um,1h,LONG,24,8,0.375,-1.362868412147659,0.22426186961037323,0.04010231805750722,True,NO_REPLICATION
T0369,trend.ema_50_200_regime,ema_20_50,um,1h,LONG,4,8,0.0,-7.114445332898965,4.085578201553116e-12,0.028092798685053127,True,NO_REPLICATION
T0370,trend.ema_50_200_regime,ema_20_50,um,1h,LONG,12,8,0.25,-2.1601539595355104,0.044996539537902114,0.03352920211607988,True,NO_REPLICATION
T0371,trend.ema_50_200_regime,ema_20_50,um,1h,LONG,24,8,0.375,-0.3740307183500983,0.7521628775892445,0.05348048159079145,False,NO_REPLICATION
T0372,trend.ema_50_200_regime,ema_50_200,um,1h,LONG,4,8,0.0,-6.658077488036663,9.720635964859013e-11,0.032220913916079064,True,NO_REPLICATION
T0373,trend.ema_50_200_regime,ema_50_200,um,1h,LONG,12,8,0.5,-0.7579260420210957,0.5068292396838417,0.043032899189388046,True,NO_REPLICATION
T0374,trend.ema_50_200_regime,ema_50_200,um,1h,LONG,24,8,0.75,1.119642269032584,0.3236799631459867,0.03916362671791276,False,NO_REPLICATION
T0375,trend.ema_slope,default,um,1h,LONG,4,8,0.0,-7.905978362340466,1.0317583830802988e-14,0.030355932849065834,True,NO_REPLICATION
T0376,trend.ema_slope,default,um,1h,LONG,12,8,0.25,-2.2868091836985043,0.03345783437814177,0.031222928861040316,True,NO_REPLICATION
T0377,trend.ema_slope,default,um,1h,LONG,24,8,0.625,-0.9862020726340567,0.38762786041176106,0.038596943314963356,True,NO_REPLICATION
T0378,trend.adx_dmi,adx14_threshold20,um,1h,LONG,4,8,0.0,-8.190735472987678,1.0330882660926283e-15,0.029224457652598616,True,NO_REPLICATION
T0379,trend.adx_dmi,adx14_threshold20,um,1h,LONG,12,8,0.25,-2.4072882883838105,0.02486122617322957,0.03407492149361604,True,NO_REPLICATION
T0380,trend.adx_dmi,adx14_threshold20,um,1h,LONG,24,8,0.375,-1.3464591603514917,0.229472778801539,0.049163277413566984,True,NO_REPLICATION
T0381,trend.kaufman_er,er10_threshold0.3,um,1h,LONG,4,8,0.0,-9.521603411231123,8.478272911227917e-21,0.025286853862722388,True,NO_REPLICATION
T0382,trend.kaufman_er,er10_threshold0.3,um,1h,LONG,12,8,0.125,-3.7988400262975626,0.00031143692451008655,0.027485301577893334,True,NO_REPLICATION
T0383,trend.kaufman_er,er10_threshold0.3,um,1h,LONG,24,8,0.375,-1.1947959351293906,0.28917948205681826,0.035714696284171274,False,NO_REPLICATION
T0384,trend.donchian,donchian_20,um,1h,LONG,4,8,0.0,-8.001408601327926,4.995731228126135e-15,0.032054899672576055,True,NO_REPLICATION
T0385,trend.donchian,donchian_20,um,1h,LONG,12,8,0.125,-3.8597617500367933,0.00024716422117790387,0.03436214562839261,True,NO_REPLICATION
T0386,trend.donchian,donchian_20,um,1h,LONG,24,8,0.25,-1.4667616020464695,0.18929535624061647,0.055514801213896355,True,NO_REPLICATION
T0387,trend.donchian,donchian_48,um,1h,LONG,4,8,0.0,-5.512996633429402,1.0546705630377561e-07,0.02825996670546451,True,NO_REPLICATION
T0388,trend.donchian,donchian_48,um,1h,LONG,12,8,0.375,-2.1062161761707445,0.05099909877508266,0.0418258568196186,True,NO_REPLICATION
T0389,trend.donchian,donchian_48,um,1h,LONG,24,8,0.375,-0.21089642483641105,0.8602843574496729,0.08682462733956148,False,NO_REPLICATION
T0390,trend.donchian,donchian_55,um,1h,LONG,4,8,0.0,-5.7718273656220305,2.503282263345112e-08,0.028782320747048,True,NO_REPLICATION
T0391,trend.donchian,donchian_55,um,1h,LONG,12,8,0.25,-2.3051085510815694,0.031967252328948204,0.03570557506796523,True,NO_REPLICATION
T0392,trend.donchian,donchian_55,um,1h,LONG,24,8,0.375,-0.6675240210157086,0.5600157771355798,0.08470632116139899,False,NO_REPLICATION
T0393,momentum.roc,roc_6,um,1h,LONG,4,8,0.0,-9.104531099333702,3.9983504123980404e-19,0.02153106773421906,True,NO_REPLICATION
T0394,momentum.roc,roc_6,um,1h,LONG,12,8,0.125,-3.5948618744752205,0.0006630016048501812,0.028049196247357622,True,NO_REPLICATION
T0395,momentum.roc,roc_6,um,1h,LONG,24,8,0.625,-0.9727968154043144,0.39492317394317356,0.03554217792047026,True,NO_REPLICATION
T0396,momentum.roc,roc_12,um,1h,LONG,4,8,0.0,-8.582236550947334,3.858426859447449e-17,0.02900759001828476,True,NO_REPLICATION
T0397,momentum.roc,roc_12,um,1h,LONG,12,8,0.125,-2.4750135749766358,0.020997326191856232,0.028531416529146304,True,NO_REPLICATION
T0398,momentum.roc,roc_12,um,1h,LONG,24,8,0.375,-0.8733162640161116,0.44419940135898495,0.0297823400772846,False,NO_REPLICATION
T0399,momentum.roc,roc_24,um,1h,LONG,4,8,0.0,-8.204707035072786,9.216261179597484e-16,0.02834104413378001,True,NO_REPLICATION
T0400,momentum.roc,roc_24,um,1h,LONG,12,8,0.25,-3.2075097937655315,0.002515683815996264,0.025633352992769712,True,NO_REPLICATION
T0401,momentum.roc,roc_24,um,1h,LONG,24,8,0.5,-0.9378749279837478,0.41274812239344133,0.03566408201655905,False,NO_REPLICATION
T0402,momentum.rsi,rsi_7_30_70,um,1h,LONG,4,8,0.125,-4.857464070227865,3.185299030320896e-06,0.03007680453390862,True,NO_REPLICATION
T0403,momentum.rsi,rsi_7_30_70,um,1h,LONG,12,8,0.25,-1.314007466467618,0.2420193258674905,0.03827327032014139,True,NO_REPLICATION
T0404,momentum.rsi,rsi_7_30_70,um,1h,LONG,24,8,0.75,0.3412289356954544,0.7738871417311193,0.029963701105421785,False,NO_REPLICATION
T0405,momentum.rsi,rsi_14_30_70,um,1h,LONG,4,8,0.375,-2.565130997446727,0.016744422988771875,0.03321069863637984,False,NO_REPLICATION
T0406,momentum.rsi,rsi_14_30_70,um,1h,LONG,12,8,0.375,-0.7091801267612301,0.5332775632074667,0.032439762958862084,False,NO_REPLICATION
T0407,momentum.rsi,rsi_14_30_70,um,1h,LONG,24,8,0.625,0.8468111850935528,0.4584063074996596,0.03725970067077751,False,NO_REPLICATION
T0408,momentum.rsi,rsi_21_30_70,um,1h,LONG,4,8,0.5,-0.5191851664411473,0.6519718253937729,0.03409516355126028,False,NO_REPLICATION
T0409,momentum.rsi,rsi_21_30_70,um,1h,LONG,12,8,0.375,0.23141073901353132,0.8472811352369173,0.047687559619647504,False,NO_REPLICATION
T0410,momentum.rsi,rsi_21_30_70,um,1h,LONG,24,8,0.75,1.6779700990881368,0.12674442990223891,0.038507502613627356,False,NO_REPLICATION
T0411,volatility.atr_natr,natr14_filter,um,1h,LONG,4,8,0.125,-3.126556368396315,0.003291872932731776,0.031226625360248953,True,NO_REPLICATION
T0412,volatility.atr_natr,natr14_filter,um,1h,LONG,12,8,0.5,-0.39802564100337323,0.7379991164345978,0.04217532074365128,True,NO_REPLICATION
T0413,volatility.atr_natr,natr14_filter,um,1h,LONG,24,8,0.625,2.129957785861272,0.04827872617874256,0.05091434101536109,False,NO_REPLICATION
T0414,volatility.bollinger_bandwidth,bb20_2s_filter,um,1h,LONG,4,8,0.0,-8.946226696375247,1.6487148962915544e-18,0.022932034788849334,True,NO_REPLICATION
T0415,volatility.bollinger_bandwidth,bb20_2s_filter,um,1h,LONG,12,8,0.25,-2.7463761289432167,0.010177081829711792,0.0292666540376383,True,NO_REPLICATION
