market,universe_month,symbol,selected_top20_old,selected_top50_old,selected_top100_old,selected_top20_new,selected_top50_new,selected_top100_new,membership_changed
spot,2026-02,PEPEUSDT,True,True,True,,,,True
spot,2026-02,POLUSDT,False,True,True,,,,True
spot,2026-02,PUMPUSDT,True,True,True,,,,True
spot,2026-02,RENDERUSDT,False,True,True,,,,True
spot,2026-02,RESOLVUSDT,False,False,True,,,,True
spot,2026-02,ROSEUSDT,False,False,True,,,,True
spot,2026-02,SANDUSDT,False,False,True,,,,True
spot,2026-02,SEIUSDT,False,False,True,,,,True
spot,2026-02,SHIBUSDT,False,True,True,,,,True
spot,2026-02,SOLUSDT,True,True,True,,,,True
spot,2026-02,SOMIUSDT,False,False,True,,,,True
spot,2026-02,STRKUSDT,False,False,True,,,,True
spot,2026-02,SUIUSDT,True,True,True,,,,True
spot,2026-02,TAOUSDT,False,True,True,,,,True
spot,2026-02,TIAUSDT,False,False,True,,,,True
spot,2026-02,TONUSDT,False,False,True,,,,True
spot,2026-02,TRUMPUSDT,False,True,True,,,,True
spot,2026-02,TRXUSDT,True,True,True,,,,True
spot,2026-02,UNIUSDT,False,True,True,,,,True
spot,2026-02,USD1USDT,True,True,True,,,,True
spot,2026-02,VIRTUALUSDT,False,True,True,,,,True
spot,2026-02,WBTCUSDT,False,False,True,,,,True
spot,2026-02,WIFUSDT,False,True,True,,,,True
spot,2026-02,WLDUSDT,False,True,True,,,,True
spot,2026-02,WLFIUSDT,False,True,True,,,,True
spot,2026-02,XLMUSDT,False,False,True,,,,True
spot,2026-02,XPLUSDT,False,True,True,,,,True
spot,2026-02,XRPUSDT,True,True,True,,,,True
spot,2026-02,XUSDUSDT,False,True,True,,,,True
spot,2026-02,XVGUSDT,False,False,True,,,,True
spot,2026-02,ZECUSDT,True,True,True,,,,True
spot,2026-02,ZENUSDT,False,True,True,,,,True
spot,2026-02,ZKCUSDT,False,False,True,,,,True
spot,2026-02,ZKUSDT,False,False,True,,,,True
spot,2026-02,ZROUSDT,False,False,True,,,,True
spot,2026-03,0GUSDT,False,False,True,,,,True
spot,2026-03,AAVEUSDT,False,True,True,,,,True
spot,2026-03,ADAUSDT,True,True,True,,,,True
spot,2026-03,ALGOUSDT,False,False,True,,,,True
spot,2026-03,ALLOUSDT,False,False,True,,,,True
spot,2026-03,APTUSDT,False,True,True,,,,True
spot,2026-03,ARBUSDT,False,True,True,,,,True
spot,2026-03,ARUSDT,False,False,True,,,,True
spot,2026-03,ASTERUSDT,True,True,True,,,,True
spot,2026-03,ATOMUSDT,False,False,True,,,,True
spot,2026-03,AVAXUSDT,True,True,True,,,,True
spot,2026-03,BARDUSDT,False,False,True,,,,True
spot,2026-03,BCHUSDT,True,True,True,,,,True
spot,2026-03,BERAUSDT,False,True,True,,,,True
spot,2026-03,BFUSDUSDT,False,False,True,,,,True
spot,2026-03,BIOUSDT,False,False,True,,,,True
spot,2026-03,BNBUSDT,True,True,True,,,,True
spot,2026-03,BONKUSDT,False,True,True,,,,True
spot,2026-03,BREVUSDT,False,False,True,,,,True
spot,2026-03,BTCUSDT,True,True,True,,,,True
spot,2026-03,CAKEUSDT,False,False,True,,,,True
spot,2026-03,CHZUSDT,False,False,True,,,,True
spot,2026-03,CRVUSDT,False,False,True,,,,True
spot,2026-03,CYBERUSDT,False,False,True,,,,True
spot,2026-03,DASHUSDT,False,True,True,,,,True
spot,2026-03,DOGEUSDT,True,True,True,,,,True
spot,2026-03,DOTUSDT,False,True,True,,,,True
spot,2026-03,DUSKUSDT,False,False,True,,,,True
spot,2026-03,EIGENUSDT,False,False,True,,,,True
spot,2026-03,ENAUSDT,False,True,True,,,,True
spot,2026-03,ENSOUSDT,False,True,True,,,,True
spot,2026-03,ETCUSDT,False,False,True,,,,True
spot,2026-03,ETHFIUSDT,False,False,True,,,,True
spot,2026-03,ETHUSDT,True,True,True,,,,True
spot,2026-03,EULUSDT,False,False,True,,,,True
spot,2026-03,FETUSDT,False,False,True,,,,True
spot,2026-03,FILUSDT,False,True,True,,,,True
spot,2026-03,FLOKIUSDT,False,False,True,,,,True
spot,2026-03,FOGOUSDT,False,False,True,,,,True
spot,2026-03,GALAUSDT,False,False,True,,,,True
spot,2026-03,GIGGLEUSDT,False,False,True,,,,True
spot,2026-03,GPSUSDT,False,False,True,,,,True
spot,2026-03,HBARUSDT,False,True,True,,,,True
spot,2026-03,ICPUSDT,False,True,True,,,,True
spot,2026-03,INITUSDT,False,False,True,,,,True
spot,2026-03,INJUSDT,False,False,True,,,,True
spot,2026-03,KITEUSDT,False,True,True,,,,True
spot,2026-03,LDOUSDT,False,False,True,,,,True
spot,2026-03,LINEAUSDT,False,False,True,,,,True
spot,2026-03,LINKUSDT,True,True,True,,,,True
spot,2026-03,LTCUSDT,True,True,True,,,,True
spot,2026-03,LUNCUSDT,False,False,True,,,,True
spot,2026-03,MORPHOUSDT,False,False,True,,,,True
spot,2026-03,NEARUSDT,False,True,True,,,,True
spot,2026-03,OGUSDT,False,False,True,,,,True
spot,2026-03,OMUSDT,False,False,True,,,,True
spot,2026-03,ONDOUSDT,False,False,True,,,,True
spot,2026-03,OPUSDT,False,True,True,,,,True
spot,2026-03,PAXGUSDT,True,True,True,,,,True
spot,2026-03,PENDLEUSDT,False,False,True,,,,True
spot,2026-03,PENGUUSDT,False,True,True,,,,True
spot,2026-03,PEPEUSDT,True,True,True,,,,True
spot,2026-03,POLUSDT,False,False,True,,,,True
spot,2026-03,PUMPUSDT,False,True,True,,,,True
spot,2026-03,RENDERUSDT,False,False,True,,,,True
spot,2026-03,RLUSDUSDT,False,False,True,,,,True
spot,2026-03,ROSEUSDT,False,False,True,,,,True
spot,2026-03,SEIUSDT,False,False,True,,,,True
spot,2026-03,SENTUSDT,True,True,True,,,,True
spot,2026-03,SHIBUSDT,False,True,True,,,,True
spot,2026-03,SKYUSDT,False,False,True,,,,True
spot,2026-03,SNXUSDT,False,False,True,,,,True
spot,2026-03,SOLUSDT,True,True,True,,,,True
spot,2026-03,SOMIUSDT,False,False,True,,,,True
spot,2026-03,STRKUSDT,False,False,True,,,,True
spot,2026-03,SUIUSDT,True,True,True,,,,True
spot,2026-03,TAOUSDT,False,True,True,,,,True
spot,2026-03,TIAUSDT,False,False,True,,,,True
spot,2026-03,TONUSDT,False,False,True,,,,True
spot,2026-03,TRUMPUSDT,False,True,True,,,,True
spot,2026-03,TRXUSDT,True,True,True,,,,True
spot,2026-03,UNIUSDT,False,True,True,,,,True
spot,2026-03,USD1USDT,True,True,True,,,,True
spot,2026-03,UUSDT,False,True,True,,,,True
spot,2026-03,VIRTUALUSDT,False,True,True,,,,True
spot,2026-03,WBETHUSDT,False,False,True,,,,True
spot,2026-03,WBTCUSDT,False,True,True,,,,True
spot,2026-03,WIFUSDT,False,True,True,,,,True
spot,2026-03,WLDUSDT,False,True,True,,,,True
spot,2026-03,WLFIUSDT,True,True,True,,,,True
spot,2026-03,XLMUSDT,False,True,True,,,,True
spot,2026-03,XPLUSDT,False,True,True,,,,True
spot,2026-03,XRPUSDT,True,True,True,,,,True
spot,2026-03,XUSDUSDT,False,True,True,,,,True
spot,2026-03,ZECUSDT,True,True,True,,,,True
spot,2026-03,ZENUSDT,False,False,True,,,,True
spot,2026-03,ZILUSDT,False,False,True,,,,True
spot,2026-03,ZKPUSDT,False,False,True,,,,True
spot,2026-03,ZKUSDT,False,False,True,,,,True
spot,2026-03,ZROUSDT,False,True,True,,,,True
spot,2026-04,AAVEUSDT,False,True,True,,,,True
spot,2026-04,ADAUSDT,True,True,True,,,,True
spot,2026-04,ALGOUSDT,False,False,True,,,,True
spot,2026-04,ANKRUSDT,False,False,True,,,,True
spot,2026-04,APTUSDT,False,True,True,,,,True
spot,2026-04,ARBUSDT,False,False,True,,,,True
spot,2026-04,ARUSDT,False,False,True,,,,True
spot,2026-04,ASTERUSDT,False,True,True,,,,True
spot,2026-04,ATOMUSDT,False,False,True,,,,True
spot,2026-04,AVAXUSDT,True,True,True,,,,True
spot,2026-04,AXSUSDT,False,False,True,,,,True
spot,2026-04,BANANAS31USDT,False,True,True,,,,True
spot,2026-04,BARDUSDT,False,True,True,,,,True
spot,2026-04,BCHUSDT,False,True,True,,,,True
spot,2026-04,BERAUSDT,False,False,True,,,,True
spot,2026-04,BFUSDUSDT,False,False,True,,,,True
spot,2026-04,BIOUSDT,False,False,True,,,,True
spot,2026-04,BNBUSDT,True,True,True,,,,True
spot,2026-04,BONKUSDT,False,False,True,,,,True
spot,2026-04,BTCUSDT,True,True,True,,,,True
spot,2026-04,CAKEUSDT,False,False,True,,,,True
spot,2026-04,CFXUSDT,False,False,True,,,,True
spot,2026-04,CHZUSDT,False,False,True,,,,True
spot,2026-04,COSUSDT,False,False,True,,,,True
spot,2026-04,CRVUSDT,False,False,True,,,,True
spot,2026-04,CUSDT,False,False,True,,,,True
spot,2026-04,DASHUSDT,False,False,True,,,,True
spot,2026-04,DEGOUSDT,False,True,True,,,,True
spot,2026-04,DOGEUSDT,True,True,True,,,,True
spot,2026-04,DOTUSDT,False,True,True,,,,True
spot,2026-04,EIGENUSDT,False,False,True,,,,True
spot,2026-04,ENAUSDT,False,True,True,,,,True
spot,2026-04,ENSOUSDT,False,True,True,,,,True
spot,2026-04,ESPUSDT,False,False,True,,,,True
spot,2026-04,ETCUSDT,False,False,True,,,,True
spot,2026-04,ETHFIUSDT,False,False,True,,,,True
spot,2026-04,ETHUSDT,True,True,True,,,,True
spot,2026-04,FETUSDT,False,True,True,,,,True
spot,2026-04,FILUSDT,False,True,True,,,,True
spot,2026-04,FLOKIUSDT,False,False,True,,,,True
spot,2026-04,FLOWUSDT,False,False,True,,,,True
spot,2026-04,FORMUSDT,False,False,True,,,,True
spot,2026-04,GALAUSDT,False,False,True,,,,True
spot,2026-04,GIGGLEUSDT,False,False,True,,,,True
spot,2026-04,GUNUSDT,False,False,True,,,,True
spot,2026-04,HBARUSDT,False,True,True,,,,True
spot,2026-04,HUMAUSDT,False,False,True,,,,True
spot,2026-04,ICPUSDT,False,True,True,,,,True
spot,2026-04,KITEUSDT,True,True,True,,,,True
spot,2026-04,LINKUSDT,True,True,True,,,,True
spot,2026-04,LTCUSDT,False,True,True,,,,True
spot,2026-04,NEARUSDT,True,True,True,,,,True
spot,2026-04,NOMUSDT,False,False,True,,,,True
spot,2026-04,ONDOUSDT,False,False,True,,,,True
spot,2026-04,ONTUSDT,False,False,True,,,,True
spot,2026-04,OPUSDT,False,False,True,,,,True
spot,2026-04,PAXGUSDT,True,True,True,,,,True
spot,2026-04,PENGUUSDT,False,True,True,,,,True
spot,2026-04,PEPEUSDT,True,True,True,,,,True
spot,2026-04,PHAUSDT,False,False,True,,,,True
spot,2026-04,PIXELUSDT,False,True,True,,,,True
spot,2026-04,PLUMEUSDT,False,False,True,,,,True
spot,2026-04,POLUSDT,False,False,True,,,,True
spot,2026-04,PUMPUSDT,False,True,True,,,,True
spot,2026-04,RENDERUSDT,False,True,True,,,,True
spot,2026-04,RESOLVUSDT,False,False,True,,,,True
spot,2026-04,RLUSDUSDT,False,True,True,,,,True
spot,2026-04,SAHARAUSDT,False,True,True,,,,True
spot,2026-04,SEIUSDT,False,False,True,,,,True
spot,2026-04,SENTUSDT,False,False,True,,,,True
spot,2026-04,SHIBUSDT,False,True,True,,,,True
spot,2026-04,SIGNUSDT,False,True,True,,,,True
spot,2026-04,SKYUSDT,False,False,True,,,,True
spot,2026-04,SOLUSDT,True,True,True,,,,True
spot,2026-04,STOUSDT,False,False,True,,,,True
spot,2026-04,STRKUSDT,False,False,True,,,,True
spot,2026-04,SUIUSDT,True,True,True,,,,True
spot,2026-04,TAOUSDT,True,True,True,,,,True
spot,2026-04,THEUSDT,False,False,True,,,,True
spot,2026-04,TIAUSDT,False,False,True,,,,True
spot,2026-04,TONUSDT,False,False,True,,,,True
spot,2026-04,TRUMPUSDT,True,True,True,,,,True
spot,2026-04,TRXUSDT,True,True,True,,,,True
spot,2026-04,UNIUSDT,False,True,True,,,,True
spot,2026-04,USD1USDT,True,True,True,,,,True
spot,2026-04,UUSDT,True,True,True,,,,True
spot,2026-04,VIRTUALUSDT,False,True,True,,,,True
spot,2026-04,WBTCUSDT,False,False,True,,,,True
spot,2026-04,WIFUSDT,False,False,True,,,,True
spot,2026-04,WLDUSDT,False,True,True,,,,True
spot,2026-04,WLFIUSDT,False,True,True,,,,True
spot,2026-04,XLMUSDT,False,False,True,,,,True
spot,2026-04,XPLUSDT,False,True,True,,,,True
spot,2026-04,XRPUSDT,True,True,True,,,,True
spot,2026-04,XUSDUSDT,False,True,True,,,,True
spot,2026-04,ZAMAUSDT,False,False,True,,,,True
spot,2026-04,ZECUSDT,True,True,True,,,,True
spot,2026-04,ZENUSDT,False,False,True,,,,True
spot,2026-04,ZKUSDT,False,False,True,,,,True
spot,2026-04,ZROUSDT,False,True,True,,,,True
spot,2026-05,0GUSDT,False,False,True,,,,True
spot,2026-05,AAVEUSDT,False,True,True,,,,True
spot,2026-05,ADAUSDT,True,True,True,,,,True
spot,2026-05,ALGOUSDT,False,False,True,,,,True
spot,2026-05,APEUSDT,False,True,True,,,,True
spot,2026-05,API3USDT,False,False,True,,,,True
spot,2026-05,APTUSDT,False,True,True,,,,True
spot,2026-05,ARBUSDT,False,False,True,,,,True
spot,2026-05,ASTERUSDT,False,True,True,,,,True
spot,2026-05,AVAXUSDT,False,True,True,,,,True
spot,2026-05,AVNTUSDT,False,True,True,,,,True
spot,2026-05,AXSUSDT,False,False,True,,,,True
spot,2026-05,BANANAS31USDT,False,False,True,,,,True
spot,2026-05,BARDUSDT,True,True,True,,,,True
spot,2026-05,BCHUSDT,False,False,True,,,,True
spot,2026-05,BIOUSDT,False,True,True,,,,True
spot,2026-05,BLURUSDT,False,False,True,,,,True
spot,2026-05,BNBUSDT,True,True,True,,,,True
spot,2026-05,BONKUSDT,False,False,True,,,,True
spot,2026-05,BTCUSDT,True,True,True,,,,True
spot,2026-05,CFGUSDT,False,False,True,,,,True
spot,2026-05,CHZUSDT,False,False,True,,,,True
spot,2026-05,CRVUSDT,False,False,True,,,,True
spot,2026-05,CTSIUSDT,False,False,True,,,,True
spot,2026-05,DASHUSDT,False,True,True,,,,True
spot,2026-05,DEXEUSDT,False,False,True,,,,True
spot,2026-05,DOGEUSDT,True,True,True,,,,True
spot,2026-05,DOTUSDT,False,False,True,,,,True
spot,2026-05,DUSDT,False,True,True,,,,True
spot,2026-05,DYDXUSDT,False,False,True,,,,True
spot,2026-05,ENAUSDT,False,True,True,,,,True
spot,2026-05,ENJUSDT,False,True,True,,,,True
spot,2026-05,ETHUSDT,True,True,True,,,,True
spot,2026-05,FETUSDT,False,True,True,,,,True
spot,2026-05,FFUSDT,False,False,True,,,,True
spot,2026-05,FILUSDT,False,False,True,,,,True
spot,2026-05,GIGGLEUSDT,False,True,True,,,,True
spot,2026-05,GUNUSDT,False,False,True,,,,True
spot,2026-05,HBARUSDT,False,False,True,,,,True
spot,2026-05,HEMIUSDT,False,False,True,,,,True
spot,2026-05,HIGHUSDT,False,True,True,,,,True
spot,2026-05,ICPUSDT,False,False,True,,,,True
spot,2026-05,JSTUSDT,False,False,True,,,,True
spot,2026-05,KATUSDT,False,True,True,,,,True
spot,2026-05,KITEUSDT,False,False,True,,,,True
spot,2026-05,LDOUSDT,False,False,True,,,,True
spot,2026-05,LINKUSDT,False,True,True,,,,True
spot,2026-05,LTCUSDT,False,True,True,,,,True
spot,2026-05,LUNCUSDT,False,False,True,,,,True
spot,2026-05,MOVRUSDT,False,False,True,,,,True
spot,2026-05,NEARUSDT,False,True,True,,,,True
spot,2026-05,NEIROUSDT,False,False,True,,,,True
spot,2026-05,NIGHTUSDT,False,True,True,,,,True
spot,2026-05,NOMUSDT,False,True,True,,,,True
spot,2026-05,ONDOUSDT,False,False,True,,,,True
spot,2026-05,ONTUSDT,False,False,True,,,,True
spot,2026-05,ORCAUSDT,False,False,True,,,,True
spot,2026-05,ORDIUSDT,False,True,True,,,,True
spot,2026-05,PAXGUSDT,True,True,True,,,,True
spot,2026-05,PENDLEUSDT,False,False,True,,,,True
spot,2026-05,PENGUUSDT,False,True,True,,,,True
spot,2026-05,PEPEUSDT,True,True,True,,,,True
spot,2026-05,PLUMEUSDT,False,True,True,,,,True
spot,2026-05,PNUTUSDT,False,False,True,,,,True
spot,2026-05,POLUSDT,False,False,True,,,,True
spot,2026-05,PUMPUSDT,False,False,True,,,,True
spot,2026-05,REDUSDT,False,False,True,,,,True
spot,2026-05,RENDERUSDT,False,False,True,,,,True
spot,2026-05,RLUSDUSDT,True,True,True,,,,True
spot,2026-05,SEIUSDT,False,False,True,,,,True
spot,2026-05,SHIBUSDT,False,False,True,,,,True
spot,2026-05,SIGNUSDT,False,False,True,,,,True
spot,2026-05,SOLUSDT,True,True,True,,,,True
spot,2026-05,SOLVUSDT,False,False,True,,,,True
spot,2026-05,SPKUSDT,False,True,True,,,,True
spot,2026-05,STOUSDT,True,True,True,,,,True
spot,2026-05,SUIUSDT,True,True,True,,,,True
spot,2026-05,TAOUSDT,True,True,True,,,,True
spot,2026-05,TIAUSDT,False,False,True,,,,True
spot,2026-05,TONUSDT,True,True,True,,,,True
spot,2026-05,TREEUSDT,False,False,True,,,,True
spot,2026-05,TRUMPUSDT,False,True,True,,,,True
spot,2026-05,TRXUSDT,True,True,True,,,,True
spot,2026-05,UNIUSDT,False,True,True,,,,True
spot,2026-05,USD1USDT,True,True,True,,,,True
spot,2026-05,UUSDT,True,True,True,,,,True
spot,2026-05,VIRTUALUSDT,False,False,True,,,,True
spot,2026-05,WBTCUSDT,False,False,True,,,,True
spot,2026-05,WIFUSDT,False,False,True,,,,True
spot,2026-05,WLDUSDT,False,True,True,,,,True
spot,2026-05,WLFIUSDT,False,True,True,,,,True
spot,2026-05,XAUTUSDT,True,True,True,,,,True
spot,2026-05,XLMUSDT,False,False,True,,,,True
spot,2026-05,XPLUSDT,False,True,True,,,,True
spot,2026-05,XRPUSDT,True,True,True,,,,True
spot,2026-05,XUSDUSDT,False,False,True,,,,True
spot,2026-05,ZAMAUSDT,False,False,True,,,,True
spot,2026-05,ZBTUSDT,False,True,True,,,,True
spot,2026-05,ZECUSDT,True,True,True,,,,True
spot,2026-05,ZROUSDT,False,False,True,,,,True
spot,2026-06,AAVEUSDT,False,True,True,,,,True
spot,2026-06,ADAUSDT,True,True,True,,,,True
spot,2026-06,ALGOUSDT,False,False,True,,,,True
spot,2026-06,ALLOUSDT,False,True,True,,,,True
spot,2026-06,ALTUSDT,False,False,True,,,,True
spot,2026-06,APTUSDT,False,False,True,,,,True
spot,2026-06,ARBUSDT,False,False,True,,,,True
spot,2026-06,ARUSDT,False,False,True,,,,True
spot,2026-06,ASTERUSDT,False,True,True,,,,True
spot,2026-06,ATOMUSDT,False,False,True,,,,True
spot,2026-06,AVAXUSDT,False,True,True,,,,True
spot,2026-06,BANANAS31USDT,False,False,True,,,,True
spot,2026-06,BCHUSDT,False,True,True,,,,True
spot,2026-06,BIOUSDT,False,True,True,,,,True
spot,2026-06,BNBUSDT,True,True,True,,,,True
spot,2026-06,BONKUSDT,False,False,True,,,,True
spot,2026-06,BTCUSDT,True,True,True,,,,True
spot,2026-06,CFGUSDT,False,False,True,,,,True
spot,2026-06,CHIPUSDT,True,True,True,,,,True
spot,2026-06,CHZUSDT,False,False,True,,,,True
spot,2026-06,CRVUSDT,False,False,True,,,,True
spot,2026-06,DASHUSDT,False,True,True,,,,True
spot,2026-06,DOGEUSDT,True,True,True,,,,True
spot,2026-06,DOGSUSDT,False,False,True,,,,True
spot,2026-06,DOTUSDT,False,False,True,,,,True
spot,2026-06,DUSDT,False,False,True,,,,True
spot,2026-06,DYMUSDT,False,False,True,,,,True
spot,2026-06,EDENUSDT,False,True,True,,,,True
spot,2026-06,EIGENUSDT,False,False,True,,,,True
spot,2026-06,ENAUSDT,False,True,True,,,,True
spot,2026-06,ETCUSDT,False,False,True,,,,True
spot,2026-06,ETHUSDT,True,True,True,,,,True
spot,2026-06,FETUSDT,False,True,True,,,,True
spot,2026-06,FFUSDT,False,False,True,,,,True
spot,2026-06,FIDAUSDT,False,False,True,,,,True
spot,2026-06,FILUSDT,False,True,True,,,,True
spot,2026-06,GALAUSDT,False,False,True,,,,True
spot,2026-06,GIGGLEUSDT,False,False,True,,,,True
spot,2026-06,HBARUSDT,False,True,True,,,,True
spot,2026-06,ICPUSDT,False,True,True,,,,True
spot,2026-06,INJUSDT,False,True,True,,,,True
spot,2026-06,IOUSDT,False,False,True,,,,True
spot,2026-06,JTOUSDT,False,False,True,,,,True
spot,2026-06,KITEUSDT,False,False,True,,,,True
spot,2026-06,LAYERUSDT,False,True,True,,,,True
spot,2026-06,LDOUSDT,False,False,True,,,,True
spot,2026-06,LINKUSDT,True,True,True,,,,True
spot,2026-06,LTCUSDT,False,True,True,,,,True
spot,2026-06,LUNCUSDT,False,True,True,,,,True
spot,2026-06,MEGAUSDT,False,True,True,,,,True
spot,2026-06,MEMEUSDT,False,False,True,,,,True
spot,2026-06,NEARUSDT,True,True,True,,,,True
spot,2026-06,NILUSDT,False,False,True,,,,True
spot,2026-06,NOTUSDT,False,False,True,,,,True
spot,2026-06,ONDOUSDT,True,True,True,,,,True
spot,2026-06,OPENUSDT,False,False,True,,,,True
spot,2026-06,OPUSDT,False,False,True,,,,True
spot,2026-06,ORCAUSDT,False,False,True,,,,True
spot,2026-06,ORDIUSDT,False,False,True,,,,True
spot,2026-06,OSMOUSDT,False,False,True,,,,True
spot,2026-06,PARTIUSDT,False,False,True,,,,True
spot,2026-06,PAXGUSDT,False,True,True,,,,True
spot,2026-06,PENDLEUSDT,False,False,True,,,,True
spot,2026-06,PENGUUSDT,False,True,True,,,,True
spot,2026-06,PEPEUSDT,True,True,True,,,,True
spot,2026-06,POLUSDT,False,False,True,,,,True
spot,2026-06,PUMPUSDT,False,False,True,,,,True
spot,2026-06,RENDERUSDT,False,True,True,,,,True
spot,2026-06,RLUSDUSDT,True,True,True,,,,True
spot,2026-06,SAGAUSDT,False,True,True,,,,True
spot,2026-06,SAHARAUSDT,False,True,True,,,,True
spot,2026-06,SEIUSDT,False,False,True,,,,True
spot,2026-06,SHIBUSDT,False,False,True,,,,True
spot,2026-06,SOLUSDT,True,True,True,,,,True
spot,2026-06,SPKUSDT,False,True,True,,,,True
spot,2026-06,STRKUSDT,False,False,True,,,,True
spot,2026-06,SUIUSDT,True,True,True,,,,True
spot,2026-06,TAOUSDT,True,True,True,,,,True
spot,2026-06,TIAUSDT,False,False,True,,,,True
spot,2026-06,TONUSDT,True,True,True,,,,True
spot,2026-06,TRUMPUSDT,False,True,True,,,,True
spot,2026-06,TRXUSDT,True,True,True,,,,True
spot,2026-06,TSTUSDT,False,False,True,,,,True
spot,2026-06,UNIUSDT,False,True,True,,,,True
spot,2026-06,USD1USDT,True,True,True,,,,True
spot,2026-06,UUSDT,False,True,True,,,,True
spot,2026-06,VANAUSDT,False,False,True,,,,True
spot,2026-06,VIRTUALUSDT,False,False,True,,,,True
spot,2026-06,WIFUSDT,False,False,True,,,,True
spot,2026-06,WLDUSDT,False,True,True,,,,True
spot,2026-06,WLFIUSDT,False,True,True,,,,True
spot,2026-06,XAUTUSDT,False,True,True,,,,True
spot,2026-06,XLMUSDT,True,True,True,,,,True
spot,2026-06,XPLUSDT,False,False,True,,,,True
spot,2026-06,XRPUSDT,True,True,True,,,,True
spot,2026-06,XUSDUSDT,False,False,True,,,,True
spot,2026-06,ZAMAUSDT,False,False,True,,,,True
spot,2026-06,ZBTUSDT,False,False,True,,,,True
spot,2026-06,ZECUSDT,True,True,True,,,,True
spot,2026-06,ZENUSDT,False,False,True,,,,True
spot,2026-07,AAVEUSDT,False,True,True,,,,True
spot,2026-07,ADAUSDT,True,True,True,,,,True
spot,2026-07,AIGENSYNUSDT,False,False,True,,,,True
spot,2026-07,ALGOUSDT,False,False,True,,,,True
spot,2026-07,ALLOUSDT,False,True,True,,,,True
spot,2026-07,APTUSDT,False,False,True,,,,True
spot,2026-07,ARBUSDT,False,False,True,,,,True
spot,2026-07,ARUSDT,False,False,True,,,,True
spot,2026-07,ASTERUSDT,False,True,True,,,,True
spot,2026-07,AVAXUSDT,False,True,True,,,,True
spot,2026-07,BABYUSDT,False,True,True,,,,True
spot,2026-07,BCHUSDT,False,True,True,,,,True
spot,2026-07,BELUSDT,False,False,True,,,,True
spot,2026-07,BICOUSDT,False,False,True,,,,True
spot,2026-07,BIOUSDT,False,False,True,,,,True
spot,2026-07,BNBUSDT,True,True,True,,,,True
spot,2026-07,BTCUSDT,True,True,True,,,,True
spot,2026-07,CELOUSDT,False,False,True,,,,True
spot,2026-07,CHIPUSDT,False,False,True,,,,True
spot,2026-07,CHZUSDT,False,False,True,,,,True
spot,2026-07,CRVUSDT,False,False,True,,,,True
spot,2026-07,DASHUSDT,False,False,True,,,,True
spot,2026-07,DEXEUSDT,False,False,True,,,,True
spot,2026-07,DOGEUSDT,True,True,True,,,,True
spot,2026-07,DOTUSDT,False,False,True,,,,True
spot,2026-07,EDENUSDT,False,False,True,,,,True
spot,2026-07,EIGENUSDT,False,False,True,,,,True
spot,2026-07,ENAUSDT,True,True,True,,,,True
spot,2026-07,EPICUSDT,False,False,True,,,,True
spot,2026-07,ETHUSDT,True,True,True,,,,True
spot,2026-07,FETUSDT,False,True,True,,,,True
spot,2026-07,FIDAUSDT,False,False,True,,,,True
spot,2026-07,FILUSDT,False,True,True,,,,True
spot,2026-07,GENIUSUSDT,False,False,True,,,,True
spot,2026-07,GIGGLEUSDT,False,False,True,,,,True
spot,2026-07,HBARUSDT,False,True,True,,,,True
spot,2026-07,HEIUSDT,False,True,True,,,,True
spot,2026-07,HMSTRUSDT,False,False,True,,,,True
spot,2026-07,HOLOUSDT,False,False,True,,,,True
spot,2026-07,HOMEUSDT,False,True,True,,,,True
spot,2026-07,HYPERUSDT,False,True,True,,,,True
spot,2026-07,ICPUSDT,False,True,True,,,,True
spot,2026-07,IDUSDT,False,False,True,,,,True
spot,2026-07,INJUSDT,False,True,True,,,,True
spot,2026-07,IOUSDT,False,False,True,,,,True
spot,2026-07,JSTUSDT,False,False,True,,,,True
spot,2026-07,JTOUSDT,False,True,True,,,,True
spot,2026-07,LDOUSDT,False,False,True,,,,True
spot,2026-07,LINKUSDT,False,True,True,,,,True
spot,2026-07,LTCUSDT,False,True,True,,,,True
spot,2026-07,LUNCUSDT,False,False,True,,,,True
spot,2026-07,MEGAUSDT,True,True,True,,,,True
spot,2026-07,MEMEUSDT,False,False,True,,,,True
spot,2026-07,NEARUSDT,True,True,True,,,,True
spot,2026-07,NIGHTUSDT,False,True,True,,,,True
spot,2026-07,ONDOUSDT,False,True,True,,,,True
spot,2026-07,OPGUSDT,False,True,True,,,,True
spot,2026-07,OPNUSDT,False,True,True,,,,True
spot,2026-07,OPUSDT,False,False,True,,,,True
spot,2026-07,ORDIUSDT,False,False,True,,,,True
spot,2026-07,PAXGUSDT,False,True,True,,,,True
spot,2026-07,PENDLEUSDT,False,False,True,,,,True
spot,2026-07,PENGUUSDT,False,False,True,,,,True
spot,2026-07,PEPEUSDT,False,True,True,,,,True
spot,2026-07,POLUSDT,False,False,True,,,,True
spot,2026-07,PORTALUSDT,False,True,True,,,,True
spot,2026-07,PUMPUSDT,False,True,True,,,,True
spot,2026-07,RENDERUSDT,False,False,True,,,,True
spot,2026-07,RESOLVUSDT,False,False,True,,,,True
spot,2026-07,RIFUSDT,False,False,True,,,,True
spot,2026-07,RLUSDUSDT,True,True,True,,,,True
spot,2026-07,SAHARAUSDT,False,False,True,,,,True
spot,2026-07,SEIUSDT,False,False,True,,,,True
spot,2026-07,SHIBUSDT,False,False,True,,,,True
